ID	Value
htd3011	``पर्यटनाच्या\N_NN दृष्टीनेसुद्धा\N_NN झारखंड\N_NNP राज्य\N_NN मनमोहक\JJ ,\RD_PUNC समृद्ध\JJ आणि\CC_CCD महत्वपूर्ण\JJ आहे\V_VM .\RD_PUNC``
htd3012	``झारखंडची\N_NNP ऐतिहासिक\JJ ,\RD_PUNC धार्मिक\JJ आणि\CC_CCD नैसर्गिक\JJ स्थळे\N_NN ,\RD_PUNC उत्सव\N_NN ,\RD_PUNC नृत्य\N_NN ,\RD_PUNC संगीत\N_NN ,\RD_PUNC हिरवी\N_NN दाट\JJ अरण्ये\N_NN ,\RD_PUNC धबधबे\N_NN ,\RD_PUNC थंड\JJ हवेची\N_NN ठिकाणे\N_NN …\RD_PUNC ह्यांवर\PR दृष्टी\N_NN फिरवली\V_VM तर\CC_CCS असे\PR वाटते\V_VM की\CC पृथ्वी\N_NN सोळा\QT_QTC शॄंगार\N_NN करून\V_VM आपल्या\PR_PRF प्रियकराची\N_NN वाट\N_NN पाहत\V_VM आहे\V_VAUX .\RD_PUNC``
htd3013	झारखंडचे\N_NNP नैसर्गिक\JJ सौंदर्य\N_NN आणि\CC_CCD वातावरणाला\N_NN काळाचे\N_NN क्रूर\N_NN हात\N_NN नष्ट\N_NN करू\V_VM शकले\V_VAUX नाहीत\V_VAUX की\CC औद्योगिकीकरणाच्या\N_NN दिवसें\N_NN -\RD_SYM दिवस\N_NN पसरणारे\V_VM_VNF महाजाल\N_NN .\RD_PUNC
htd3014	``झारखंड\N_NNP तुमच्यासाठी\PR_PRF एक\QT_QTC संपूर्ण\JJ पर्यटन\N_NN स्थळ\N_NN आहे\V_VM ,\RD_PUNC जेथे\PR तुम्हाला\PR_PRP मन\N_NN आणि\CC_CCD बुद्धी\N_NN दोन्हींचे\QT_QTC समाधान\N_NN मिळेल\V_VM .\RD_PUNC``
htd3015	झारखंडमध्ये\N_NNP तुमची\PR_PRP प्रत्येक\QT_QTF गतिविधी\N_NN एक\QT_QTC विलक्षण\JJ अनुभव\N_NN देईल\V_VM .\RD_PUNC
htd3016	झारखंडमध्ये\N_NNP तुम्ही\PR_PRP मनोवांछित\N_NN मनोरंजनाबरोबरच\N_NN ज्ञानाचा\N_NN शोधसुद्धा\N_NN घेऊ\V_VM शकतात\V_VAUX .\RD_PUNC
htd3017	नैसर्गिक\JJ सौंदर्याने\N_NN सुशोभित\N_NN झारखंड\N_NNP राज्यात\N_NN पर्यटनाच्या\N_NN विकासाच्या\N_NN अमर्याद\N_NN शक्यता\N_NN आहेत\V_VM .\RD_PUNC
htd3018	``अरण्य\N_NN पर्वतांनी\N_NN आच्छादित\N_NN ,\RD_PUNC निरंतर\N_NN वाहणार्‍या\V_VM_VNF नद्यांपासून\N_NN अभिसिंचित\N_NN ,\RD_PUNC दाट\JJ जंगल\N_NN ,\RD_PUNC पर्वत\N_NN ,\RD_PUNC दर्‍या\N_NN ,\RD_PUNC धबधबे\N_NN ,\RD_PUNC अभयारण्य\N_NN ,\RD_PUNC प्राचीन\JJ इतिहास\N_NN ,\RD_PUNC सभ्यता\N_NN -\RD_SYM संस्कृतीने\N_NN पूर्ण\JJ आमचे\PR_PRF राज्य\N_NN पर्यटनाच्या\N_NN दृष्टिने\N_NN अतिशय\JJ मनमोहक\JJ तसेच\CC_CCD समृद्ध\JJ आहे\V_VM .\RD_PUNC``
htd3019	आम्हाला\PR_PRF झारखंडमध्ये\N_NNP पर्यटन\N_NN विकासाच्या\N_NN शक्यतांचा\N_NN उपयोग\N_NN पर्यटकांसाठी\N_NN आधारभूत\N_NN रचनांचा\N_NN विकासासाठी\N_NN करावयाचा\V_VM आहे\V_VAUX .\RD_PUNC
htd3020	ह्या\DM माध्यमातून\N_NN झारखंडला\N_NNP पर्यटनाच्या\N_NN नकाशावर\N_NN सुस्थापित\N_NN करायचे\V_VM आहे\V_VAUX .\RD_PUNC
htd3021	``आपल्याला\PR_PRF हे\DM लक्षात\N_NN ठेवले\V_VM पाहिजे\V_VAUX की\CC आपण\CC_CCD कमीत\N_NN -\RD_SYM कमी\N_NN खर्चात\N_NN पर्यटकांना\N_NN किती\DM_DMQ सुविधा\N_NN उपलब्ध\JJ करून\V_VM देऊ\V_VAUX शकतो\V_VAUX ,\RD_PUNC त्यामुळे\PR राज्यात\N_NN पर्यटकांच्या\N_NN संख्येत\N_NN आणखी\QT_QTF वृद्धी\N_NN होईल\V_VAUX .\RD_PUNC``
htd3022	``वर्तमानात\N_NN पर्यटन\N_NN न\RP_NEG केवळ\RB राष्ट्राच्या\N_NN आर्थिक\JJ विकासाला\N_NN मजबूती\N_NN प्रदान\N_NN करण्यामध्ये\V_VM महत्वपूर्ण\JJ भूमिका\N_NN बजावत\V_VM आहे\V_VAUX ,\RD_PUNC तर\CC_CCS हे\PR खूप\RP_INTF संख्येमध्ये\N_NN लोकांना\N_NN रोजगार\N_NN उपलब्ध\JJ करण्यामध्येसुद्धा\V_VM महत्त्वाची\N_NN भूमिका\N_NN बजावत\V_VM आहे\V_VAUX .\RD_PUNC``
htd3023	झारखंडची\N_NNP बहुतांश\QT_QTF पर्यटन\N_NN स्थळे\N_NN गावांमध्ये\N_NN आहेत\V_VM .\RD_PUNC
htd3024	अशा\PR स्थितीत\N_NN `\RD_PUNC ग्रामीण\N_NN पर्यटनाची\N_NN `\RD_PUNC भूमिका\N_NN महत्वपूर्ण\JJ होते\V_VM .\RD_PUNC
htd3025	ग्रामीण\N_NN पर्यटनाला\N_NN महत्त्व\N_NN देण्यासाठी\V_VM पर्यटन\N_NN विभागाने\N_NN `\RD_PUNC पर्यटन\N_NN ग्राम\N_NN योजना\N_NN `\RD_PUNC तयार\JJ केली\V_VM आहे\V_VAUX .\RD_PUNC
htd3026	\RD_PUND पर्यटन\N_NN ग्राम\N_NN योजने\N_NN `\RD_PUNC चा\PSP उद्देश्\N_NN पर्यटकांना\N_NN झारखंडच्या\N_NNP ग्रामीण\N_NN संस्कृती\N_NN व\CC सामाजिक\JJ परिसराशी\N_NN परिचित\N_NN करणे\V_VM आहे\V_VAUX .\RD_PUNC
htd3027	पर्यटन\N_NN धोरण\N_NN अनेक\QT_QTF राज्यांच्या\N_NN पर्यटन\N_NN धोरणांना\N_NN लक्षात\N_NN ठेवून\V_VM तयार\JJ केले\V_VM गेले\V_VAUX आहे\V_VAUX .\RD_PUNC
htd3028	दुसर्‍या\QT_QTO राज्याच्या\N_NN पर्यटन\N_NN धोरणाच्या\N_NN सदगुणांना\N_NN ह्या\DM धोरणामध्ये\N_NN समाविष्ट\N_NN केले\V_VM गेले\V_VAUX आहे\V_VAUX .\RD_PUNC
htd3029	``ह्या\DM समग्र\N_NN धोरणामध्ये\N_NN आधारभूत\N_NN रचना\N_NN ,\RD_PUNC दळण\N_NN -\RD_SYM वळण\N_NN ,\RD_PUNC मानव\N_NN साधनांचा\N_NN विकास\N_NN ,\RD_PUNC भूमी\N_NN ,\RD_PUNC पर्यटन\N_NN सुविधा\N_NN ,\RD_PUNC खासगी\JJ विभाग\N_NN पार्टिसिपेशन\N_NN ,\RD_PUNC विविध\JJ प्रकाराचे\N_NN पर्यटन\N_NN ,\RD_PUNC नवीन\JJ औद्योगिक\JJ कलाशास्त्रांचा\N_NN विकास\N_NN इत्यादीवर\JJ विशेष\JJ भर\N_NN दिला\V_VM गेला\V_VAUX आहे\V_VAUX .\RD_PUNC``
htd3030	प्रदेशात\N_NN गृह\N_NN आवास\N_NN योजनेची\N_NN जोरदार\N_NN चर्चा\N_NN होत\V_VM आहे\V_VAUX .\RD_PUNC
htd3031	गृह\N_NN आवास\N_NN योजनेमध्ये\N_NN पर्यटनस्थळांच्या\N_NN आजूबाजूच्या\N_NST क्षेत्रांच्या\N_NN निवासी\JJ घरांमध्ये\N_NN पर्यटकांना\N_NN राहण्यासाठी\V_VM जागा\N_NN तयार\JJ केली\V_VM जात\V_VAUX आहे\V_VAUX .\RD_PUNC
htd3032	गृह\N_NN आवास\N_NN योजनेच्या\N_NN अंतर्गत\N_NN निवासी\JJ घरे\N_NN पर्यटकांना\N_NN राहण्यासाठी\V_VM उपलब्ध\JJ केली\V_VM जातील\V_VAUX .\RD_PUNC
htd3033	प्रांतामध्ये\N_NN पर्यटनाच्या\N_NN विकासासाठी\N_NN एनजीओ\N_NN व\CC स्वयंसेवी\N_NN संस्थांची\N_NN भूमिका\N_NN काय\PR_PRQ मोठी\JJ प्रशंसनीय\JJ असेल\V_VM .\RD_PUNC
htd3034	``पर्यटन\N_NN विभागाने\N_NN अशा\PR तीस\QT_QTC पर्यटनस्थळांना\N_NN चिन्हित\N_NN केले\V_VM आहे\V_VAUX ,\RD_PUNC जी\PR ह्या\DM एनजीओ\N_NN व\CC स्वयंसेवी\N_NN संस्थांद्वारा\N_NN संचलित\N_NN होतील\V_VM .\RD_PUNC``
htd3035	विभागाने\N_NN पर्यटनस्थळांवर\N_NN मुख्य\JJ रस्त्यावरून\N_NN प्रवेश\N_NN मार्गापर्यंत\N_NN रस्ता\N_NN बांधण्याची\V_VM योजनासुद्धा\N_NN तयार\JJ केली\V_VM आहे\V_VAUX .\RD_PUNC
htd3036	``नक्शली\N_NN क्षेत्रांमध्येसुद्धा\N_NN पर्यटनाचा\N_NN विकास\N_NN व्हावा\V_VM ,\RD_PUNC यासाठी\PR पर्यटन\N_NN विभाग\N_NN जागरूक\JJ आहे\V_VM .\RD_PUNC``
htd3037	रांची\N_NNP जिल्ह्यातील\N_NN पर्यटनस्थळे\N_NN -\RD_SYM
htd3038	आकर्षक\JJ पर्वतांच्यामध्ये\N_NN असलेल्या\V_VM रांचीला\N_NNP नवसृजित\N_NN झारखंडची\N_NNP राजधानी\N_NN होण्याचा\V_VM गौरव\N_NN मिळाला\V_VM .\RD_PUNC
htd3039	``आपल्या\PR_PRF पौराणिक\JJ ,\RD_PUNC ऐतिहासिक\JJ सभ्यता\N_NN ,\RD_PUNC हिरवेगार\JJ जंगल\N_NN ,\RD_PUNC सुंदर\JJ नद्या\N_NN ,\RD_PUNC पर्वत\N_NN ,\RD_PUNC धबधबा\N_NN ,\RD_PUNC सरोवर\N_NN ,\RD_PUNC दर्‍या\N_NN ,\RD_PUNC तलाव\N_NN ,\RD_PUNC झरा\N_NN ,\RD_PUNC उंच\JJ -\RD_SYM उंच\JJ इमारती\N_NN ,\RD_PUNC मोठे\JJ उद्योग\N_NN ,\RD_PUNC प्रतिष्ठित\N_NN शिक्षण\N_NN संस्थानांसाठी\N_NN प्रसिद्ध\JJ रांचीला\N_NN बिहारच्या\N_NNP ग्रीष्मकालीन\N_NN राजधानीचासुद्धा\N_NN गौरव\N_NN मिळाला\V_VM होता\V_VAUX .\RD_PUNC``
htd3040	रांची\N_NNP एक\QT_QTC खूप\RP_INTF आकर्षक\JJ पर्यटकस्थळ\N_NN आहे\V_VM जिथला\PR_PRL फेरफटका\N_NN तुमच्या\PR_PRP मन\N_NN -\RD_SYM बुद्धिवर\N_NN विलक्षण\JJ अनुभवाचा\N_NN कायमचा\N_NN ठसा\N_NN उमटवेल\V_VM .\RD_PUNC
htd3041	रांची\N_NNP टेकडी\N_NN राजधानी\N_NN रांचीचे\N_NNP सर्वाधिक\N_NN आवडते\V_VM पर्यटनस्थळ\N_NN आहे\V_VM .\RD_PUNC
htd3042	शहराच्या\N_NN रातूरोडपासून\N_NNP दक्षिणेमध्ये\N_NN वसलेल्या\V_VM पहाडीला\N_NN भौगोलिक\JJ शब्दावलीमध्ये\N_NN रांची\N_NNP टेकडी\N_NN आणि\CC_CCD धार्मिक\JJ दृष्टिने\N_NN पहाडी\N_NN मंदिर\N_NN म्हटले\V_VM जाते\V_VAUX .\RD_PUNC
htd3043	``पहाडी\N_NN मंदिराची\N_NN उंची\JJ समुद्र\N_NN तळापासून\N_NN २१\QT_QTC ,\RD_PUNC ४००\QT_QTC फूट\N_NN तसेच\CC_CCD पायापासून\N_NN शिखरापर्यंत\N_NN ६१\QT_QTC मीटर\N_NN आहे\V_VM .\RD_PUNC``
htd3044	पहाडी\N_NN मंदिरात\N_NN दररोज\RB सकाळ\N_NN -\RD_SYM संध्याकाळ\N_NN विधिवत\N_NN पूजा\N_NN -\RD_SYM आरती\N_NN होते\V_VM .\RD_PUNC
htd3045	पहाडी\N_NN मंदिरावरून\N_NN संपूर्ण\JJ रांचीचे\N_NNP दृश्य\N_NN दिसते\V_VM .\RD_PUNC
htd3046	``मैकलुस्कीगंज\N_NNP ,\RD_PUNC ह्याच्याबद्दल\PR असे\PR म्हटले\V_VM जाते\V_VAUX की\CC २०व्या\QT_QTO शतकातअ‍ॅ बांधल्या\V_VM गेलेल्या\V_VAUX शहरांपैकी\N_NN हे\DM आधुनिकता\N_NN व\CC पारंपारिकतेच्या\N_NN संयोगाचे\N_NN एक\QT_QTC विशिष्ट\JJ स्थळ\N_NN आहे\V_VM .\RD_PUNC``
htd3047	``मैकलुस्कीगंजमध्ये\N_NNP अँग्लोइंडियन\N_NN समुदायाच्या\N_NN लोकांचे\N_NN वास्तव्य\N_NN आहे\V_VM ,\RD_PUNC ज्यास\PR_PRL १९३२\N_NN मध्ये\PSP इटी\N_NNP मैकलुस्कीचे\N_NNP स्वप्न\N_NN साकार\N_NN करताना\V_VM वसवले\V_VAUX गेले\V_VAUX होते\V_VM\V_VAUX .\RD_PUNC``
htd3048	निसर्गाच्या\N_NN सुंदर\JJ दर्‍यांमध्ये\N_NN वसलेल्या\V_VM मैकलुस्कीगंज\N_NNP शहरात\N_NN आजसुद्धा\PR अनेक\QT_QTF अँग्लोइंडियन\N_NN भारतीय\JJ सामाजिक\JJ पद्धतीसह\N_NN पाहायला\V_VM मिळतील\V_VAUX .\RD_PUNC
htd3049	जगन्नाथजीचे\N_NNP येथे\PR एकमात्र\JJ मंदिर\N_NN आहे\V_VM .\RD_PUNC
htd3050	जगन्नाथपूरची\N_NNP स्थापना\N_NN १६९१\N_NN ई\N_NN .\RD_PUNC मध्ये\PSP ठाकुर\N_NNP ऐनी\N_NNP शाह\N_NNP यांच्याद्वारे\PR केली\V_VM गेली\V_VAUX होती\V_VAUX .\RD_PUNC
htd3051	जगन्नाथपूर\N_NNP स्थान\N_NN रांची\N_NNP नगरातच\N_NN दक्षिणेला\N_NN वसलेले\V_VM आहे\V_VAUX .\RD_PUNC
htd3052	पुरी\N_NNP मंदिराच्या\N_NN शैलीनुसार\N_NN जगन्नाथपूरमध्येसुद्धा\N_NNP १००\QT_QTC फूट\N_NN उंच\JJ मंदिरांची\N_NN रचना\N_NN केली\V_VM गेली\V_VAUX आहे\V_VAUX .\RD_PUNC
htd3053	जगन्नाथपूर\N_NNP मंदिरापासून\N_NN अर्ध्या\QT_QTF किमी\N_NN .\RD_PUNC च्या\PSP अंतरावर\N_NN मौसीवाडीची\N_NNP रचना\N_NN केली\V_VM गेली\V_VAUX आहे\V_VAUX .\RD_PUNC
htd3054	रथयात्रेच्या\N_NN वेळी\N_NN मौसीवाडीमध्ये\N_NNP विशाल\JJ मेळा\N_NN भरतो\V_VM .\RD_PUNC
htd3055	रांची\N_NNP -\RD_SYM खूंटी\N_NNP मार्गावर\N_NN हटियापासून\N_NNP पुढे\N_NST बिरसा\N_NN मृग\N_NN विहार\N_NN विशेष\JJ करून\V_VM हरिणांसाठी\N_NN आश्रयस्थानाच्या\N_NN रूपात\N_NN विकसित\N_NN केले\V_VM गेले\V_VAUX आहे\V_VAUX .\RD_PUNC
htd3056	बिरसा\N_NN मृग\N_NN विहारात\N_NN तुम्ही\PR_PRP पदपथ\N_NN रस्त्यावरून\N_NN फिरत\V_VM -\RD_SYM फिरत\V_VM मोकळ्या\JJ आकाशात\N_NN हरिणांचे\N_NN कळप\N_NN भ्रमण\N_NN करताना\V_VM पाहू\V_VAUX शकता\V_VAUX .\RD_PUNC
htd3057	बिरसा\N_NN मृग\N_NN विहार\N_NN रांची\N_NNP शहरापासून\N_NN २०\QT_QTC किमी\N_NN .\RD_PUNC लांब\RB कांची\N_NNP नदीच्या\N_NN किनार्‍यावर\N_NN कालीमाटी\N_NNP ह्या\DM गावात\N_NN वसलेले\V_VM आहे\V_VAUX .\RD_PUNC
htd3058	अंगरावाडीला\N_NNP आम्रेश्वर\N_NNP धामसुद्धा\N_NN म्हटले\V_VM जाते\V_VAUX  .\RD_PUNC
htd3059	आम्रेश्वर\N_NNP धाम\N_NN खूंटीच्या\N_NN जवळ\RB वसलेले\V_VM आहे\V_VAUX .\RD_PUNC
htd3060	आम्रेश्वरमध्ये\N_NNP आंब्याच्या\N_NN झाडाच्या\N_NN खोडातून\N_NN शिवलिंग\N_NN निघाल्याचे\V_VM सांगितले\V_VAUX जाते\V_VAUX .\RD_PUNC
htd3061	``शंकराच्या\N_NNP व्यतिरिक्त\N_NN ,\RD_PUNC गणेश\N_NNP ,\RD_PUNC हनुमान\N_NNP तसेच\CC_CCD राम\N_NNP -\RD_SYM सीता\N_NNP ह्यांच्या\PR मूर्त्यासुद्धा\N_NN आम्रेश्वरमध्ये\N_NNP स्थापित\N_NN केल्या\V_VM गेल्या\V_VAUX आहेत\V_VAUX .\RD_PUNC``
htd3062	आम्रेश्वरमध्ये\N_NNP एका\QT_QTC दुर्गा\N_NNP मंदिराचे\N_NN बांधकाम\N_NN होत\V_VM आहे\V_VAUX जे\PR खूप\RP_INTF भव्य\JJ आहे\V_VM .\RD_PUNC
htd3063	आम्रेश्वरच्या\N_NNP दुर्गा\N_NNP मंदिराच्या\N_NN कळसाची\N_NN उंची\JJ १९८\QT_QTC फूट\N_NN आहे\V_VM .\RD_PUNC
htd3064	रांचीपासून\N_NNP ४०\QT_QTC किमी\N_NN .\RD_PUNC लांब\RB रांची\N_NNP -\RD_SYM टाटा\N_NN मार्गावर\N_NN दशम\N_NNP धबधबा\N_NN तैमारा\N_NNP दरीच्या\N_NN जवळ\RB कांची\N_NNP नदीमध्ये\N_NN निर्मित\N_NN आहे\V_VM .\RD_PUNC
htd3065	कांची\N_NNP नदीमध्ये\N_NN १४४\QT_QTC फूटचा\N_NN धबधबा\N_NN तयार\JJ होतो\V_VM .\RD_PUNC
htd3066	रांची\N_NNP सरोवराला\N_NN लोक\N_NN मोठ्या\JJ तलावाच्या\N_NN नावाने\N_NN ओळखतात\V_VM .\RD_PUNC
htd3067	१००\QT_QTC एकरमध्ये\N_NN हा\DM तलाव\N_NN पसरलेला\V_VM आहे\V_VAUX .\RD_PUNC
htd3068	रांची\N_NNP सरोवरामध्ये\N_NN आधी\RB हातवल्ह्याच्या\N_NN होडी\N_NN चालत\V_VM होत्या\V_VAUX .\RD_PUNC
htd3069	रांचीपासून\N_NNP ३५\QT_QTC किमी\N_NN .\RD_PUNC लांब\RB रांची\N_NNP -\RD_SYM टाटा\N_NN मार्गावर\N_NN बुंडूच्या\N_NNP जवळ\RB सूर्यमंदिराची\N_NN स्थापना\N_NN केली\V_VM गेली\V_VAUX आहे\V_VAUX .\RD_PUNC
htd3070	सूर्यमंदिरात\N_NN सूर्याच्या\N_NN रथाची\N_NN आकृती\N_NN बनवली\V_VM गेली\V_VM आहे\V_VAUX .\RD_PUNC
htd3071	सूर्यमंदिराच्या\N_NN सौंदर्याबद्दल\N_NN स्थानीक\JJ साहित्यकारांनी\N_NN ह्याला\PR दगडावर\N_NN लिहिलेली\V_VM कविता\N_NN म्हटले\V_VM आहे\V_VAUX .\RD_PUNC
htd3072	सूर्यमंदिर\N_NN आता\RB बांधण्याच्या\V_VM प्रक्रियेत\N_NN आहे\V_VM .\RD_PUNC
htd3073	अलिकडील\N_NST वर्षामध्ये\N_NN विकसित\N_NN करण्यात\V_VM आलेल्या\V_VM नक्षत्र\N_NN जंगलाच्या\N_NN मधोंमध\RB वसलेली\V_VM धन्वंतरीची\N_NN प्रतिमा\N_NN लोकांच्या\N_NN आकर्षणाचे\N_NN मुख्य\JJ केंद्र\N_NN आहे\V_VM .\RD_PUNC
htd3074	बहुतेक\QT_QTF लोक\N_NN नक्षत्र\N_NN -\RD_SYM वनात\N_NN लावलेल्या\V_VM औषधी\JJ रोपट्यांना\N_NN पाहताना\V_VM व\CC त्यांच्याबद्दल\PR माहिती\N_NN देणारे\V_VM_VNF फलक\N_NN वाचताना\V_VM आढळतात\V_VAUX .\RD_PUNC
htd3075	ग्रह\N_NN -\RD_SYM नक्षत्रांबद्दल\N_NN वैज्ञानिक\JJ पद्धतीने\N_NN माहिती\N_NN देणारे\V_VM_VNF नक्षत्र\N_NN जंगलाचे\N_NN पर्यावरण\N_NN मुले\N_NN व\CC प्रौढांचे\N_NN मनोरंजन\N_NN करण्याबरोबरच\V_VM त्यांना\PR_PRL तपशीलवार\N_NN माहिती\N_NN पुरवितात\V_VM .\RD_PUNC
htd3076	नक्षत्र\N_NN वनात\N_NN अनेक\QT_QTF दुर्लभ\N_NN औषधी\JJ -\RD_SYM वनस्पतींची\N_NN रोपे\N_NN आहेत\V_VM .\RD_PUNC
htd3077	सीता\N_NNP धबधबा\N_NN झारखंडचा\N_NNP एक\QT_QTC प्रसिद्ध\JJ धबधबा\N_NN आहे\V_VM .\RD_PUNC
htd3078	सीता\N_NNP धबधबा\N_NN रांचीपासून\N_NNP ४४\QT_QTC किमी\N_NN .\RD_PUNC च्या\PSP अंतरावर\N_NN स्थित\N_NN आहे\V_VM .\RD_PUNC
htd3079	``सीता\N_NNP धबधबा\N_NN २८०\QT_QTC फूटाच्या\N_NN उंचीवरून\N_NN पडतो\V_VM ,\RD_PUNC जो\PR पर्यटकांसाठी\N_NN आकर्षणाचे\N_NN केंद्र\N_NN आहे\V_VM .\RD_PUNC``
htd3080	जमशेदपूरचे\N_NNP पर्यटन\N_NN आकर्षण\N_NN -\RD_SYM
htd3081	जमशेदपूर\N_NNP -\RD_SYM स्टील\N_NN सिटीच्या\N_NN नावाने\N_NN लोकप्रिय\N_NN जमशेदपूर\N_NNP झारखंडच्या\N_NNP पश्चिमी\N_NN सिंह\N_NN भूमीमध्ये\N_NN वसलेले\V_VM आहे\V_VAUX .\RD_PUNC
htd3082	``जमशेदपूरची\N_NNP स्थापना\N_NN स्वर्गीय\JJ जमशेदजी\N_NNP नौशरवानजी\N_NNP टाटाने\N_NNP केली\V_VM होती\V_VAUX ,\RD_PUNC नंतर\RB संस्थापकांना\N_NN श्रद्धांजली\N_NN देण्याकरिता\V_VM वर्ष\N_NN १९१९\N_NN मध्ये\PSP ह्याचे\PR नामकरण\N_NN जमशेदपूर\N_NNP केले\V_VM गेले\V_VAUX .\RD_PUNC``
htd3083	छोटानागपुर\N_NNP पठारावर\N_NN असलेले\V_VM जमशेदपूर\N_NNP सुंदर\JJ डलमा\N_NNP पर्वतांनी\N_NN घेरलेले\V_vM आहे\V_VAUX .\RD_PUNC
htd3084	सुंदर\JJ जमशेदपूर\N_NNP शहराच्या\N_NN ईशान्य\N_NN दिशा\N_NN व\CC वायव्य\N_NN दिशा\N_NN भागात\N_NN क्रमशः\N_NN सुवर्णरेखा\N_NN तसेच\CC_CCD खडकई\N_NNP नदी\N_NN वाहते\V_VM .\RD_PUNC
htd3085	टाटानगरच्या\N_NNP नावानेसुद्धा\N_NN प्रचलित\N_NN जमशेदपूरला\N_NNP देशाचे\N_NN पहिले\QT_QTO योजनाबद्ध\N_NN स्थापित\N_NN शहर\N_NN असण्याचा\V_VM गौरवसुद्धा\N_NN मिळाला\V_VM आहे\V_VAUX .\RD_PUNC
htd3086	जागो\N_NN -\RD_SYM जागो\N_NN बनवलेले\V_VM सुंदर\JJ उद्यान\N_NN आणि\CC_CCD हिरवेगार\JJ उपवन\N_NN जमशेदपूरमध्ये\N_NNP राहणार्‍यांना\V_VM_VNF ह्या\DM धावपळीच्या\N_NN जीवनात\N_NN एक\QT_QTC आनंददायक\JJ अनुभूती\N_NN प्रदान\N_NN करतात\V_VM .\RD_PUNC
htd3087	जमशेदपूरमध्ये\N_NNP अनेक\QT_QTF मनमोहक\JJ पर्यटनस्थळे\N_NN आहेत\V_VM .\RD_PUNC
