ID	Value
htd16011	हे\DM_DMR मंदिर\N_NN नील\JJ पर्वतावर\N_NN आहे\V_VM आणि\CC_CCD याच्याशी\DM_DMR अनेक\QT_QTF पौराणिक\JJ कथा\N_NN निगडीत\JJ आहेत\V_VM .\RD_PUNC
htd16012	येथे\DM_DMD गेल्यावर\V_VM तुम्हाला\PR_PRP रमणीय\JJ पर्वत\N_NN आणि\CC_CCD हरिद्वारचे\N_NNP सुंदर\JJ दृश्य\N_NN पहायला\V_VM मिळेल\V_VAUX .\RD_PUNC
htd16013	यात्री\N_NN या\DM_DMR ठिकाणी\N_NN खासकरुन\CC_CCS छायाचित्रणासाठी\N_NN येतात\V_VM .\RD_PUNC
htd16014	येथे\DM_DMD तुम्ही\PR_PRP रोप\N_NN वेने\N_NN पोहोचू\V_VM शकता\V_VAUX जो\PR_PRL आशियातील\N_NN सगळ्यात\QT_QTF रोमांचक\JJ रोप\N_NN वे\N_NN मानला\V_VM जातो\V_VM .\RD_PUNC
htd16015	हा\DM_DMR रोप\N_NN वे\N_NN पर्वतांच्या\N_NN खूप\QT_QTF जवळून\RB जातो\V_VM .\RD_PUNC
htd16016	येथे\DM_DMD तुम्ही\PR_PRP देवीच्या\N_NN दर्शनाबरोबरच\N_NN धाडसी\JJ सहलीचाही\N_NN अनुभव\N_NN घेऊ\V_VM शकता\V_VAUX .\RD_PUNC
htd16017	जर\CC_CCS तुम्हाला\PR_PRP हरिद्वारचा\N_NNP इतिहास\N_NN जाणून\V_VM घ्यायचा\V_VM असेल\V_VM तर\CC_CCS मायादेवी\N_NNP मंदिरात\N_NN अवश्य\RB जा\V_VM .\RD_PUNC
htd16018	हरिद्वारशी\N_NNP निगडित\JJ असलेल्या\V_VM सर्व\QT_QTF पौराणिक\JJ कथा\N_NN तुम्हाला\PR_PRP कळतील\V_VM .\RD_PUNC
htd16019	हरीच्या\N_NNP पायरीवरील\N_NN गंगेची\N_NNP आरती\N_NN आपण\PR_PRP बघावी\V_VM अशी\JJ इच्छा\N_NN महाकुंभ\N_NN मेळ्याला\N_NN येणार्‍या\V_VM कोणत्याही\DM_DMQ व्यक्तीची\N_NN असते\V_VM .\RD_PUNC
htd16020	गंगेची\N_NNP आरती\N_NN रोज\N_NN संध्याकाळी\N_NN साडेपाच\N_NN ते\DM_DMR सहाच्या\N_NN दरम्यान\N_NN होते\V_VM .\RD_PUNC
htd16021	जर\CC_CCS पूर्ण\QT_QTF आरती\N_NN व्यवस्थित\JJ पाहता\V_VM यावी\V_VM अशी\JJ तुमची\PR_PRP इच्छा\N_NN असेल\V_VM तर\CC_CCS तुम्ही\PR_PRP घाटावर\N_NN अर्धा\QT_QTF तास\N_NN आधी\N_NST पोहोचा\V_VM .\RD_PUNC
htd16022	नाहीतर\CC_CCD गर्दीमुळे\N_NN तुम्हाला\PR_PRP आरती\N_NN बघण्यासाठी\V_VM जागा\N_NN मिळणार\V_VM नाही\V_VAUX .\RD_PUNC
htd16023	याशिवाय\CC_CCD हरिद्वारमध्ये\N_NNP तुम्ही\PR_PRP पार्‍याचे\N_NN शिवलिंग\N_NN ,\RD_PUNC भारत\N_NNP माता\N_NN मंदिर\N_NN ,\RD_PUNC दक्ष\N_NNP महादेव\N_NNP मंदिर\N_NN ,\RD_PUNC नील\JJ धारा\N_NN पक्षी\N_NN विहार\N_NN ,\RD_PUNC सप्तर्षि\JJ आश्रम\N_NN ,\RD_PUNC शांती\N_NN कुंज\N_NN ,\RD_PUNC आनंदमयी\N_NNP माता\N_NN आश्रम\N_NN ,\RD_PUNC पवन\N_NNP धाम\N_NN ,\RD_PUNC दुधारी\N_NN बर्फाचे\N_NN मंदिर\N_NN आणि\CC_CCD राजाजी\N_NNP नॅशनल\N_NN पार्क\N_NN इ.\N_NN पाहू\V_VM शकता\V_VAUX .\RD_PUNC
htd16024	य\PR_PRL सर्व\QT_QTF जागा\N_NN हरिद्वारात\N_NNP आणि\CC_CCD जवळपासच\N_NN आहेत\V_VM .\RD_PUNC
htd16025	अध्यात्म\N_NN आणि\CC_CCD योग\N_NN हे\DM_DMR आपसात\N_NN संलग्न\N_NN आहेत\V_VM म्हणूनच\CC_CCD महाकुंभामेळ्यादरम्यान\N_NN हरिद्वारात\N_NNP मोठ्या\JJ प्रमाणावर\N_NN ध्यान\N_NN आणि\CC_CCD योग\N_NN शिबिरे\N_NN लावण्यात\V_VM आली\V_VM आहेत\V_VAUX .\RD_PUNC
htd16026	तुम्ही\PR_PRP ध्यान\N_NN आणि\CC_CCD योग\N_NN यांचा\PR_PRL अवलंब\N_NN करु\V_VM इच्छित\V_VM असाल\V_VM तर\CC_CCS आश्रमाखेरिज\N_NN इतरही\JJ अनेक\QT_QTF ठिकाणी\N_NN जाऊ\V_VM शकता\V_VAUX .\RD_PUNC
htd16027	हरिद्वारमध्ये\N_NNP तुम्ही\PR_PRP आयुर्वेदिक\JJ मसाज\N_NN तसेच\CC_CCD बॉडी\N_NN स्पाचाही\N_NN आनंद\N_NN घेऊ\V_VM शकता\V_VAUX .\RD_PUNC
htd16028	यात\DM_DMR आयुर्वेदिक\JJ तेल\N_NN तसेच\CC_CCD वनौषधींचा\N_NN वापर\N_NN करण्यात\V_VM येतो\V_VM .\RD_PUNC
htd16029	हवेली\N_NN हरिगंगा\N_NNP यासारख्या\JJ जागी\N_NN तुम्ही\PR_PRP शिरोमणी\N_NN धारा\N_NN ,\RD_PUNC तळव्याचा\N_NN ,\RD_PUNC चेहर्‍याचा\N_NN मसाज\N_NN करुन\V_VM घेऊ\V_VM शकता\V_VAUX .\RD_PUNC
htd16030	जर\CC_CCS तुम्हाला\PR_PRP धर्मशाळेत\N_NN रहायचे\V_VM नसेल\V_VAUX तर\CC_CCS तुमच्यासाठी\PR_PRP तंबू\N_NN किंवा\CC_CCD हवेली\N_NN हे\DM_DMR उत्तम\JJ पर्याय\N_NN आहेत\V_VM .\RD_PUNC
htd16031	लाहोर\N_NNP हाऊस\N_NN आणि\CC_CCD बैरागी\N_NNP शिबिर\N_NN या\DM_DMR जागी\N_NN लेजर\N_NN हॉटेल\N_NN समूहासारख्या\N_NN समूहांनी\N_NN राहण्यासाठी\V_VM आरामदायी\JJ सुविधायुक्त\N_NN तंबूंची\N_NN व्यवस्था\N_NN केली\V_VM आहे\V_VAUX .\RD_PUNC
htd16032	जर\CC_CCS तुम्हाला\PR_PRP नदीकिनार्‍यावर\N_NN झोपायचे\V_VM असेल\V_VM तर\CC_CCS तुम्ही\PR_PRP या\DM_DMR तापमानापासून\N_NN सुरक्षित\JJ असणार्‍या\V_VM तंबूंमध्ये\N_NN राहू\V_VM शकता\V_VAUX .\RD_PUNC
htd16033	यांत\DM_DMR स्नानगृह\N_NN तसेच\CC_CCD गंगेवर\N_NNP स्नान\N_NN करण्यासाठी\V_VM वैयक्तिक\JJ घाटही\N_NN उपलब्ध\JJ करुन\V_VM दिला\V_VM जातो\V_VM .\RD_PUNC
htd16034	याशिवाय\CC_CCD तुम्ही\PR_PRP येथील\DM_DMD शंभर\QT_QTC वर्ष\N_NN जुन्या\JJ महालातही\N_NN राहू\V_VM शकता\V_VAUX .\RD_PUNC
htd16035	येथे\DM_DMD तुम्हाला\PR_PRP भारतीय\JJ खाण्याव्यतिरिक्त\N_NN विदेशी\N_NN पदार्थही\N_NN मिळतील\V_VM .\RD_PUNC
htd16036	श्रद्धाळूंची\N_NN श्रद्धा\N_NN लक्षात\N_NN घेऊन\V_VM येथे\DM_DMD भजन\N_NN ,\RD_PUNC कीर्तन\N_NN व\CC_CCD होमाची\N_NN व्यवस्थाही\N_NN करण्यात\V_VM येते\V_VM .\RD_PUNC
htd16037	म्हणजेच\CC_CCD यासाठी\DM_DMR इतर\JJ कुठे\PR_PRQ जाण्याची\V_VM गरज\N_NN नाही\V_VAUX .\RD_PUNC
htd16038	पूजेची\N_NN सामग्री\N_NN ,\RD_PUNC तांब्याची\N_NN पितळ्याची\N_NN भांडी\N_NN ,\RD_PUNC काचेच्या\N_NN बांगड्या\N_NN ,\RD_PUNC रुद्राक्ष\N_NN ,\RD_PUNC वेताचे\N_NN सामान\N_NN आणि\CC_CCD आयुर्वेदिक\JJ सामग्रीसाठे\N_NN हरिद्वार\N_NNP खूप\QT_QTF प्रसिद्ध\JJ आहे\V_VM .\RD_PUNC
htd16039	हरिद्वारातील\N_NNP वेगवेगळ्या\JJ भागात\N_NN अनेक\QT_QTF बाजार\N_NN आहेत\V_VM जेथे\DM_DMD तुम्ही\PR_PRP खरेदी\N_NN करु\V_VM शकता\V_VAUX .\RD_PUNC
htd16040	यात\DM_DMR सगळ्यात\QT_QTF प्रसिद्ध\JJ मोती\N_NN बाजार\N_NN आहे\V_VM .\RD_PUNC
htd16041	तसे\RB तुम्ही\PR_PRP ज्वाला\N_NNP बाजार\N_NN ,\RD_PUNC बारा\QT_QTF बाजार\N_NN ,\RD_PUNC कन्खल\N_NNP बाजार\N_NN ,\RD_PUNC एम्प्रियम\N_NNP इ.\JJ ठिकाणीही\N_NN जाऊ\V_VM शकता\V_VAUX .\RD_PUNC
htd16042	ज्या\PR_PRL गोष्टी\N_NN इतर\JJ ठिकाणी\N_NN शोधण्यास\V_VM तुम्हाला\PR_PRP कष्ट\N_NN पडतील\V_VM अशाच\JJ गोष्टींची\N_NN खरेदी\N_NN तुम्ही\PR_PRP येथे\DM_DMD करावी\V_VM हे\DM_DMR उत्तम\JJ .\RD_PUNC
htd16043	पुण्य\N_NN तरी\CC_CCS मिळेलच\V_VM ,\RD_PUNC पण\CC_CCD तुम्ही\PR_PRP हरिद्वारच्या\N_NNP सहलीत\N_NN मजाही\N_NN करु\V_VM शकता\V_VAUX .\RD_PUNC
htd16044	रोपवे\N_NN ,\RD_PUNC राफ्टिंग\N_NN आणि\CC_CCD गिर्यारोहण\N_NN अशा\JJ गोष्टींचा\N_NN आनंद\N_NN घेण्यासाठी\V_VM तुम्ही\PR_PRP येथून\DM_DMD जवळपास\N_NN २०\QT_QTC कि.मी\N_NN अंतरावर\N_NN असलेल्या\V_VM ऋषिकेशला\N_NNP जाऊ\V_VM शकता\V_VAUX .\RD_PUNC
htd16045	खरेतर\RB रोपवे\N_NN आणि\CC_CCD गिर्यारोहण\N_NN तुम्ही\PR_PRP हरिद्वारमध्येही\N_NNP करु\V_VM शकता\V_VAUX .\RD_PUNC
htd16046	बद्रीनाथच्या\N_NNP रस्त्यावर\N_NN हनुमान\N_NNP टेकडीजवळ\N_NN यात्रेदरम्यान\N_NN दरडी\N_NN कोसळणे\V_VM आता\N_NST थांबविले\V_VM जाऊ\V_VAUX शकते\V_VAUX .\RD_PUNC
htd16047	वैज्ञानिकांनी\N_NN येथील\DM_DMD भूस्खलनाची\N_NN कारणे\N_NN शोधली\V_VM आहेत\V_VM .\RD_PUNC
htd16048	या\DM_DMR आधारावर\N_NN या\DM_DMR नैसर्गिक\JJ आपत्तीवर\N_NN मात\N_NN करण्याचा\V_VM मार्ग\N_NN दृष्टिपथात\N_NN आला\V_VM आहे\V_VM .\RD_PUNC
htd16049	जर\CC_CCS असे\RB झाले\V_VM तर\CC_CCS दरवर्षी\RB दरड\N_NN कोसळल्याने\V_VM यात्रेत\N_NN येणार्‍या\V_VM बाधेतून\N_NN मुक्ती\N_NN मिळेल\V_VM .\RD_PUNC
htd16050	कुमाऊ\N_NNP विश्वविद्यालय\N_NN ,\RD_PUNC नैनिताल\N_NNP येथील\DM_DMD भू\N_NN वैज्ञानिकांनी\N_NN गढवाल\N_NNP येथील\DM_DMD राष्ट्रीय\JJ महामार्ग-५८\N_NN वरील\N_NST हनुमान\N_NNP टेकडीच्या\N_NN जवळ\RB होणार्‍या\V_VM भूस्खलनाची\N_NN कारणे\N_NN शोधून\V_VM काढली\V_VM आहेत\V_VAUX .\RD_PUNC
htd16051	हे\DM_DMR संशोधन\N_NN प्रा.\N_NN रविंद्र\N_NNP पांडे\N_NNP ,\RD_PUNC धनजिता\N_NNP बर्मन\N_NNP आणि\CC_CCD रविंद्र\N_NNP सिंह\N_NNP यांनी\DM_DMR पार\RB पाडले\V_VM .\RD_PUNC
htd16052	संशोधनाच्या\N_NN आधारावर\N_NN तज्ञांनी\N_NN रेटिंग\N_NN प्रणालीही\N_NN विकसित\JJ केली\V_VM आहे\V_VAUX .\RD_PUNC
htd16053	जर\CC_CCS भूस्खलनाच्या\N_NN कारणांचा\N_NN नीट\JJ शोध\N_NN लागला\V_VM तर\CC_CCS भूस्खलनाचे\N_NN परिणाम\N_NN कमी\QT_QTF केले\V_VM जाऊ\V_VAUX शकतात\V_VAUX असा\JJ यांचा\DM_DMR दावा\N_NN आहे\V_VM .\RD_PUNC
htd16054	अध्ययन\N_NN गटानुसार\N_NN भूस्खलनावरील\N_NN या\DM_DMR संशोधनासाठी\N_NN २३८\QT_QTC कि.मी\N_NN वर्गातील\N_NN नऊ\QT_QTC दरडी\N_NN कोसळलेली\V_VM जमीन\N_NN आणि\CC_CCD ०८६\QT_QTC वर्ग\N_NN कि\N_NN .\RD_PUNC पाच\QT_QTC जमिनींचा\N_NN समावेश\N_NN आहे\V_VM .\RD_PUNC
htd16055	यांच्याकडून\DM_DMR असे\CC_CCS_UT सांगण्यात\V_VM आले\V_VM आहे\V_VM की\CC_CCS भूस्खलनात\N_NN पर्वत\N_NN उतार\N_NN महत्वाचा\N_NN आहे\V_VM .\RD_PUNC
htd16056	हे\DM_DMR उताराच्या\N_NN स्थिरतेच्या\N_NN आधारावरही\N_NN पाहता\V_VM येऊ\V_VM शकते\V_VAUX .\RD_PUNC
htd16057	जितका\QT_QTF उतार\N_NN स्थिर\JJ असेल\V_VM तितकीच\QT_QTF भूस्खलनाची\N_NN शक्यताही\N_NN कमी\QT_QTF असते\V_VM .\RD_PUNC
htd16058	उताराच्या\N_NN स्थिरतेवर\N_NN परिणाम\N_NN करणारे\V_VM अनेक\QT_QTF घटक\N_NN आहेत\V_VM जसे\RB की\CC_CCS -\RD_PUNC मातीची\N_NN संरचना\N_NN ,\RD_PUNC घडण\N_NN ,\RD_PUNC हवामानातील\N_NN घटक\N_NN ,\RD_PUNC जमिनीचा\N_NN वापर\N_NN .\RD_PUNC
htd16059	या\DM_DMR सर्व\QT_QTF घटकांचे\N_NN अनुमान\N_NN आणि\CC_CCD विश्लेषण\N_NN केल्यानंतरच\V_VM रेटिंगची\N_NN पद्धत\N_NN विकसित\JJ करण्यात\V_VM आली\V_VAUX आहे\V_VAUX .\RD_PUNC
htd16060	तज्ञांनी\N_NN या\DM_DMR सगळ्या\N_NN घटकांचा\N_NN विचार\N_NN करुन\V_VM असे\RB सांगितले\V_VM आहे\V_VAUX की\CC_CCS हनुमान\N_NNP टेकडी\N_NN येथील\DM_DMD भूस्खलन\N_NN थांबविणे\V_VM शक्य\JJ आहे\V_VM .\RD_PUNC
htd16061	याला\PR_PRL भूस्खलन\N_NN आपत्ती\N_NN निवारण\N_NN असे\RB नाव\N_NN देण्यात\V_VM आले\V_VM आहे\V_VM .\RD_PUNC
htd16062	पक्षी\N_NN ,\RD_PUNC नद्या\N_NN ,\RD_PUNC वार्‍याची\N_NN झुळुक\N_NN म्हणजे\CC_CCD नैसर्गिक\JJ सौंदर्याचा\N_NN खजिना\N_NN होय\V_VM .\RD_PUNC
htd16063	तैवानचा\N_NNP २\QT_QTC /\RD_SYM ३\QT_QTC भाग\N_NN उंचच\JJ ऊंच\JJ पर्वतरांगानी\N_NN व्यापलेला\V_VM आहे\V_VM .\RD_PUNC
htd16064	यातील\DM_DMR सर्वात\RP_INTF प्रसिद्ध\JJ आहे\V_VM अली\N_NNP पर्वतरांग\N_NN .\RD_PUNC
htd16065	हे\DM_DMR एका\QT_QTC दृष्टीने\N_NN सुंदर\JJ तैवानचे\N_NNP प्रतीक\N_NN आहे\V_VM .\RD_PUNC
htd16066	तैवान\N_NNP आपल्या\PR_PRP रोमांचक\JJ नैसर्गिक\JJ दृश्यांसाठी\N_NN ,\RD_PUNC विशाल\JJ जैवीय\JJ साधनांसाठी\N_NN ,\RD_PUNC उंच\JJ घोटीव\JJ पर्वतांसाठी\N_NN आणि\CC_CCD मनोरम\JJ हवामानासाठी\N_NN प्रसिद्ध\JJ आहे\V_VM .\RD_PUNC
htd16067	अली\N_NNP पर्वतरांग\N_NN एलिशन\N_NNP नॅशनल\JJ फॉरेस्ट\N_NN रिक्रिएशन\N_NN विभागाच्या\N_NN नावाने\N_NN ओळखली\V_VM जाते\V_VM .\RD_PUNC
htd16068	जर\CC_CCS तुम्ही\PR_PRP तुमच्या\PR_PRP तैवान\N_NNP यात्रेत\N_NN एलिशन\N_NNP टूरवर\N_NN गेला\V_VM नाहीत\V_VM तर\CC_CCS सगळे\N_NN अपूर्ण\QT_QTF राहील\V_VM .\RD_PUNC
htd16069	३६\QT_QTC ,\RD_PUNC ०००\QT_QTC एकर\N_NN कि.मी\N_NN प्रदेशावर\N_NN पसरलेला\V_VM हा\DM_DMR छोटासा\JJ देश\N_NN आकाशातून\N_NN तंबाखूच्या\N_NN पानासारखा\N_NN दिसतो\V_VM जो\PR_PRL दोन्ही\QT_QTC बाजूने\N_NN चिंचोळा\JJ आहे\V_VM .\RD_PUNC
htd16070	याच्या\DM_DMR दक्षिणेला\N_NN -\RD_PUNC पूर्व\N_NN किनार्‍याच्या\N_NN बाजुला\N_NN चीन\N_NNP ,\RD_PUNC पूर्व\N_NN किनार्‍याच्या\N_NN बाजुलाच\N_NN प्रशांत\N_NNP महासागर\N_NN ,\RD_PUNC उत्तर\N_NN किनार्‍याला\N_NN जपान\N_NNP आणि\CC_CCD ओकिनावा\N_NNP .\RD_PUNC
htd16071	येथे\DM_DMD १८\QT_QTC ,\RD_PUNC ४००\QT_QTC प्रकारच्या\N_NN जंगली\JJ प्रजाती\N_NN आढळतात\V_VM .\RD_PUNC
htd16072	यापैकी\DM_DMR २०\QT_QTC %\RD_SYM दुर्लभ\JJ प्रजातींच्या\N_NN यादीत\N_NN आहेत\V_VM .\RD_PUNC
htd16073	सरकारने\N_NN या\DM_DMR जंगली\JJ प्रजातींचे\N_NN संरक्षण\N_NN करण्यासाठी\V_VM ६\QT_QTC नॅशनल\JJ पार्क\N_NN तर\CC_CCS १३\N_NN एकॉलॉजिकल\N_NN केंद्रे\N_NN स्थापन\N_NN केली\V_VM आहेत\V_VAUX .\RD_PUNC
htd16074	जगातील\N_NN तीन\QT_QTC श्रेष्ठ\JJ पर्वतीय\JJ रेल्वे\N_NN सेवांमध्ये\N_NN तैवानच्या\N_NNP एलिशन\N_NN ट्रेन\N_NN यात्रेचाही\N_NN समावेश\N_NN होतो\V_VM .\RD_PUNC
htd16075	चियाई\N_NNP ते\DM_DMR एलिशन\N_NNP स्टेशन\N_NN पर्यंतचे\N_NN ७१.४\N_NN कि\N_NN .\RD_PUNC अंतर\N_NN ट्रेन\N_NN ३.५\N_NN तासात\N_NN पार\RB करते\V_VM .\RD_PUNC
htd16076	या\DM_DMR साडेतीन\N_NN तासांत\N_NN तुम्ही\PR_PRP निसर्गाच्या\N_NN अनुपम\JJ अशा\JJ रंगात\N_NN अशा\JJ प्रकारे\N_NN हरवून\V_VM जाल\V_VM की\CC_CCS निसर्गाशी\N_NN एकरुप\N_NN व्हाल\V_VM .\RD_PUNC
htd16077	तैवानी\JJ लोकांच्या\N_NN मनात\N_NN पाणी\N_NN ,\RD_PUNC जंगल\N_NN आणि\CC_CCD जमीन\N_NN यांच्याप्रती\RD_UNK गाढ\N_NN प्रेम\N_NN निर्माण\N_NN करण्याचे\V_VM श्रेय\N_NN डॉ.\N_NN सन्‌\N_NNP यत्‌\N_NNP सेन\N_NNP यांना\DM_DMR जाते\V_VM .\RD_PUNC
htd16078	डॉ.\N_NN सनयत\N_NNP यांना\DM_DMR केवळ\JJ आधुनिक\JJ चीनचे\N_NNP जन्मदाते\N_NN ,\RD_PUNC निर्माता\N_NN ,\RD_PUNC राष्ट्रपिता\JJ तसेच\CC_CCD महान\JJ क्रांतिकारीच\N_NN मानले\V_VM जात\V_VM नाही\V_VAUX तर\CC_CCS त्यांना\DM_DMR प्रजातंत्राचे\N_NN समर्थकही\N_NN मानले\V_VM जाते\V_VM .\RD_PUNC
htd16079	भलेही\RP_INJ चीनचे\N_NNP लोक\N_NN डॉ.\N_NN सेन\N_NNP यांचे\DM_DMR प्रजातंत्राचे\N_NN सिद्धांत\N_NN विसरले\V_VM असतील\V_VM पण\CC_CCD तैवानी\JJ लोकांनी\N_NN मात्र\QT_QTF ते\DM_DMR आजही\RB आपल्या\PR_PRP अंतःकरणात\N_NN सामावून\V_VM ठेवले\V_VM आहे\V_VAUX .\RD_PUNC
htd16080	डॉ.\N_NN सेन\N_NNP यांनी\DM_DMR राष्ट्रीयता\N_NN ,\RD_PUNC राजनैतिक,लोकतंत्र\N_NN आणि\CC_CCD जनतेच्या\N_NN उपजिवीकेवर\N_NN विशेष\JJ भर\N_NN दिला\V_VM होता\V_VAUX .\RD_PUNC
htd16081	डॉ.\N_NN सेन\N_NNP हे\DM_DMR निसर्ग\N_NN संरक्षणाचे\N_NN खूप\QT_QTF मोठे\JJ पक्षकार\N_NN होते\V_VM .\RD_PUNC
htd16082	यांचा\DM_DMR जन्म\N_NN २\QT_QTC नोवेंबर\N_NN १८६६\N_NN मध्ये\N_NST चीनमधील\N_NNP क्वागतुंग\N_NNP प्रांतातील\N_NN एका\QT_QTC छोट्याशा\JJ गावातील\N_NN निर्धन\N_NN शेतकर्‍याच्या\N_NN परिवारात\N_NN झाला\V_VM होता\V_VAUX .\RD_PUNC
htd16083	यांचे\DM_DMR लहानपण\N_NN निसर्गाच्या\N_NN कुशीत\N_NN गेले\V_VM .\RD_PUNC
htd16084	बहुतेक\QT_QTF यामुळेच\CC_CCD ते\DM_DMR आयुष्यभर\N_NN निसर्गावर\N_NN मनापासून\N_NN प्रेम\N_NN करत\V_VM राहिले\V_VM .\RD_PUNC
htd16085	यांचे\PR_PRL अनुसरण\N_NN केल्याने\V_VM सर्व\QT_QTF तैवानी\JJ निसर्गाच्या\N_NN खूप\QT_QTF जवळ\N_NST आहेत\V_VM .\RD_PUNC
htd16086	हे\DM_DMR दृश्य\N_NN पाहण्यासाठी\V_VM तुमचे\PR_PRP नशीब\N_NN चांगले\JJ असले\V_VM पाहिजे\V_VAUX कारण\CC_CCD जर\CC_CCS वातावरण\N_NN ढगाळ\JJ असेल\V_VM तर\CC_CCS पूर्ण\QT_QTF रात्र\N_NN वाया\N_NN जाऊ\V_VAUX शकते\V_VAUX .\RD_PUNC
htd16087	मोकळ्या\JJ आकाशाचे\N_NN दृश्य\N_NN इकोफ्रेंडली\N_NN दिवाळीच्या\N_NN तोडीसतोड\N_NN असते\V_VM .\RD_PUNC
htd16088	निरभ्र\JJ आकाश\N_NN ,\RD_PUNC काळाकुट्ट\JJ अंधार\N_NN आणि\CC_CCD घनगंभीर\JJ रात्रीबरोबरच\N_NN लकलकणारे\V_VM करोडो\N_NN तारे\N_NN ,\RD_PUNC जणू\RP_RPD असे\RB वाटते\V_VM की\CC_CCS मोत्यांचा\N_NN हार\N_NN तुटून\V_VM आकाशात\N_NN विखुरला\V_VM आहे\V_VM .\RD_PUNC
htd16089	संपूर्ण\QT_QTF आयुष्यभर\N_NN आपल्या\PR_PRP मनात\N_NN घर\N_NN करुन\V_VM राहणारे\V_VM हे\DM_DMR दृश्य\N_NN असते\V_VM .\RD_PUNC
htd16090	जे\PR_PRL पर्यटक\N_NN सच्च्या\JJ मनाचे\N_NN असतात\V_VM त्यांना\PR_PRL हे\DM_DMR रात्रीचे\N_NN रमणीय\JJ दृश्य\N_NN एकदातरी\N_NN अवश्य\RB पहायला\V_VM मिळते\V_VM मग\N_NST ते\DM_DMR १०\QT_QTC मिनिटांसाठी\N_NN असो\V_VM किंवा\CC_CCD अर्ध्या\QT_QTF तासासाठी\N_NN असे\RB स्थानिक\N_NN लोक\N_NN म्हणतात\V_VM .\RD_PUNC
htd16091	म्हणजेच\CC_CCD जर\CC_CCS एका\QT_QTC रात्री\N_NN तुम्ही\PR_PRP या\DM_DMR दृश्याचा\N_NN आनंद\N_NN घेऊ\V_VM शकला\V_VAUX नाहीत\V_VM तर\CC_CCS पुढची\N_NST रात्र\N_NN विकल्प\N_NN म्हणून\CC_CCD अवश्य\RB ठेवा\V_VM .\RD_PUNC
