ID	Value
htd18011	जेव्हा\CC_CCS आम्ही\PR_PRP ताज्या\JJ हवेचा\N_NN आनंद\N_NN घेत\V_VM ह्या\DM_DMR पर्वतावर\N_NN चढत\V_VM चाललो\V_VM होतो\V_VAUX तेव्हा\CC_CCS आम्हाला\PR_PRP इंग्रजांच्या\N_NN काळातील\N_NN काही\QT_QTF जुन्या\JJ भव्य\JJ इमारती\N_NN दिसल्या\V_VM ज्या\PR_PRL त्यांनी\PR_PRL स्वतःसाठी\PR_PRF बांधल्या\V_VM होत्या\V_VM .\RD_PUNC
htd18012	आज\RB ह्या\DM_DMR इमारती\N_NN अतिथिगृह\N_NN तसेच\CC_CCD उपाहारगृहामध्ये\N_NN परिवर्तित\JJ केल्या\V_VM आहेत\V_VM .\RD_PUNC
htd18013	पर्वतावरुन\N_NN पेनांगचे\N_NNP नेत्रदीपक\JJ दृश्य\N_NN पाहण्यासारखे\V_VM असते\V_VM .\RD_PUNC
htd18014	तांजुंग\N_NNP बुंगामध्ये\N_NN पेनांगमधील\N_NNP खेळण्यांचे\N_NN संग्रहालय\N_NN आहे\V_VM .\RD_PUNC
htd18015	येथे\DM_DMD तुम्ही\PR_PRP १\QT_QTC लाखापेक्षाही\N_NN जास्त\QT_QTF वेगवेगळ्या\JJ प्रकारची\N_NN खेळणी\N_NN ,\RD_PUNC बाहुल्या\N_NN तसेच\CC_CCD मुलांच्या\N_NN मनोरंजनाच्या\N_NN इतर\QT_QTF वस्तू\N_NN पाहू\V_VM शकता\V_VAUX .\RD_PUNC
htd18016	ह्या\DM_DMR संग्रहालयात\N_NN मुलांना\N_NN खूप\QT_QTF वेळ\N_NN घालवायला\V_VM आवडते\V_VM .\RD_PUNC
htd18017	येथे\DM_DMD जगभरातील\N_NN सुपर\N_NN हीरोजचे\N_NN माणसाच्या\N_NN आकाराचे\N_NN पुतळेदेखील\N_NN बनवले\V_VM आहेत\V_VM .\RD_PUNC
htd18018	ह्या\DM_DMR संग्रहालयामध्ये\N_NN आमच्या\PR_PRP बरोबर\JJ आलेल्या\V_VM मुलांनी\N_NN खूप\QT_QTF आनंद\N_NN घेतला\V_VM .\RD_PUNC
htd18019	आम्हाला\PR_PRP सर्वात\RP_INTF जास्त\QT_QTF मजा\N_NN पेनांगच्या\N_NNP तेलुक\N_NNP बहांग\N_NNP नामक\N_NN ठिकाणी\N_NN असलेल्या\V_VM आशियाचे\N_NNP एकमात्र\QT_QTF ट्रॉपिकल\N_NNP स्पाइस\N_NN गार्डनमध्ये\N_NN आली\V_VM .\RD_PUNC
htd18020	हिरव्यागार\JJ पानांनी\N_NN बहरलेले\V_VM दुर्लभ\JJ वृक्ष\N_NN ,\RD_PUNC विविध\JJ जातीच्यां\N_NN औषधी\JJ वनस्पती\N_NN आणि\CC_CCD देशविदेशातील\N_NN फूल\N_NN -\RD_PUNC झाडांनी\N_NN घेरलेले\V_VM हे\DM_DMR उद्यान\N_NN धरतीवर\N_NN काही\QT_QTF स्वर्गापेक्षा\N_NN कमी\QT_QTF नाही\V_VM .\RD_PUNC
htd18021	उद्यानामध्ये\N_NN कॉफी\N_NN हाउसच्या\N_NN समोर\N_NST असलेल्या\V_VM नीळ्या\JJ समुद्राचे\N_NN दृश्य\N_NN पाहण्यासारखे\V_VM आहे\V_VM .\RD_PUNC
htd18022	तेलुक\N_NNP बहांगमध्ये\N_NNP फुलपाखरांचे\N_NN एक\QT_QTC उद्यानदेखील\N_NN आहे\V_VM जे\PR_PRL जगभरात\N_NN खूप\QT_QTF प्रसिद्ध\JJ आहे\V_VM .\RD_PUNC
htd18023	जेव्हा\CC_CCS २००८\QT_QTC मध्ये\N_NST ब्रिटनचे\N_NNP पूर्व\N_NN प्रधानमंत्री\N_NN टोनी\N_NNP ब्लेयर\N_NNP आपल्या\PR_PRP पत्‍नीसोबत\N_NN सुट्ट्या\N_NN घालवण्यासाठी\V_VM आले\V_VM होते\V_VM तर\CC_CCS ते\DM_DMR ह्या\DM_DMR उद्यानाला\N_NN विशेषतः\RB पाहण्यासाठी\V_VM गेले\V_VM होते\V_VM .\RD_PUNC
htd18024	ह्या\DM_DMR उद्यानात\N_NN प्रवेश\N_NN करताच\V_VM विविधरंगी\JJ फुलपाखरे\N_NN तुमच्या\PR_PRP चारही\N_NN बाजूला\N_NN घिरटी\N_NN घालू\V_VM लागतात\V_VM जणू\RP_RPD ते\DM_DMR तुमच्याशी\PR_PRP मैत्री\N_NN करण्यासाठी\V_VM आतुर\RB आहेत\V_VM .\RD_PUNC
htd18025	पैंताई\N_NNP आचे\N_NN येथे\DM_DMD असलेल्या\V_VM पेनांगचे\N_NNP राष्‍ट्रीय\JJ उद्यान\N_NN मलेशियाचे\N_NNP सर्वात\RP_INTF छोटे\JJ उद्यान\N_NN आहे\V_VM परंतू\CC_CCD तरीही\CC_CCD ते\DM_DMR कुठल्याही\DM_DMQ इतर\QT_QTF उद्यानाच्या\N_NN तुलनेत\N_NN कमी\QT_QTF आकर्षक\JJ नाहीत\V_VM .\RD_PUNC
htd18026	हे\DM_DMR उद्यान\N_NN समुद्राच्या\N_NN किनार्‍यावर\N_NN आहे\V_VM .\RD_PUNC
htd18027	हा\DM_DMR समुद्रकिनारा\N_NN आपली\PR_PRP स्वच्छ\JJ वाळू\N_NN तसेच\CC_CCD नीळ्या\JJ पाण्याने\N_NN मुले\N_NN तसेच\CC_CCD मोठे-वृद्धांना\N_NN समान\N_NN प्रमाणात\N_NN आकर्षित\JJ करते\V_VM .\RD_PUNC
htd18028	पेनांग\N_NNP आपल्या\PR_PRP प्राचीन\JJ बौद्ध\JJ मंदिरांसाठीही\N_NN प्रसिद्ध\JJ आहे\V_VM .\RD_PUNC
htd18029	ह्याच्यापैकी\DM_DMR १४०\QT_QTC वर्ष\N_NN जुने\JJ जेड\N_NNP एम्परर\N_NNP मंदिर\N_NN ,\RD_PUNC पेनांग\N_NNP हिल\N_NN रेल्वे\N_NN स्थानकाजवळच\N_NN स्थित\JJ आहे\V_VM .\RD_PUNC
htd18030	चीनी\JJ नववर्षाच्या\N_NN दिवशी\N_NN येथे\DM_DMD बौद्ध\JJ धर्माच्या\N_NN अनुयायांची\N_NN खूप\QT_QTF गर्दी\N_NN जमा\N_NN होते\V_VM .\RD_PUNC
htd18031	ह्याशिवाय\CC_CCD १९९०\QT_QTC मध्ये\N_NST बनलेले\V_VM ’केक\N_NNP लोक\N_NNP सी\N_NN मंदिर’\N_NN मलेशियाचे\N_NNP सर्वात\RP_INTF मोठे\JJ बौद्ध\JJ मंदिर\N_NN आहे\V_VM .\RD_PUNC
htd18032	संक्रांत\N_NN तसेच\CC_CCD लौय\N_NN क्रथांग\N_NN नामक\N_NN २\QT_QTC थाई\JJ उत्सव\N_NN येथे\DM_DMD आजदेखील\RB खूप\QT_QTF थाटामाटात\N_NN साजरे\N_NN केले\V_VM जातात\V_VM .\RD_PUNC
htd18033	संक्रांतीच्या\N_NN दिवशी\N_NN थाई\JJ लोकांचे\N_NN नवीन\JJ वर्ष\N_NN सुरू\JJ होते\V_VM आणि\CC_CCD हे\DM_DMR ३\QT_QTC -\RD_PUNC ४\QT_QTC दिवस\N_NN साजरे\N_NN केले\V_VM जाते\V_VM .\RD_PUNC
htd18034	ह्या\DM_DMR उत्सवाच्या\N_NN दिवशी\N_NN लोक\N_NN एकमेकांवर\PR_PRC सुगंधित\JJ पाणी\N_NN टाकतात\V_VM .\RD_PUNC
htd18035	हा\DM_DMR आपल्या\PR_PRP होळीच्या\N_NN सणांसारखाच\N_NN आहे\V_VM फरक\N_NN केवळ\JJ इतका\QT_QTF आहे\V_VM की\CC_CCS भारतात\N_NNP पाणी\N_NN रंग\N_NN मिसळून\V_VM एकमेकांवर\PR_PRC टाकले\V_VM जाते\V_VM तर\CC_CCS येथे\DM_DMD पाण्यामध्ये\N_NN केवळ\JJ सुगंधी\N_NN पदार्थ\N_NN मिसळला\V_VM जातो\V_VM .\RD_PUNC
htd18036	पेनांग\N_NNP मध्ये\N_NST सापांचे\N_NN एक\QT_QTC मंदिर\N_NN आहे\V_VM ज्याला\PR_PRL स्थानीय\JJ लोक\N_NN चोर\N_NN सू\N_NNP कौंग\N_NNP नावाने\N_NN संबोधतात\V_VM .\RD_PUNC
htd18037	असे\RB मानले\V_VM जाते\V_VM की\CC_CCS ह्या\DM_DMR मंदिरातील\N_NN मूर्तीच्या\N_NN रक्षणासाठी\N_NN हे\DM_DMR साप\N_NN पूर्ण\QT_QTF मंदिरामध्ये\N_NN पसरले\V_VM होते\V_VM जे\PR_PRL आजदेखील\RB हिरव्या\JJ पानांच्या\N_NN रोपांवर\N_NN सरपटताना\V_VM दिसतात\V_VM .\RD_PUNC
htd18038	अनेकवेळा\N_NN तर\CC_CCS हिरव्या\JJ पानांमध्ये\N_NN हिरव्या\JJ सापांना\N_NN शोधणे\V_VM देखील\RB कठिण\JJ होते\V_VM .\RD_PUNC
htd18039	मंदिरात\N_NN जळणार्‍या\V_VM सुगंधित\JJ अगरबत्तींच्यां\N_NN धुराने\N_NN साप\N_NN मूर्च्छित\JJ अवस्थेत\N_NN दिसतात\V_VM .\RD_PUNC
htd18040	तेथे\DM_DMD जाणार्‍यांना\V_VM ह्या\DM_DMR सापांपासून\N_NN कोणताही\DM_DMQ धोका\N_NN नसतो\V_VM .\RD_PUNC
htd18041	पेनांग\N_NNP आपल्या\PR_PRP विविध\JJ पदार्थांसाठी\N_NN देखील\RB प्रसिद्ध\JJ आहे\V_VM .\RD_PUNC
htd18042	ह्या\DM_DMR पदार्थांचा\N_NN स्वाद\N_NN स्वतःमध्ये\PR_PRF विलक्षण\JJ आहे\V_VM आणि\CC_CCD रस्त्याच्या\N_NN किनार्‍यावर\N_NN पेनांगचे\N_NNP रात्रीकाल\N_NN बाजार\N_NN अथवा\CC_CCD एखाद्या\JJ चांगल्या\JJ उपाहारगृहामध्ये\N_NN बसून\V_VM तुम्ही\PR_PRP त्याचा\PR_PRL आनंद\N_NN घेऊ\V_VM शकता\V_VAUX .\RD_PUNC
htd18043	जर\CC_CCS तुम्ही\PR_PRP विदेश\N_NN भ्रमणाच्या\N_NN दरम्यान\N_NN देखील\RB भारतीय\JJ भोजनाशीच\N_NN जोडलेले\V_VM राहू\V_VM इच्छिता\V_VM तर\CC_CCS ह्या\DM_DMR बेटावर\N_NN बनाना\N_NN लीफ\N_NN तसेच\CC_CCD अशाप्रकारचे\JJ दुसर्‍या\QT_QTO भारतीय\JJ भोजनालयांची\N_NN काहीही\QT_QTF कमी\QT_QTF नाही\V_VM .\RD_PUNC
htd18044	पेनांग\N_NNP बंदरातून\N_NN नौका\N_NN घेऊन\V_VM तुम्ही\PR_PRP आजूबाजूच्या\N_NST बेटांच्या\N_NN दौर्‍यावरदेखील\N_NN जाऊ\V_VM शकता\V_VAUX .\RD_PUNC
htd18045	आम्ही\PR_PRP येथून\DM_DMD नावेने\N_NN सुंदर\JJ लकावी\N_NN बेटाच्या\N_NN प्रवासला\N_NN गेलो\V_VM होतो\V_VM .\RD_PUNC
htd18046	लकावी\N_NNP बेटावर\N_NN सर्वकाही\QT_QTF आहे\V_VM ज्याची\PR_PRL नैसर्गिक\JJ सौंदर्याची\N_NN आवड\N_NN असणार्‍या\V_VM एखाद्या\JJ पर्यटकाला\N_NN आवश्यकता\N_NN असते\V_VM .\RD_PUNC
htd18047	जर\CC_CCS ह्या\DM_DMR बेटाला\N_NN आशियाचे\N_NNP होनोलुलु\N_NNP म्हटले\V_VM तर\CC_CCS काही\QT_QTF अतिशोयोक्‍ति\N_NN होणार\V_VM नाही\V_VAUX .\RD_PUNC
htd18048	तुम्ही\PR_PRP पाहिजे\V_VM तर\CC_CCS ह्या\DM_DMR अदभुत\JJ निर्सगाच्या\N_NN कुशीत\N_NN २\QT_QTC -\RD_PUNC ३\QT_QTC दिवस\N_NN घालवू\V_VM शकता\V_VAUX परंतू\CC_CCD जर\CC_CCS तुमच्याजवळ\PR_PRP वेळेचा\N_NN अभाव\N_NN असेल\V_VM तर\CC_CCS सकाळी\N_NST नावेने\N_NN लंकावीला\N_NNP जाऊन\V_VM संध्याकाळपर्यंत\N_NN पेनांगला\N_NNP परत\N_NST येऊ\V_VM शकता\V_VAUX .\RD_PUNC
htd18049	लकावीच्या\N_NNP बंदराबाहेरच\N_NN तुम्हाला\PR_PRP एका\QT_QTC दिवसात\N_NN पूर्ण\QT_QTF बेट\N_NN फिरण्यासाठी\V_VM टॅक्सी\N_NN मिळेल\V_VM परंतू\CC_CCD टॅक्सीमध्ये\N_NN बसण्याअगोदर\V_VM तुम्ही\PR_PRP त्याचे\DM_DMR भाडे\N_NN निश्चित\JJ करायला\V_VM विसरु\V_VM नका\V_VAUX .\RD_PUNC
htd18050	कलसी\N_NNP देहरादूनच्या\N_NNP जवळ\RB एक\QT_QTC सुंदर\JJ कसबा\N_NN आहे\V_VM आणि\CC_CCD टूरिस्ट\N_NN स्पॉट\N_NN प्रमाणे\RP_RPD विकसित\JJ होत\V_VM आहे\V_VM .\RD_PUNC
htd18051	हा\DM_DMR त्याचे\DM_DMR सौंदर्य\N_NN आणि\CC_CCD ऐतिहासिक\JJ महत्त्वासाठी\N_NN ओळखला\V_VM जातो\V_VM .\RD_PUNC
htd18052	येथे\DM_DMD आनंद\N_NN लूटण्यासाठी\V_VM अनेक\QT_QTF कार्यक्रमांची\N_NN सुविधा\N_NN आहे\V_VM .\RD_PUNC
htd18053	तुम्ही\PR_PRP येथे\DM_DMD कायकिंग\N_NN ,\RD_PUNC फिशिंग\N_NN ,\RD_PUNC शिवर\N_NN राफ्टिंग\N_NN ,\RD_PUNC पॅरासेलिंग\N_NN वगैरेचा\N_NN आनंद\N_NN घेऊ\V_VM शकता\V_VAUX .\RD_PUNC
htd18054	येथे\DM_DMD अनेक\QT_QTF महत्त्वपूर्ण\N_NN संस्थादेखील\N_NN आहेत\V_VM ज्यामध्ये\PR_PRL भारतीय\JJ वनस्पती\N_NN सर्वेक्षण\N_NN ,\RD_PUNC भारतीय\JJ प्राणी\N_NN सर्वेक्षण\N_NN ,\RD_PUNC भारतीय\JJ वन्यपशू\N_NN संस्था\N_NN इत्यादी\JJ सहभागी\N_NN आहेत\V_VM .\RD_PUNC
htd18055	दिल्लीपासून\N_NNP कलसीचे\N_NNP अंतर\N_NN जवळजवळ\RB ३००\N_NN किमी\N_NN .\RD_PUNC आहे\V_VM .\RD_PUNC
htd18056	कलसीच्या\N_NNP जवळचे\RB विमानतळ\N_NN व\CC_CCD रेल्वे\N_NN स्थानक\N_NN देहरादून\N_NNP आहे\V_VM जे\PR_PRL अनुक्रमे\N_NN ७३\QT_QTC कि\N_NN .\RD_PUNC व\CC_CCD ५०\QT_QTC कि\N_NN .\RD_PUNC अंतरावर\N_NN आहे\V_VM .\RD_PUNC
htd18057	दिल्लीपासून\N_NNP कलसीला\N_NNP बसनेही\N_NN जाता\V_VM येते\V_VM .\RD_PUNC
htd18058	माझा\PR_PRP स्कॉटलँडशी\N_NNP स्नेह\N_NN जुळला\V_VM आहे\V_VM .\RD_PUNC
htd18059	मागील\N_NST वर्षी\N_NN थोडा\QT_QTF रिकामा\JJ वेळ\N_NN असल्यामुळे\V_VM मी\PR_PRP स्कॉटलँड\N_NNP फिरण्याचे\V_VM निश्चित\JJ केले\V_VM आणि\CC_CCD तेथे\DM_DMD पोहोचले\V_VM .\RD_PUNC
htd18060	तेथे\DM_DMD जाण्यासाठी\V_VM भारतातून\N_NNP हेलंसिकी\N_NNP मार्गे\N_NN लंडन\N_NNP आणि\CC_CCD ग्लासगो\N_NNP असा\JJ खूप\QT_QTF लांब\JJ प्रवास\N_NN करावा\V_VM लागला\V_VM .\RD_PUNC
htd18061	ह्याच्यानंतर\CC_CCD मी\PR_PRP विमानतळापासून\N_NN जवळजवळ\RB ४०\QT_QTC मिनटाच्या\N_NN ड्राइव\N_NN वर\N_NST उपस्थित\JJ लॉक\N_NNP लोमोंड\N_NNP नावाच्या\N_NN छोट्याशा\JJ गावी\N_NN पोहचले\V_VM .\RD_PUNC
htd18062	तेथील\DM_DMD हिरवळ\N_NN खूप\QT_QTF आकर्षित\JJ करणारी\V_VM होती\V_VM आणि\CC_CCD तेथील\DM_DMD सौंदर्याने\N_NN मला\PR_PRP एका\QT_QTC दृष्टीतच\N_NN वश\N_NN केले\V_VM .\RD_PUNC
htd18063	विशेषतः\RB एकमेकांशी\PR_PRC जोडलेली\V_VM शेतं\N_NN तर\CC_CCS पाहण्यासारखी\V_VM होती\V_VM .\RD_PUNC
htd18064	तेथील\DM_DMD लोकांच्या\N_NN बरोबर\JJ फिरणार्‍या\V_VM मेंढ्या\N_NN -\RD_PUNC बकर्‍यांना\N_NN पाहून\V_VM मला\PR_PRP विनोदी\N_NN आणि\CC_CCD व्यंगचित्र\N_NN मालिकांची\N_NN आठवण\N_NN आली\V_VM .\RD_PUNC
htd18065	तेथे\DM_DMD लोमंड\N_NNP नावाचे\N_NN एक\QT_QTC मोठे\JJ सरोवर\N_NN आहे\V_VM .\RD_PUNC
htd18066	तसे\RB सरोवराला\N_NN तेथील\DM_DMD स्थानिक\JJ भाषेत\N_NN लोह\N_NN म्हटले\V_VM जाते\V_VM .\RD_PUNC
htd18067	अशाप्रकारे\CC_CCD त्या\DM_DMR सरोवराचे\N_NN नाव\N_NN लोह\N_NNP लोमंड\N_NNP म्हटले\V_VM जाते\V_VM .\RD_PUNC
htd18068	तेथील\DM_DMD राष्ट्रीय\JJ उद्यान\N_NN ट्रोचा\N_NNP ह्या\DM_DMR सरोवरच्या\N_NN किनार्‍यावरच\N_NN आहे\V_VM .\RD_PUNC
htd18069	जरी\CC_CCS त्याठिकाणी\DM_DMR तुम्हाला\PR_PRP भारताएवढे\N_NNP वन्यपशू\N_NN पाहायला\V_VM नाही\V_VAUX मिळणार\V_VM .\RD_PUNC
htd18070	ह्याशिवाय\CC_CCD तेथे\DM_DMD शांत\JJ दरीमध्ये\N_NN पक्ष्यांची\N_NN चिवचिव\N_NN आणि\CC_CCD सुंदर\JJ आकाशाचे\N_NN दृश्य\N_NN कोणालाही\DM_DMQ आपल्या\PR_PRP मोहपाशात\N_NN बांधू\V_VM शकते\V_VAUX .\RD_PUNC
htd18071	मला\PR_PRP तेथील\DM_DMD लोक\N_NN खूप\QT_QTF चांगले\JJ व\CC_CCD मदत\N_NN करणारे\V_VM वाटले\V_VM .\RD_PUNC
htd18072	त्यांचा\PR_PRP प्रामाणिकपणा\N_NN आणि\CC_CCD चांगला\JJ व्यवहार\N_NN खरोखरच\JJ स्तुतीस\N_NN योग्य\JJ आहे\V_VM .\RD_PUNC
htd18073	लक्षात\N_NN ठेवण्याची\V_VM गोष्ट\N_NN म्हणजे\CC_CCD स्कॉटलँड\N_NNP यूनाइटेड\N_NNP किंगडमचे\N_NNP तिसरे\QT_QTO बेट\N_NN आहे\V_VM .\RD_PUNC
htd18074	तेथे\DM_DMD राहिल्यानंतर\V_VM एक\QT_QTC गोष्ट\N_NN मी\PR_PRP पाहिली\V_VM की\CC_CCS यूकेचा\N_NNP एक\QT_QTC हिस्सा\N_NN असूनही\V_VM स्कॉटलँडचे\N_NNP लोक\N_NN लंडनमधील\N_NNP लोकांप्रमाणे\N_NN नाहीत\V_VM .\RD_PUNC
htd18075	जरी\CC_CCS त्यांना\PR_PRL भाषेची\N_NN खूप\QT_QTF समस्या\N_NN आहे\V_VM .\RD_PUNC
htd18076	खरे\JJ म्हणजे\CC_CCD स्कॉटिश\JJ ऍक्सेंट\N_NN समजणे\V_VM थोडे\QT_QTF कठिण\JJ आहे\V_VM आणि\CC_CCD जर\CC_CCS खूप\QT_QTF लक्ष\N_NN देऊन\V_VM नाही\V_VAUX ऐकले\V_VM तर\CC_CCS तुम्ही\PR_PRP त्या\DM_DMR भाषेचा\N_NN एकही\N_NN शब्द\N_NN समजू\V_VM शकणार\V_VM नाही\V_VAUX .\RD_PUNC
htd18077	जर\CC_CCS तुम्ही\PR_PRP खरेदी\N_NN आणि\CC_CCD नाइट\N_NN लाइफचा\N_NN आनंद\N_NN घेऊ\V_VM इच्छिता\V_VM तर\CC_CCS मी\PR_PRP तुम्हाला\PR_PRP सल्ला\N_NN देईन\V_VM की\CC_CCS तुम्ही\PR_PRP ड्राइव\N_NN करत\V_VM ग्लासोला\N_NNP पोहचा\V_VM .\RD_PUNC
htd18078	तेथे\DM_DMD अत्युत्तम\JJ व\CC_CCD मोठे\JJ शॉपिंग\N_NN मॉल\N_NN आणि\CC_CCD चित्रशाळा\N_NN आहेत\V_VM .\RD_PUNC
htd18079	जर\CC_CCS एखादी\JJ मुलगी\N_NN डे\N_NN आउटवर\N_NN जाऊ\V_VAUX इच्छित\V_VM आहे\V_VM हे\DM_DMR तिच्यासाठी\PR_PRL एक\QT_QTC अत्यंत\RP_INTF आवडते\V_VM ठिकाण\N_NN आहे\V_VM .\RD_PUNC
htd18080	विक्टोरियन\N_NN इमारतींच्या\N_NN दरम्यान\N_NN तुम्ही\PR_PRP रस्त्यावर\N_NN चालण्याचा\V_VM आनंद\N_NN घेऊ\V_VM शकता\V_VAUX .\RD_PUNC
htd18081	एक\QT_QTC स्पष्ट\JJ करते\V_VM की\CC_CCS अनेक\QT_QTF रस्त्यांवर\N_NN सुप्रसिद्ध\JJ स्कॉटिश\JJ इंवेन्टर\N_NN जेम्स\N_NN वॉटचे\N_NN पुतळेदेखील\N_NN लागलेले\V_VM आहेत\V_VM .\RD_PUNC
htd18082	जरी\CC_CCS ह्यांच्यापैकी\DM_DMR जास्त\QT_QTF तर\CC_CCS मोठे\JJ मॉर्डन\JJ मॉल\N_NN आहेत\V_VM ज्यांमध्ये\PR_PRL काचेचे\N_NN अत्युत्तम\JJ काम\N_NN झाले\V_VM आहे\V_VM .\RD_PUNC
htd18083	जर\CC_CCS तुम्ही\PR_PRP ब्रँडेड\N_NN आइटम\N_NN खरेदी\N_NN करु\V_VM इच्छिता\V_VM तरीही\CC_CCD हे\DM_DMR ठिकाण\N_NN तुमच्यासाठी\PR_PRP अत्युत्तम\JJ पर्याय\N_NN ठरू\V_VM शकते\V_VAUX .\RD_PUNC
htd18084	खरेदीबरोबरच\N_NN तुम्हाला\PR_PRP येथील\DM_DMD स्थानिक\N_NN पदार्थ\N_NN उदाहरणार्थ\RB मासे\N_NN आणि\CC_CCD चिप्स\N_NN ह्यांनादेखील\DM_DMR चुकवले\V_VM नाही\V_VAUX पाहिजे\V_VAUX .\RD_PUNC
htd18085	छोट्या-छोट्या\JJ दुकानांमध्ये\N_NN मिळणारे\V_VM हे\DM_DMR पदार्थ\N_NN खूपच\RP_INTF स्वादिष्ट\JJ असतात\V_VM .\RD_PUNC
htd18086	मी\PR_PRP सुरूवातीपासूनच\N_NN खाण्या-पिण्याची\V_VM शौकीन\N_NN आहे\V_VM म्हणून\CC_CCD मला\PR_PRP तेथील\DM_DMD स्कॉटिश\JJ न्याहारी\N_NN खूप\QT_QTF आवडली\V_VM .\RD_PUNC
htd18087	ह्या\DM_DMR न्याहारीत\N_NN स्थानिक\N_NN फार्म\N_NN पदार्थ\N_NN वापरले\V_VM जातात\V_VM .\RD_PUNC
htd18088	तसे\RB ह्याला\DM_DMR ब्लॅक\JJ पुडिंगदेखील\N_NN म्हटले\V_VM जाते\V_VM .\RD_PUNC
htd18089	आणि\CC_CCD जर\CC_CCS गोष्ट\N_NN पिण्याच्या\V_VM शौकीनांची\N_NN असेल\V_VM तर\CC_CCS त्यांच्यासाठी\DM_DMR येथील\DM_DMD डिस्टलरीजची\N_NN ट्रिप\N_NN एखाद्या\JJ स्वर्गापेक्षा\N_NN कमी\QT_QTF नाही\V_VM .\RD_PUNC
htd18090	मनोरंजन\N_NN व\CC_CCD साहसाने\N_NN भरपूर\QT_QTF हॉंगकॉंगचा\N_NNP आपला\PR_PRP वेगळाच\JJ अंदाज\N_NN आहे\V_VM .\RD_PUNC
htd18091	येथील\DM_DMD दिवसच\N_NN नाही\V_VM तर\CC_CCS रात्रदेखील\N_NN मनोरंजन\N_NN ,\RD_PUNC रोमांच\N_NN आणि\CC_CCD मस्तीने\N_NN भरपूर\QT_QTF आहेत\V_VM .\RD_PUNC
