ID	Value
htd19029	बहेरील\N_NST मंडपात\N_NN प्रवेश\N_NN केल्यावर\V_VM शिवाचे\N_NNP वाहन\N_NN असलेल्या\V_VM नंदीची\N_NN दगडी\JJ मूर्ती\N_NN ५३.३२\QT_QTC से.मी.\N_NN दगडावर\N_NN स्थापन\N_NN केली\V_VM आहे\V_VAUX .\RD_PUNC
htd19030	आतील\N_NST गाभार्‍यात\N_NN जलपात्राखाली\N_NN ६०\QT_QTC सें.मीहून\N_NN उंच\JJ तसेच\CC_CCD ९०\QT_QTC सें.मीहून\N_NN रुंद\N_NN शिवलिंग\N_NN आहे.\V_VM
htd19031	हे\DM_DMR मंदिर\N_NN विश्वनाथ\N_NNP मंदिराच्या\N_NN बाहेरील\N_NST चबुतर्‍याच्या\N_NN उजव्या\JJ बाजूस\N_NN आहे\V_VM .\RD_PUNC
htd19032	यात\DM_DMR लिंग\N_NN तसेच\CC_CCD गणेश\N_NNP ,\RD_PUNC पार्वतीच्या\N_NNP दगडी\JJ मूर्ती\N_NN आहेत\V_VM .\RD_PUNC
htd19033	हे\DM_DMR विश्वनाथ\N_NNP मंदिराला\N_NN समकालीन\JJ आहे\V_VM .\RD_PUNC
htd19034	साक्षी\N_NN गोपाल\N_NNP मंदिराला\N_NN लागून\V_VM असलेले\V_VM मार्कण्डेय\N_NNP ऋषींचे\N_NN मंदिर\N_NN आहे\V_VM .\RD_PUNC
htd19035	येथे\DM_DMD मार्कण्डेय\N_NNP ऋषींनी\N_NN भगवान\N_NN शंकराची\N_NNP आराधना\N_NN केली\V_VM होती\V_VAUX .\RD_PUNC
htd19036	या\DM_DMR मंदिरात\N_NN ४५\QT_QTC मी.हून\N_NN लांब\JJ असे\RB एक\QT_QTC लिग\N_NN आहे\V_VM .\RD_PUNC
htd19037	ज्याला\PR_PRL मार्कण्डेय\N_NNP लिंग\N_NN म्हटले\V_VM जाते\V_VM .\RD_PUNC
htd19038	याबरोबरच\DM_DMR मंदिरात\N_NN गणपती\N_NNP ,\RD_PUNC पार्वतीच्या\N_NNP दगडी\JJ मूर्ती\N_NN आहेत\V_VM .\RD_PUNC
htd19039	भाविक\JJ लोक\N_NN शिवमंदिराचे\N_NN दर्शन\N_NN केल्यानंतर\V_VM या\DM_DMR मंदिरांचे\N_NN दर्शन\N_NN घेऊन\V_VM जल\N_NN अर्पण\N_NN करतात\V_VM .\RD_PUNC
htd19040	विश्वनाथ\N_NNP मंदिराच्या\N_NN पुढे\N_NST शक्ती\N_NN मंदिर\N_NN आहे\V_VM .\RD_PUNC
htd19041	ज्यात\PR_PRL एक\QT_QTC प्राचीन\JJ त्रिशूल\N_NN आहे\V_VM .\RD_PUNC
htd19042	याची\DM_DMR उंची\N_NN ६\QT_QTC मी.\N_NN तर\CC_CCS तळाचा\N_NN व्यास\N_NN ९०\QT_QTC से.मी.\N_NN आहे\V_VM .\RD_PUNC
htd19043	त्रिशूळाचा\N_NN खालचा\N_NST भाग\N_NN लोखंडाचा\N_NN तर\CC_CCS वरचा\N_NST भाग\N_NN तांब्याचा\N_NN आहे\V_VM .\RD_PUNC
htd19044	यावर\N_NST एक\QT_QTC लेखही\N_NN कोरलेला\V_VM आहे\V_VM .\RD_PUNC
htd19045	हा\DM_DMR एक\QT_QTC ऐतिहासिक\JJ ,\RD_PUNC धार्मिक\JJ आणि\CC_CCD राजनैतिक\JJ लेख\N_NN आहे\V_VM .\RD_PUNC
htd19046	हा\DM_DMR लेख\N_NN ब्राह्मी\N_NNP आणि\CC_CCD शंख\N_NNP लिपीत\N_NN कोरलेला\V_VM आहे\V_VM .\RD_PUNC
htd19047	शक्ती\N_NN मंदिराच्या\N_NN मागे\N_NST मुख्य\JJ दरवाज्यात\N_NN प्रवेश\N_NN करताना\V_VM डाव्या\JJ बाजूला\N_NN धुण्डिराजाचे\N_NNP देऊळ\N_NN आहे\V_VM .\RD_PUNC
htd19048	ज्यात\PR_PRL धुण्डिराजाची\N_NNP प्राचीन\JJ दगडी\JJ मूर्ती\N_NN आहे\V_VM .\RD_PUNC
htd19049	भाविक\JJ याही\DM_DMR मूर्तीवर\N_NN जल\N_NN अर्पण\N_NN करतात\V_VM .\RD_PUNC
htd19050	धुण्डिराज\N_NNP मंदिराच्या\N_NN बाजूला\N_NN समोर\N_NST दोन\QT_QTC गणेश\N_NNP मंदिरं\N_NN आहेत\V_VM .\RD_PUNC
htd19051	ज्यात\PR_PRL गणपतीच्या\N_NNP दगडी\JJ आणि\CC_CCD संगमरवरी\N_NN मूर्ती\N_NN स्थापन\N_NN केल्या\V_VM आहेत\V_VM .\RD_PUNC
htd19052	ज्याचे\PR_PRL दर्शन\N_NN घेऊन\V_VM लोक\N_NN स्वतःला\PR_PRF धन्य\N_NN मानतात\V_VM .\RD_PUNC
htd19053	भगवान\N_NN विश्वनाथाच्या\N_NNP देवळाच्या\N_NN समोर\N_NST डाव्या\JJ बाजूला\N_NN हनुमानाचे\N_NNP सुप्रसिद्ध\JJ मंदिर\N_NN आहे\V_VM .\RD_PUNC
htd19054	ज्यात\PR_PRL हनुमानाच्या\N_NNP दोन\QT_QTC मूर्ती\N_NN आहेत\V_VM .\RD_PUNC
htd19055	एक\QT_QTC नवीन\JJ तर\CC_CCS दुसरी\QT_QTO प्राचीन\JJ आहे\V_VM .\RD_PUNC
htd19056	गोपेश्वर\N_NNP महादेव\N_NNP मंदिर\N_NN -\RD_PUNC हे\DM_DMR मंदिर\N_NN प्राचीन\JJ भगवान\N_NN विश्वनाथाच्या\N_NNP मंदिराच्या\N_NN बरोबर\JJ समोर\N_NST उजव्या\JJ बाजूला\N_NN आंणि\N_NN राजकीय\N_NN इंटर\N_NN कॉलेज\N_NN तसेच\CC_CCD कन्या\N_NN इंटर\N_NN कॉलेजच्या\N_NN मधील\N_NST एका\QT_QTC उंच\JJ चबुतर्‍याजवळ\N_NN आहे\V_VM .\RD_PUNC
htd19057	मंदिर\N_NN भव्य\JJ प्रासाद\N_NN आणि\CC_CCD काही\QT_QTF वृक्षांनी\N_NN घेरलेले\V_VM आहे\V_VM .\RD_PUNC
htd19058	या\DM_DMR मंदिराचे\N_NN पुजारी\N_NN पुरी\N_NN लोक\N_NN होते\V_VM जे\PR_PRL ज्ञानसू\N_NNP येथे\DM_DMD स्थायिक\N_NN झाल्याने\V_VM या\DM_DMR मंदिराचा\N_NN सांभाळ\N_NN करत\V_VM नाहीत\V_VM .\RD_PUNC
htd19059	एक\QT_QTC माई\N_NN या\DM_DMR मंदिराच्या\N_NN पूजाअर्चनेचे\N_NN काम\N_NN करत\V_VM होत्या\V_VM त्या\DM_DMR आता\N_NST स्वर्गस्थ\JJ झाल्या\V_VM आहेत\V_VM .\RD_PUNC
htd19060	गोपाल\N_NNP मंदिर\N_NN -\RD_PUNC हे\DM_DMR कचेरी\N_NN रस्त्याच्या\N_NN उजव्या\JJ बाजूला\N_NN आहे\V_VM .\RD_PUNC
htd19061	मंदिरात\N_NN राधेची\N_NNP मूर्ती\N_NN इतर\QT_QTF मूर्त्यांबरोबरच\N_NN स्थापित\JJ केली\V_VM आहे\V_VAUX .\RD_PUNC
htd19062	हे\DM_DMR मंदिर\N_NN प्राचीन\JJ नाही\V_VM .\RD_PUNC
htd19063	कृष्ण\N_NNP जन्माष्टमीच्या\N_NN वेळेस\N_NN या\DM_DMR मंदिरात\N_NN भव्य\JJ समारोह\N_NN आयोजित\JJ केला\V_VM जातो\V_VM .\RD_PUNC
htd19064	गोपाल\N_NNP मंदिराच्या\N_NN पुढे\N_NST कोटेश्वर\N_NNP महादेवाचे\N_NNP प्राचीन\JJ मंदिर\N_NN आहे\V_VM .\RD_PUNC
htd19065	हे\DM_DMR मंदिर\N_NN गंगा\N_NNP भागीरथीच्यावर\N_NNP एका\QT_QTC सखल\JJ मैदानावर\N_NN होते\V_VM .\RD_PUNC
htd19066	येथे\DM_DMD एक\QT_QTC छोटासा\JJ घुमट\N_NN होता\V_VM .\RD_PUNC
htd19067	यातच\DM_DMR एक\QT_QTC शिवलिंग\N_NN होते\V_VM .\RD_PUNC
htd19068	याच्या\DM_DMR चारी\N_NN बाजुंना\N_NN बाडाहाट\N_NNP गावच्या\N_NN गावकर्‍यांची\N_NN शेती\N_NN होती\V_VM .\RD_PUNC
htd19069	कूट\N_NN (\RD_SYM स्थिर\JJ )\RD_SYM या\DM_DMR नावाप्रमाणेच\N_NN जो\PR_PRL स्थिर\JJ आहे\V_VM तो\DM_DMR कोटेश्वर\N_NNP असे\RB येथील\DM_DMD पुजार्‍यांचे\N_NN मत\N_NN आहे\V_VM .\RD_PUNC
htd19070	कधीही\DM_DMQ विचलित\JJ न\RP_NEG होणारा\V_VM हा\DM_DMR कोटेश्वर\N_NNP आहे\V_VM .\RD_PUNC
htd19071	सुरवातीला\N_NN काशीहून\N_NNP स्वामी\N_NN गिरीशानन्द\N_NNP येथे\DM_DMD येऊन\V_VM एक\QT_QTC कुटी\N_NN बांधून\V_VM राहू\V_VM लागले\V_VAUX .\RD_PUNC
htd19072	त्यानंतर\N_NST स्वामी\N_NN तुरकानन्द\N_NNP यांनी\DM_DMR शंकराचार्यांच्या\N_NNP स्मरणार्थ\N_NN या\DM_DMR कुटीला\N_NNP आश्रमाचे\N_NN स्वरुप\N_NN दिले\V_VM .\RD_PUNC
htd19073	तुरकाचार्य\N_NNP येथून\DM_DMD जोशीमठापर्यंत\N_NNP भिक्षाटन\N_NN करुन\V_VM आश्रम\N_NN चालवित\V_VM होते\V_VM .\RD_PUNC
htd19074	हे\DM_DMR मंदिर\N_NN बस\N_NN स्थानकाहून\N_NN २५०\QT_QTC कि.मी.\N_NN अंतरावर\N_NN आहे\V_VM .\RD_PUNC
htd19075	मॉ\N_NN काली\N_NNP मंदिर-\N_NN १९२५\QT_QTC मध्ये\N_NST या\DM_DMR मंदिराची\N_NN स्थापना\N_NN करण्यात\V_VM आली\V_VM .\RD_PUNC
htd19076	असे\RB म्हटले\V_VM जाते\V_VM की\CC_CCS त्याकाळी\DM_DMR येथे\DM_DMD पटकीची\N_NN साथ\N_NN पसरली\V_VM होती\V_VAUX .\RD_PUNC
htd19077	भविष्यात\N_NN पुन्हा\N_NST पटकीची\N_NN साथ\N_NN पसरु\V_VM नये\V_VAUX म्हणून\CC_CCD या\DM_DMR मंदिराची\N_NN स्थापना\N_NN केली\V_VM गेली\V_VAUX .\RD_PUNC
htd19078	मंदिरात\N_NN ५०\QT_QTC से.मी\N_NN इतकी\QT_QTF उंच\JJ कालीमातेची\N_NNP मूर्ती\N_NN आहे\V_VM .\RD_PUNC
htd19079	त्याबरोबरच\DM_DMR लक्ष्मी\N_NNP नारायण\N_NNP ,\RD_PUNC गणपती\N_NNP तसेच\CC_CCD महादेवाच्याही\N_NNP मूर्ती\N_NN आहेत\V_VM .\RD_PUNC
htd19080	या\DM_DMR मंदिराची\N_NN स्थापना\N_NN करण्यासठी\V_VM महाराजा\N_NN टिहरींकडून\N_NNP परवानगी\N_NN मागून\V_VM जागा\N_NN मिळविण्यात\V_VM आली\V_VM होती\V_VAUX .\RD_PUNC
htd19081	मंदिरात\N_NN पूजा\N_NN ,\RD_PUNC नैवेद्यसाठी\N_NN गावकरी\N_NN प्रत्येक\QT_QTF वर्षी\N_NN पिकानुसार\N_NN (\RD_SYM गहू\N_NN ,\RD_PUNC तांदूळ\N_NN )\RD_SYM असे\RB धान्य\N_NN मंदिरास\N_NN अर्पण\N_NN करत\V_VM असत\V_VAUX .\RD_PUNC
htd19082	मंदिराकडून\N_NN वर्षातून\N_NN एकदा\N_NST प्रसाद\N_NN म्हणून\CC_CCD प्रत्येक\QT_QTF परिवारास\N_NN लाडू\N_NN पाठवले\V_VM जात\V_VM असत\V_VM .\RD_PUNC
htd19083	मंदिरात\N_NN जी\PR_PRL नगद\N_NN रक्कम\N_NN येत\V_VM असे\V_VM तीसुद्धा\DM_DMR मंदिरातील\N_NN नैवेद्य\N_NN तसेच\CC_CCD दिवाबत्तीसाठी\N_NN खर्च\N_NN केली\V_VM जात\V_VM असे\V_VM .\RD_PUNC
htd19084	मागील\N_NST दोन\QT_QTC तीन\QT_QTC शतकांपासून\N_NN मंदिरातील\N_NN धान्य\N_NN अर्पण\N_NN करण्याची\V_VM तसेच\CC_CCD मंदिरातून\N_NN घरोघरी\N_NN लाडू\N_NN पाठवण्याची\V_VM पद्धत\N_NN बंद\JJ पडली\V_VM आहे\V_VAUX .\RD_PUNC
htd19085	आता\N_NST मंदिरात\N_NN ५\QT_QTC -\RD_PUNC ६\QT_QTC साधुसंत\N_NN कायमस्वरुपी\N_NN निवास\N_NN करतात\V_VM .\RD_PUNC
htd19086	ग्रीष्म\N_NN ऋतूमध्ये\N_NN यांची\DM_DMR संख्या\N_NN वाढते\V_VM .\RD_PUNC
htd19087	मॉ\N_NN कालीच्या\N_NNP या\DM_DMR मंदिराचा\N_NN संबंध\N_NN प्रसिद्ध\JJ साध्वी\N_NN आणि\CC_CCD योगिनी\JJ मॉ\N_NN आनंदमयी\N_NNP यांच्याशी\DM_DMR आहे\V_VM .\RD_PUNC
htd19088	त्या\DM_DMR आजीवन\JJ प्रत्येकवर्षी\N_NN या\DM_DMR मंदिरात\N_NN समाधिस्थ\JJ राहून\V_VM जनकल्याणात\N_NN रत\JJ राहून\V_VM दर्शन\N_NN देत\V_VM असत.\V_VM
htd19089	केदारेश्वर\N_NNP महादेव\N_NNP मंदिर-\N_NN हे\DM_DMR प्राचीन\JJ मंदिर\N_NN केदार\N_NNP घाटापाशी\N_NN आहे\V_VM .\RD_PUNC
htd19090	येथे\DM_DMD केदारेश्वर\N_NNP महादेवाचे\N_NNP स्वयंभू\JJ शिवलिंग\N_NN आहे\V_VM .\RD_PUNC
htd19091	या\DM_DMR मंदिराबरोबरच\N_NN नागेश्वराचे\N_NNP मंदिर\N_NN होते\V_VM मागील\N_NST दोन\QT_QTC तीन\QT_QTC शतकांमध्ये\N_NN नष्ट\JJ झाले\V_VM आहे\V_VAUX .\RD_PUNC
htd19092	आता\N_NST नागेश्वर\N_NNP महादेवाचे\N_NNP लिंग\N_NN केदारेश्वर\N_NNP महादेवाच्या\N_NNP मंदिरात\N_NN स्थापन\N_NN केले\V_VM आहे\V_VAUX .\RD_PUNC
htd19093	येथील\DM_DMD जोशी\N_NNP ब्राह्मण\N_NN हे\DM_DMR नागेश्वर\N_NNP मंदिराचे\N_NN पुजारी\N_NN आहेत\V_VM .\RD_PUNC
htd19094	पण\CC_CCD अता\N_NST या\DM_DMR दोन्ही\QT_QTC मंदिरांची\N_NN पूजा-अर्चनेचे\N_NN काम\N_NN वैष्णव\JJ संत\N_NN स्वामी\N_NN भगवान\N_NN दासजी\N_NNP महाराज\N_NN यांच्या\DM_DMR व्यवस्थेत\N_NN आहे\V_VM .\RD_PUNC
htd19095	जयपूर\N_NNP मंदिर\N_NN -\RD_PUNC हे\DM_DMR प्रसिद्ध\JJ मंदिर\N_NN मुख्य\JJ बाजारातच\N_NN आहे\V_VM .\RD_PUNC
htd19096	हे\DM_DMR जयपुर\N_NNP धर्मशाला\N_NNP या\DM_DMR नावने\N_NN प्रसिद्ध\JJ आहे\V_VM .\RD_PUNC
htd19097	या\DM_DMR मंदिराची\N_NN व्यवस्था\N_NN राजस्थान\N_NNP सरकारच्या\N_NN देवस्थान\N_NN विभागाकडून\N_NN केली\V_VM जाते\V_VM .\RD_PUNC
htd19098	मंदिरच्या\N_NN चारी\N_NN बाजूंना\N_NN ऒटे\N_NN आहेत\V_VM जेथे\DM_DMD आता\N_NST दुकाने\N_NN झाल्याने\V_VM बंद\JJ झाले\V_VM आहेत\V_VM .\RD_PUNC
htd19099	मंदिराच्या\N_NN बाहेर\N_NST एक\QT_QTC मोठे\JJ उघडे\JJ मैदान\N_NN आहे\V_VM .\RD_PUNC
htd19100	यांत\DM_DMR मध्यभागी\N_NN दोन\QT_QTC मंदिरे\N_NN आहेत\V_VM .\RD_PUNC
htd19101	पहिल्या\QT_QTO मंदिरात\N_NN अकरा\QT_QTC अकरारुद्र\RD_UNK आहेत\V_VM .\RD_PUNC
htd19102	याला\DM_DMR एकादश\QT_QTO रुद्रेश्वर\N_NNP मंदिर\N_NN म्हटले\V_VM जाते\V_VM .\RD_PUNC
htd19103	मागील\N_NST बाजूस\N_NN पार्वती\N_NNP आणि\CC_CCD गणपतीच्या\N_NNP मूर्ती\N_NN आहेत\V_VM .\RD_PUNC
htd19104	या\DM_DMR मंदिराच्या\N_NN चारी\N_NN बाजूंना\N_NN दरवाजे\N_NN आहेत\V_VM .\RD_PUNC
htd19105	दरवाजे\N_NN पितळ्याचे\N_NN आहेत\V_VM .\RD_PUNC
htd19106	फरशी\N_NN आणि\CC_CCD मंदिरावर\N_NN पांढरा\JJ संगमरवर\N_NN लावला\V_VM आहे\V_VM .\RD_PUNC
htd19107	बाहेरील\N_NST चारही\N_NN दरवाज्यांवर\N_NN मोठ्या\JJ घंटा\N_NN आहेत\V_VM .\RD_PUNC
htd19108	एकादश\N_NN रुद्रांवर\N_NN शरद\N_NN ऋतूत\N_NN कापड\N_NN चढवले\V_VM जाते\V_VM .\RD_PUNC
htd19109	शहरातील\N_NN बस\N_NN स्थानकापासून\N_NN बिर्ला\N_NNP धर्मशाळेवरून\N_NN पुढे\N_NST गेल्यावर\V_VM दक्षिणेकडील\N_NN भागिरथी\N_NNP नदीच्या\N_NN मणिकर्णिका\N_NNP घाटावर\N_NN माता\N_NN गंगेचे\N_NNP प्रसिद्ध\JJ प्राचीन\JJ मंदिर\N_NN आहे\V_VM .\RD_PUNC
htd19110	घाट\N_NN उतरण्यासाठी\V_VM पक्का\JJ जिना\N_NN आहे\V_VM .\RD_PUNC
htd19111	आधी\N_NST गंगा\N_NNP मंदिराबरोबर\N_NN मणिकर्णिकेश्वर\N_NNP महादेवाचे\N_NNP मंदिर\N_NN होते\V_VM जे\PR_PRL इ.स.१९५२\N_NN -\RD_PUNC ५३\N_NN मध्ये\N_NST पुरात\N_NN वाहून\V_VM गेले\V_VM .\RD_PUNC
htd19112	आज\RB या\DM_DMR मंदिरातील\N_NN लिंग\N_NN तसेच\CC_CCD नन्दीगण\N_NN गंगा\N_NNP मंदिरात\N_NN आहेत\V_VM .\RD_PUNC
htd19113	उत्तरकाशी\N_NNP नगराची\N_NN सीमा\N_NN जेथे\DM_DMD सुरु\JJ होते\V_VM ठीक\RP_RPD त्याच्याच\DM_DMR खाली\N_NST भागिरथी\N_NNP आणि\CC_CCD वरुणा\N_NNP नदीच्या\N_NN संगमावर\N_NN वरुणेश्वर\N_NNP महादेवाचे\N_NNP मंदिर\N_NN आहे\V_VM .\RD_PUNC
htd19114	या\DM_DMR मदिरात\N_NN दगडी\JJ लिंग\N_NN आहे\V_VM .\RD_PUNC
htd19115	उत्तरकाशीच्या\N_NNP एक\QT_QTC कि.मी\N_NN आधी\N_NST ज्ञानसू\N_NNP गावापाशी\N_NN आता\N_NST जेथे\DM_DMD पोलिस\N_NN लाईन\N_NN मार्ग\N_NN आहे\V_VM तेथे\DM_DMD ज्ञानवापीश्वर\N_NNP महादेवाचे\N_NNP मंदिर\N_NN भागीरथीच्या\N_NNP किनार्‍यावर\N_NN होते\V_VM .\RD_PUNC
htd19116	येथे\DM_DMD ज्ञानवापी\N_NNP नावाचे\N_NN एक\QT_QTC कुंड\N_NN होते\V_VM ज्यावरुन\PR_PRL या\DM_DMR मंदिरचे\N_NN नाव\N_NN ज्ञानवापीश्वर\N_NNP असे\CC_CCS_UT पडले\V_VM .\RD_PUNC
htd19117	हे\DM_DMR मंदिर\N_NN ज्ञानसू\N_NNP गावाच्या\N_NN पोलिस\N_NN लाईनपाशी\N_NN आहे\V_VM .\RD_PUNC
htd19118	या\DM_DMR मंदिरात\N_NN एक\QT_QTC छोटसा\JJ त्रिशूळ\N_NN तसेच\CC_CCD काही\QT_QTF दगडी\JJ मूर्ती\N_NN आहेत\V_VM .\RD_PUNC
htd19119	शनिवारी\N_NN लोक\N_NN येथे\DM_DMD तेल\N_NN ,\RD_PUNC काळी\JJ डाळ\N_NN अर्पण\N_NN करतात\V_VM .\RD_PUNC
htd19120	आज\RB या\DM_DMR मंदिराचे\N_NN स्वरुप\N_NN भव्य\JJ आहे\V_VM .\RD_PUNC
