ID	Value
htd14	हरिद्वारमध्ये\N_NNP रोज\N_NN संध्याकाळी\N_NN होणार्‍या\V_VM_VNF गंगामातेच्या\N_NNP आरतीवेळेस\N_NN श्रद्धाळूंची\N_NN गर्दी\N_NN होते\VM .\PUNC
htd15	गंगानदीमध्ये\N_NNP तरंगणार्‍या\V_VM_VNF दिव्यांचे\N_NN दृश्य\N_NN मनात\N_NN भरते\V_VM .\PUNC
htd16	उत्तर\N_NN रेल्वेच्या\N_NN मुगलसरायहून\N_NNP अमृतसरला\N_NNP जाणार्‍या\V_VM_VNF मुख्य\JJ मार्गावर\N_NN स्थानक\N_NN आहे\VM .\PUNC
htd17	लक्सर\N_NNP येथून\VM एक\Q_QTC मार्ग\N_NN हरिद्वारला\N_NNP गेला\VM आहे\VAUX .\PUNC
htd18	प्राचीन\JJ काळी\N_NN प्रजापिता\N_NNP ब्रह्माने\N_NNP कांचीमध्ये\N_NNP माता\N_NN भगवतीच्या\N_NNP दर्शनासाठी\N_NN कठोर\JJ तपस्या\N_NN केली\VM होती\VAUX .\PUNC
htd19	तेंव्हा\PR_PRL महालक्ष्मी\N_NNP हातात\N_NN कमळ\N_NNP घेऊन\VM त्यांच्या\PR_PRL समोर\N_NST प्रकट\JJ झालीVM होतीVAUX .\PUNC
htd20	दक्षिण\JJ रेल्वेच्या\N_NN चेन्नई\N_NNP स्थानकापासून\N_NN धनुष्कोटीला\N_NNP जाणार्‍या\V_VM_VNF मुख्य\JJ मार्गावर\N_NN चेन्नईपासून\N_NNP ३५\Q_QTC मैल\N_NN दूर\N_NST चेंगलपट\N_NNP स्थानक\N_NN आहे\VM .\PUNC
htd21	चेंगलपट\N_NNP स्थानकाहून\N_NN एक\Q_QTC मार्ग\N_NN अरकोनम\N_NNP येथे\DM_DMD जातो\V_VM_VF .\PUNC
htd22	चेंगलपट\N_NNP स्थानकाहून\N_NN अरकोनम\N_NNP येथे\PR जाणार्‍या\V_VM_VNF मार्गावर\N_NN कांजीवरम\N_NNP स्थानक\N_NN आहे\VM .\PUNC
htd23	स्थानकाचे\N_NN नाव\N_NN कांजीवरम\N_NNP जरुर\JJ आहे\VM पण\CC_CCD नगराचे\N_NN नाव\N_NN कांचीपुरम\N_NNP आहे\VM .PUNC
htd24	अयोध्या\N_NNP भगवान\N_NN श्रीरामाच्या\N_NNP अवताराची\N_NN पवित्र\JJ भूमी\N_NN आहे\VM .\PUCN
htd25	अयोध्या\N_NNP पवित्र\JJ शरयू\N_NNP नदीच्या\N_NN किनार्‍यावर\N_NN आहे\VM .\PUNC
htd26	उत्तर\N_NN रेल्वेच्या\N_NN मुगलसराय\N_NNP -\SYM लखनऊ\N_NNP मार्गावर\N_NN मुगलसराय\N_NNP स्थानकाहून\N_NN १२८\Q_QTC मैल\N_NN दूर\N_NST अयोध्या\N_NNP स्थानक\N_NN आहे\VM .\PUNC
htd27	शिप्रा\N_NNP अथवा\C_CCD क्षिप्रा\N_NNP नदीच्या\N_NN किनार्‍यावर\N_NN वसलेली\V_VM_VNF महाकालाची\N_NNP ही\DM उज्जैन\N_NNP नगरी\N_NN पतितांना\N_NN पावन\JJ करणारी\V_VM_VNF आहे\VM .\PUNC
htd28	असे\PR म्हणतात\VM की\CC उज्जैनमध्ये\N_NNP महाकालीला\N_NNP नमस्कार\N_NN केल्यावर\VM मृत्युची\N_NN चिंता\N_NN राहत\VM नाही\VAUX .\PUNC
htd29	मध्य\N_NN रेल्वेच्या\N_NN मुंबई\N_NNP -\SYM भोपाळ\N_NNP -\SYM दिल्ली\N_NNP मार्गावर\N_NN भोपाळ\N_NNP स्थानकाहून\N_NN एक\Q_QTC मार्ग\N_NN उज्जैनला\N_NNP जातो\V_VM_VF .\PUNC
htd30	पश्चिम\_NN रेल्वेच्या\N_NN मुंबई\N_NNP -\SYM कोटा\N_NNP -\SYM दिल्ली\N_NNP मार्गावर\N_NN नागदा\N_NNP स्थानकापासून\N_NN एक\Q_QTC मोठा\JJ मार्ग\N_NN उज्जैनला\N_NNP गेला\VM आहे\VAUX .\PUNC
htd31	वर\N_NST उल्लेखिलेल्या\N_NN मार्गावर\N_NN महू\N_NNP स्थानकाहून\N_NN एक\Q_QTC मार्ग\Q_QTC उज्जैनला\N_NNP गेला\VM आहे\VAUX .\PUNC
htd32	द्वारका\N_NNP चार\Q_QTC धामांमध्ये\N_NN एक\Q_QTC धाम\N_NN आहे\VM .\PUNC
htd33	भगवाने\N_NN कृष्णाने\N_NNP हिला\PR समुद्राच्या\N_NN मधोमध\N_NST विशेष\JJ प्रकारे\N_NN वसवले\VM होते\VAUX .\PUNC
htd34	पश्चिम\N_NN रेल्वेच्या\N_NN सुरेंद्रनगर\N_NNP ओखा\N_NNP पोर्ट\N_NN मार्गावर\N_NN असलेले\VM हे\DM नगर\N_NN समुद्र\N_NN किनार्‍यावरील\N_NN स्थानक\N_NN आहे\VM .\PUNC
htd35	यमुनेच्या\N_NNP किनारी\N_NN भगवान\N_NN कृष्णाची\N_NNP अवतार\N_NN भूमी\N_NN असलेले\V_VM_VNF पवित्र\JJ नगर\N_NN मथुरा\N_NNP आहे\VM .\PUNC
htd36	पूर्वॊत्तर\N_NN रेल्वेच्या\N_NN आग्रा\N_NNP फोर्टहून\N_NN गोरखपुरला\N_NNP जाणार्‍या\V_VM_VNF मार्गावर\N_NN तसेच\C_CCD पश्चिम\N_NN रेल्वेच्या\N_NN मुंबई\N_NNP -\SYM कोटा\N_NNP -\SYM दिल्ली\N_NNP मार्गावर\N_NN मथुरा\N_NNP स्थानक\N_NN आहे\VM .\PUNC
htd37	गढमुक्तेश्वर\N_NNP हिंदुंचे\JJ पवित्र\N_NN तीर्थ\N_NN आहे\VM .\PUNC
htd38	चला\VM गढमुक्तेश्वरच्या\N_NNP गंगेच्या\N_NNP मेळ्याला\N_NN.
htd39	गाजियाबाद\N_NNP जिल्ह्यातील\N_NN गढमुक्तेश्वरमध्ये\N_NN पतितांना\N_NN पावन\JJ करणार्‍या\V_VM_VNF गंगेच्या\N_NNP किनारी\N_NN दरवर्षी\ कार्तिक\N_NNP पौर्णिमेच्या\N_NN वेळी\N_NN भरणार्‍या\V_VM_VNF उत्तर\N_NN भारतातील\N_NNP प्रसिद्ध\JJ आणि\C_CCD प्राचीन\JJ धार्मिक\JJ मेळ्याचा\N_NN इतिहास\N_NN सुमारे\N_NST पाच\Q_QTC हजार\Q_QTC वर्ष\N_NN जुना\JJ आहे\VM .\PUNC
htd40	यावेळीही\PR गढमुक्तेश्वरमध्ये\N_NNP मेळ्याची\N_NN खूप\JJ गडबड\N_NN आणि\C_CCD मुख्य\JJ स्नानासाठी\N_NN श्रद्धाळूंची\N_NN खूप\JJ गर्दी\N_NN झाली\VM आहे\VAUX .\PUNC
htd41	मुख्य\JJ स्नान\N_NN १३\Q_QTC नोव्हेंबरला\N_NNP आहे\VM .\PUNC
htd42	``गढमुक्तेश्वरविषयी\N_NNP असे\PR सांगितले\VM जाते\V_VAUX की\CC_CCD महाभारताच्या\N_NNP विनाशकारी\JJ युद्धानंतर\N_NN योगीराज\N_NNP श्रीकृष्ण\N_NNP ,\SYM धर्मराज\N_NNP युधिष्ठिर\N_NNP आणि\C_CCD अर्जुन\N_NNP यांचे\PR मन\N_NN युद्धाची\N_NN भीषणता\N_NN आणि\C_CCD नरसंहार\JJ पाहून\VM अत्यंत\RP_INTF विषण्ण\JJ झाले\VM .\PUNC``
htd43	``ते\PR_PRL या\DM विचारात\N_NN पडले\VM की\CC युद्धात\N_NN मारल्या\VM गेलेल्या\V_VAUX असंख्य\QT_QTF कुटुंबांच्या\N_NN ,\SYM बंधूंच्या\N_NN ,\SYM निरागस\JJ लोकांच्या\N_NN आत्म्याला\N_NN शांती\N_NN मिळण्यासाठी\VM कोणता\DM__DMQ उपाय\N_NN अथवा\C_CCD संस्कार\N_NN केला\VM पाहिजे\V_VAUX ?\PUNC``
htd44	तेव्हा\PR सर्वांनी\PR एकमताने\N_NN निर्णय\N_NN घेतला\VM .\PUNC
htd45	``खांडवी\N_NNP वनात\N_NN भगवान\N_NN परशुरामाकडून\N_NNP स्थापन\N_NN केल्या\VM गेलेल्या\V_VAUX शिववल्लभपुर\N_NNP नामक\N_NN स्थानावर\N_NN मुक्तेश्वर\N_NNP महादेवाची\N_NNP पूजा\N_NN ,\SYM यज्ञ\N_NN तसेच\C_CCD पवित्र\JJ गंगेत\N_NNP स्नान\N_NN करण्यामुळे\VM व\C_CCD पिंडदान\N_NN केल्याने\VM सर्व\QT_QTF संस्कार\N_NN पूर्ण\JJ होतील\VM .\PUNC``
htd46	लक्षात\N_NN ठेवा\VM की\CC शिववल्लभपुरच\N_NNP आता\RB गढमुक्तेश्वर\N_NNP नावाने\N_NN ओळखले\VM जाते\V_VAUX .\PUNC
htd47	भगवान\N_NN रामाचे\N_NNP पूर्वज\N_NN महाराज\N_NN शिबी\N_NNP यांनी\PR_PRP आपला\PR_PRF वानप्रस्थ\N_NN गढमुक्तेश्वरमध्ये\N_NNP व्यतीत\JJ केला\VM होता\V_VAUX .\PUNC
htd48	महाराज\N_NN शिबींनी\N_NNP भगवान\N_NN परशुरामाकडून\N_NNP येथे\PR_PRF शिवमंदिर\N_NN स्थापना\N_NN केली\VM होती\V_VAUX .\PUNC
htd49	त्यावेळी\PR गढमुक्तेश्वर\N_NNP वल्लभ\N_NNP संप्रदायाचे\N_NN मुख्य\JJ केंद्र\N_NN होते\VM .\PUNC
htd50	गढमुक्तेश्वराचे\N_NNP नाव\N_NN शिववल्लभपुर\N_NNP पडले\VM .\PUNC
htd51	गढमुक्तेश्वराचे\N_NNP वर्णन\N_NN शिवपुराणात\N_NNP मिळते\VM .\PUNC
htd52	एकादशीपासून\N_NN चतुर्दशीपर्यंत\N_NN गढमुक्तेश्वरमध्ये\N_NNP महाभारत\N_NN युद्धात\NNN मारल्या\VM गेलेल्या\V_VAUX सर्व\QT_QTF लोकांच्या\N_NN आत्मशांतीसाठी\N_NN यज्ञ\N_NN केला\VM गेला\V_VAUX .\PUNC
htd53	चतुर्दशीच्या\N_NN संध्याकाळी\N_NN यज्ञाच्या\N_NN समाप्तीवेळी\N_NN त्या\DM आत्म्यांना\N_NN गंगेत\N_NN दीप\N_NN दान\N_NN करून\VM श्रद्धांजली\N_NN समर्पित\JJ केली\VM गेली\V_VAUX .\PUNC
htd54	दुसर्‍या\QT_QTO दिवशी\N_NN सकाळी\N_NN पौर्णिमेला\N_NN सर्वांनी\PR गंगास्नान\N_NN करून\VM पूजा\N_NN अर्चा\N_NN कथा\N_NN वगैरे\JJ केली\VM .\PUNC
htd55	``प्रत्येक\Q_QTF वर्षी\N_NN लाखोंच्या\N_NN संख्येने\N_NN श्रद्धाळू\JJ गढमुक्तेश्वरला\N_NNP कार्तिक\N_NNP पौर्णिमेला\N_NN कलुषविनाशनी\JJ ,\SYM पापहारिणी\JJ गंगेत\N_NNP स्नान\N_NN करून\VM आणि\C_CCD आपल्या\PR_PRF स्वजनांना\N_NN आत्मशांतीसाठी\N_NN येथे\PR__PRF दीप\N_NN दान\N_NN करायला\VM येथे\PR_PRF येतात\VM .\PUNC``
htd56	चतुर्दशीच्या\N_NN संध्याकाळी\N_NN असंख्य\JJ लोक\N_NN आपल्या\PR_PRF स्वजनांना\N_NN श्रद्धांजली\N_NN देण्यासाठी\VM गंगेत\N_NNP दीप\N_NN दान\N_NN करतात\VM .\PUNC
htd57	यावेळी\PR गंगेच्या\N_NNP प्रवाहात\N_NN तरंगणार्‍या\V_VM_VNF दिव्यांचे\N_NN दृश्य\N_NN फारच\RP__INTF शांतिदायक\JJ आणि\C_CCD मनोहारी\JJ भासते\VM .\PUNC
htd58	``गढमुक्तेश्वरमध्ये\N_NNP धार्मिक\JJ महत्त्व\N_NN असलेली\VM काही\QT_QTF ठिकाणे\N_NN आहेत\VM जसे\PR_PRF नहुष\N_NNP कूप\N_NNP ,\SYM मुक्तेश्वर\N-NNP महादेवाचे\N_NNP मंदिर\N_NN ,\SYM बद्रिनाथ\N_NNP मंदिर\N_NN वगैरे\JJ .\PUNC``
htd59	अशी\DM प्रथा\N_NN आहे\VM की\CC बद्रिनाथ\N_NNP मंदिर\N_NN फक्त\RP आरतीच्या\N_NN वेळी\PR उघडले\VM जातेV_VAUX .\PUNC
htd60	हे\DM मंदिर\N_NN वर्षात\N_NN फक्त\RP एकदा\QT_QTO अक्षय\N_NN तृतीयेला\N_NN परशुराम\N_NNP जयंतीला\N_NN दिवसभर\N_NN दर्शनार्थींसाठी\JJ उघडले\VM जाते\V_VAUX .\PUNC
htd61	``मुक्तेश्वर\N_NNP महादेव\N_NNP मंदिराच्या\N_NN समोर\N__NST विशाल\JJ वाळुचे\N_NN मैदान\N_NN आहे\VM ,\SYM त्याला\ मीराबाईची\N_NNP वाळू\N_NN अशा\ नावाने\N_NN जाणले\VM जाते\V_VAUX .\PUNC``
htd62	असे\PR मानले\VM जाते\V_VAUX की\CC एकदा\QT_QTO मीराबाई\N_NNP येथे\PR गंगास्नानासाठी\N_NN आल्या\VM होत्या\V_VAUX .\PUNC
htd63	असे\PR म्हणतात\VM की\CC एकदा\QT_QTO पार्वतीने\N_NNP शंकराला\N_NNP प्रश्न\N_NN केला\VM .\PUNC
htd64	``प्रभु\N_NN असा\PR एखादा\Q_QTC उपाय\N_NN आणि\C_CCD स्थान\N_NN सांगा\VM ,\PUNC ज्यामुळे\PR_PRL संसारात\N_NN अनेक\QT_QTF रोगांनी\N_NN आणि\C_CCD पापांनी\N_NN त्रस्त\JJ झालेल्या\VM जिवाला\N_NN मुक्ती\N_NN मिळेल\VM .\PUNC``
htd65	त्यांनी\PR_PRL असे\PR कोणते\DM_DMQ कर्म\N_NN करावे\VM ज्यामुळे\PR_PRL त्यांना\PR_PRL तुमची\PR_PRP कृपा\N_NN प्राप्त\JJ होईल\VM .\PUNC
htd66	``यावर\PR शंकरांनी\N_NNP असे\PR उत्तर\N_NN दिले\VM की\CC ,\PUNC देवी\N_NN !\PUNC सत्ययुगात\N_NNP सर्व\QT_QTF तीर्थस्थळे\N_NN पुण्य\N_NN देतात\VM ,\PUNC त्रेतायुगात\N_NNP पुष्कर\N_NNP ,\PUNC द्वापरयुगात\N_NNP कुरुक्षेत्रासारखी\N_NNP तीर्थक्षेत्रे\N_NN पुण्यदायक\JJ आहेत\VM आणि\C_CCD कलियुगात\N_NNP केवळ\RP गंगा\N_NNP स्नानाने\N_NN पुण्य\N_NN मिळते\VM .\PUNC``
htd67	गंगा\N_NNP किनार्‍यावर\N_NN शिव\N_NNP वल्लभपुर\N_NNP नावाचे\N_NN एक\Q_QTC स्थान\N_NN आहे\VM .\PUNC
htd68	शिव\N_NNP वल्लभपुर\N_NNP नावाच्या\N_NN स्थळी\N_NN शिव\N_NNP निवास\N_NN करतात\VM .\PUNC
htd69	शिव\N_NNP वल्लभपुर\N_NNP शंकराला\N_NNP अतिशय\RP_INTF प्रिय\JJ आहे\VM .\PUNC
htd70	शिव\N_NNP वल्लभपुर\N_NNP जंबूद्वीपाच्या\N_NNP आर्यावर्त\N_NNP देशात\N_NN हस्तिनापुरच्या\N_NNP पूर्वेला\N_NN आहे\VM .\PUNC
htd71	``गंगेच्या\N_NNP किनार्‍यावर\N_NN वसलेले\VM शिव\N_NNP वल्लभपुर\N_NNP देवांना\N_NN ,\PUNC ॠषिंना\N_NN आणि\C_CCD पितरांना\N_NN संतोष\N_NN देणारे\VM आहे\V_VAUX .\PUNC``
htd72	शिव\N_NNP वल्लभपुर\N_NNP स्थान\N_NN मला\PR_PRP काशीइतकेच\N_NNP प्रिय\JJ आहे\VM .\PUNC
htd73	गढमुक्तेश्वरमध्ये\N_NNP असलेले\VM गंगा\N_NN मंदिर\N_NN खूप\QT_QTF उंचावर\JJ बांधले\VM आहे\V_VAUX .\PUNC
htd74	गढमुक्तेश्वरमधील\N_NNP गंगा\N_NN मंदिरात\N_NN गंगामातेच्या\N_NNP व्यतिरिक्त\JJ ब्रह्मदेवाची\N_NNP मूर्तीही\N_NN स्थापित\JJ आहे\VM .\PUNC
htd75	``गढमुक्तेश्वरमधील\N_NNP गंगा\N_NNP मंदिरात\N_NN एक\Q_QTC असाही\PR दगडसुद्धा\N_NN आहे\VM ,\PUNC जो\PR_PRL लक्षपूर्वक\N_NN बघितला\VM असता\V_VAUX त्यात\PR_PRL शिवाच्या\N_NN मूर्तीचा\N_NN भास\JJ निर्माण\NN होतो\VM .\PUNC  ``
htd76	``गढमुक्तेश्वर\N_NNP येथील\PR गंगा\N_NN मंदिरात\N_NN पोहोचण्यासाठी\VM कधीकाळी\N_NN १०१\Q_QTC पायर्‍या\N_NN होत्या\VM ,\PUNC  ``
htd77	पण\C_CCD गढमुक्तेश्वर\N_NNP येथील\PR गंगा\N_NN मंदिरात\N_NN आता\RB ८६\Q_QTC पायर्‍या\N_NN उरल्या\VM आहेत\V_VAUX .\PUNC
htd78	``असे\PR सांगतात\VM की\CC १९३७\N_NNP पर्यंत\PSP गढमुक्तेश्वर\N_NNP येथील\PR गंगा\N_NNP मंदिराच्या\N_NN पायर्‍यांना\N_NN स्पर्श\N_NN करीत\VM वहात\V_VM असे\PR ,\PUNC``
htd79	पण\C_CCD हळूहळू\RB गंगामाता\N_NNP जागा\N_NN सोडत\VM गेली\V_VAUX .\PUNC
htd80	``आता\RB गंगेचा\N_NN किनारा\N_NN या\DM मंदिरापासून\N_NN अंदाजे\N_NN १०\Q_QTC किलोमीटर\N_NN दूर\N_NST आहे\VM ,\PUNC``
htd81	गंगेच्या\N_NNP किनार्‍यावरील\N_NN वाळवंटात\N_NN जत्रा\N_NN भरते\VM .\PUNC
htd82	जत्रेदरम्यान\N_NN किनार्‍यावर\N_NN तंबूंचे\N_NN एक\Q_QTC पूर्ण\JJ नगर\N_NN वसते\VM .\PUNC
htd83	``जत्रेचे\N_NN ठिकाण\N_NN दिल्लीहून\N_NNP अंदाजे\N_NN ९०\Q_QTC किलोमीटर\N_NN आहे\VM ,\PUNC``
htd84	जत्रेच्या\N_NN ठिकाणी\N_NN कार\N_NN वगैरेने\JJ आरामात\N_NN पोहोचता\VM येते\V_VAUX .\PUNC
htd85	गढमुक्तेश्वर\N_NNP येथे\PR जत्रेच्या\N_NN ठिकाणापर्यंत\N_NN लोकांना\N_NN पायी\JJ चालत\VM जावे\V_VAUX लागत\V_VAUX असे\PR .\PUNC
htd86	पण\C_CCD आता\RB दळणवळणाची\N_NN अनेक\QT_QTF साधने\N_NN उपलब्ध\JJ आहे\VM .\PUNC
htd87	``अनेक\QT_QTF लोक\N_NN बैलगाडी\N_NN ,\PUNC ट्रॅक्टर\N_NN ट्रॉली\N_NN ,\PUNC कार\N_NN आणि\C_CCD अन्य\JJ साधनांनी\N_NN जत्रेच्या\N_NN ठिकाणी\N_NN पोहोचतात\VM .\PUNC``
htd88	अंदाज\N_NN आहे\VM की\CC प्रत्येक\Q_QTF वर्षी\N_NN वीस\Q_QTC लाख\N_NN लोक\N_NN गढमुक्तेश्वराच्या\N_NNP जत्रेदरम्यान\N_NN गंगा\N_NNP स्नानासाठी\N_NN येतात\VM .\PUNC
htd89	जत्रेत\N_NN सहभागी\JJ होण्यासाठी\VM आलेले\V_VAUX बहुतेक\Q_QTF भक्तजन\N_NN उभारलेल्या\VM तंबूतच\N_NN राहतात\VM .\PUNC
htd90	जत्रेव्यतिरिक्त\N_NN सामान्य\JJ दिवशी\N_NN येणारे\VM लोक\N_NN व्रज\N_NNP घाटाजवळ\N_NN बांधलेल्या\VM धर्मशाळेत\N_NN राहतात\VM .\PUNC
htd91	खरे\N_NN पाहता\VM येथे\PR खाण्यापिण्याचे\ साहित्य\N_NN अनेक\QT_QTF दुकानात\N_NN मिळते\VM .\PUNC
htd92	पण\C_CCD गटाने\N_NN येणारे\VM भक्तजन\N_NN आपल्या\PR_PRQ भोजन\N_NN वगैरेची\PR व्यवस्था\N_NN स्वतःच\PR_PRF करतात\VM .\PUNC
htd93	कार्तिक\N_NNP पौर्णिमेच्या\N_NN वेळी\N_NN गढमुक्तेश्वर\N_NNP येथील\PR गंगा\N_NNP किनार्‍यावर\N_NN भरणारी\VM यात्रा\N_NN विशालतम\JJ यात्रांपैकी\N_NN एक\Q_QTC आहे\VM .\PUNC
htd94	जत्रा\N_NN गंगेच्या\N_NNP किनारी\N_NN अंदाजे\N_NN ११\Q_QTC किलोमीटर\N_NN क्षेत्रात\N_NN भरते\VM .\PUNC
htd95	या\\DM वर्षी\N_NN जत्रेचे\N_NN आयोजन\N_NN जत्रेच्या\N_NN ठिकाणाला\N_NN २०\Q_QTC विभागात\N_NN विभागून\VM करण्यात\VM आले\V_VAUX आहे\V_VAUX .\PUNC
htd96	सुरक्षेच्या\N_NN कारणाने\N_NN गढमुक्तेश्वरामध्ये\N_NNP पूर्वीपेक्षा\N_NST अधिक\QT_QTF पोलीस\N_NN तैनात\JJ केले\VM आहेत\V_VAUX.
htd97	प्रमुख\JJ ठिकाणी\N_NN क्लोज\JJ सर्किट\JJ कॅमेरे\N_NN लावण्यात\VM आले\V_VAUX आहेत\V_VAUX .\PUNC
htd98	गंगा\N_NNP स्नानासाठी\N_NN अनेक\QT_QTF घाट\N_NN बांधण्यात\VM आले\V_VAUX आहेत\V_VAUX .\PUNC
htd99	हस्तिनापुराला\N_NNP ऐतिहासिक\JJ महत्त्व\N_NN आहे\VM .\PUNC
htd100	जैन\N_NNP धर्मासह\N_NN भारत\N_NNP देशातील\N_NN इतर\JJ जातिंसाठीसुद्धा\N_NN विशेष\JJ महत्त्वाचे\N_NN आहे\VM .\PUNC
htd101	हस्तिनापुरला\N_NNP जाण्यासाठी\VM आम्हाला\PR__PRF दिल्लीत\N_NNP काश्मीर\N_NNP गेट\N_NNP बस\N_NN स्थानकाहून\N_NN जाणे\V_VM_VINF सोयीचे\N_NN वाटले\VM .\RD_PUNC
htd102	काश्मीर\N_NNP गेटपासून\N_NNP मेरठपर्यंत\N_NNP सारख्या\RB बसेस\N_NN असतात\VM .\RD_PUNC
htd103	मग\RB मेरठहून\N_NNP हस्तिनापुरसाठी\N_NNP बसेस\N_NN मिळतात\VM .\RD_PUNC
htd104	दिल्लीहून\N_NNP हस्तिनापुर\N_NNP अंदाजे\N_NN १०५\Q_QTC किलोमीटर\N_NN दूर\N_NST आहे\VM .\RD_PUNC
htd105	``हस्तिनापुर\N_NNP शास्त्रांमध्ये\N_NN विविध\JJ नावांनी\N_NN ओळखले\VM जाते\V_VAUX ,\RD_PUNC जसे\PR_PRF की\CC गजपुर\N_NNP ,\RD_PUNC नागपुर\N_NNP ,\RD_PUNC असंधिवत\N_NNP ,\RD_PUNC शांतिपुर\N_NNP ,\RD_PUNC कुजारपुर\N_NNP इत्यादि\JJ .\RD_PUNC``
htd106	हस्तिनापुरध्ये\N_NNP जैन\N_NNP धर्माच्या\N_NN चोविसाव्या\QT_QTO तीर्थंकरांपैकी\N_NN पहिल्या\Q_QTO तीर्थंकरांनी\N_NN श्रीआदिनाथप्रभुंनी\N_NNP आपल्या\PR_PRF चारशे\QT_QTC दिवसांच्या\N_NN व्रतानंतर\N_NN श्रेयांषकुमाराच्या\N_NNP हातून\VM उसाचा\N_NN रस\N_NN घेऊन\VM आपले\PR_PRF व्रत\N_NN सोडले\VM होते\V_VAUX .\RD_PUNC
htd107	``हस्तिनापुरातच\N_NNP श्रीशांतिनाथप्रभु\N_NNP ,\RD_PUNC कुंथनाथप्रभु\N_NNP आणि\C_CCD श्रीअरहनाथप्रभु\N_NNP यांचे\PR_PRP बारा\QT_QTC कल्याणक\N_NN झाले\VM होते\V_VAUX .\RD_PUNC``
htd108	भगवान\N_NN मल्लिनाथांचे\N_NNP समवोशरनसुद्धा\N_NN हस्तिनापुरातच\N_NNP झाले\VM होते\V_VAUX .\RD_PUNC
htd109	``हस्तिनापुरातचN_NNP मुनी\N_NN सुव्रतनाथस्वामी\N_NNP ,\RD_PUNC भगवान\N_NN पार्श्वनाथ\N_NNP आणि\CC_CCD भगवान\N_NN महावीर\N_NNP यांनी\PR_PRP आपल्या\PR_PRF दिव्य\JJ वाणीने\N_NN प्रवचने\N_NN दिली\VM .\RD_PUNC``
htd110	हस्तिनापुरात\N_NNP प्रक्षाल\N_NN आणि\CC_CCD पुजेची\N_NNP वेळ\N_NN सकाळी\N_NN ८\QT_QTC ते\CC_CCD सायंकाळी\N_NN ५\QT_QTC पर्यंत\PSP  आहे\VM .\RD_PUNC
htd111	आणि\CC_CCD दिगंबर\N_NNP जैन\N_NNP मंदिरात\N_NN पूजा\N_NN करण्याची\VM वेळ\N_NN सकाळी\N_NN सात\QT_QTC वाजल्यापासून\VM सुरु\VM होते\V_VAUX .\RD_PUNC
