ID	Value
htd9028	आसामचे\N-NNP ’काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यान’\N-NNP संकटापन्न\N_NN एक\QT_QTC शिंगवाल्या\JJ गेंड्याच्या\N_NN प्रमुख\JJ निवास-स्थानाच्या\N_NN रूपात\N_NN प्रसिद्ध\JJ आहे.\V_VM
htd9029	जरी\CC_CCS काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यान\N-NNP वनारण्‍यच्या\N_NN रूपात\N_NN १९५०\N_NN मध्ये\N_NST स्थापित\V_VM केले\V_VAUX गेले\V_VAUX होते\V_VAUX परंतू\CC_CCD १९७४\N_NN मध्ये\N_NST ह्याला\PR_PRL राष्‍ट्रीय\JJ उद्यानाच्या\N_NN रूपात\N_NN परिवर्तित\N_NN केले\V_VM गेले.\V_VAUX
htd9030	काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यान\N-NNP ४३०\QT_QTC वर्ग\N_NN किलोमीटरच्या\N_NN क्षेत्रात\N_NN जोरहाट\N-NNP आणि\CC_CCD नौगाव\N-NNP जिल्ह्यांमध्ये\N_NN पसरलेले\V_VM आहे.\V_VAUX
htd9031	काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यानाच्या\N-NNP दक्षिणेला\N_NN मिकिरचे\N-NNP पर्वत\N_NN आहेत\V_VM आणि\CC_CCD उत्तरेला\N_NN हे\DM_DMR ब्रह्मपुत्र\N-NNP नदीने\N_NN वेढलेले\V_VM आहे.\V_VAUX
htd9032	दूसरे\QT_QTO जवळचे\RB शहर\N_NN वोकेघाट\N-NNP आहे\V_VM जे\PR_PRL काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यानापासून\N-NNP २३\QT_QTC किलोमीटरच्या\N_NN अंतरावर\N_NN आहे.\V_VM
htd9033	काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यानला\N-NNP पोहचण्यासाठी\V_VM जवळचे\RB विमानतळ\N_NN जोरहाट\N-NNP ९६\QT_QTC किलोमीटरच्या\N_NN अंतरावर\N_NN आहे.\V_VM
htd9034	ह्याच्यासाठी\PR_PRL रेल्वे\N_NN मुख्य\JJ ’मरियानी’\N-NNP आहे\V_VM जे\PR_PRL काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यानापासून\N-NNP ११५\QT_QTC किलोमीटर\N_NN दूर\RB आहे.\V_VM
htd9035	दुदैवाने\N_NN काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N-NNP ह्यावेळी\DM_DMR बेकायदेशीरपणे\N_NN शिकार\N_NN वाढत\V_VM चालल्या\V_VAUX आहेत.\V_VAUX
htd9036	काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N-NNP चारही\QT_QTC बाजूंना\N_NN घनदाट\JJ वस्तीचे\N_NN क्षेत्र\N_NN आहे.\V_VM
htd9037	चहा\N_NN ,\RD_PUNC धान्याची\N_NN शेती\N_NN आणि\CC_CCD बदलती\N_NN शेती\N_NN उद्यानाच्या\N_NN सीमेपर्यंत\N_NN होत\V_VM आहे\V_VAUX ज्यामुळे\CC_CCD काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यानाचे\N-NNP अतिक्रमण\N_NN होत\V_VM आहे\V_VAUX आणि\CC_CCD परीस्थितीचा\N_NN र्‍हास\N_NN होत\V_VM आहे.\V_VAUX
htd9038	काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यान\N-NNP एक\QT_QTC शिंगी\N_NN भारतीय\JJ गेंडें\N_NN आणि\CC_CCD जंगली\JJ म्हशींसाठी\N_NN प्रसिद्ध\JJ आहे\V_VM आणि\CC_CCD त्यांच्यामुळे\PR_PRL आकर्षणाचे\N_NN केंद्र\N_NN आहे.\V_VM
htd9039	हे\DM_DMR दोन्हीं\QT_QTC प्राणी\N_NN वर्ग\N_NN संकटात\N_NN आहेत\V_VM आणि\CC_CCD त्यांच्या\PR_PRL संख्येतील\N_NN घट\N_NN थांबवण्यासाठी\V_VM काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N-NNP प्रयत्न\N_NN केला\V_VM जात\V_VAUX आहे.\V_VAUX
htd9040	काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N-NNP १९९१\N_NN च्या\N_NN गणनेनुसार\N_NN ११२९\N_NN आणि\CC_CCD १९९३\N_NN च्या\N_NN गणनेनुसार\N_NN ११६४\N_NN गेंडे\N_NN होते\V_VM जे\PR_PRL देशात\N_NN गेंड्यांच्या\N_NN एकूण\QT_QTF संख्येच्या\N_NN ७०\QT_QTC टक्के\N_NN आहेत.\V_VM
htd9041	संकटात\N_NN असलेल्या\V_VM गेंड्याच्या\N_NN शिंगाविषयी\N_NN एक\QT_QTC मिथ्या\N_NN धारणा\N_NN आहे\V_VM की\CC_CCS त्याच्या\PR_PRP शिंगापासून\N_NN शक्‍तिवर्द्धक\N_NN चूर्ण\N_NN औषध\N_NN प्राप्‍त\N_NN होते\V_VM ज्यामुळे\CC_CCD त्याच्या\PR_PRP शिंगाची\N_NN खूप\QT_QTF मागणी\N_NN आहे.\V_VM
htd9042	अंतरराष्‍ट्रीय\JJ बाजारात\N_NN संकटात\N_NN असलेल्या\V_VM गेंड्यांच्या\N_NN शिंगाची\N_NN खूप\QT_QTF किंमत\N_NN आहे.\V_VM
htd9043	ह्यामुळे\CC_CCD गेंड्यांना\N_NN त्याच्या\PR_PRL शिंगांना\N_NN बेकायदेशीर\JJ व्यापारासाठी\N_NN मोठ्या\JJ क्रुरपणे\N_NN लपून-छपून\V_VM मारले\V_VM जाते.\V_VM
htd9044	म्हणून\CC_CCD संकटात\N_NN असलेले\V_VM गेंड्ययांचे\N_NN संरक्षण\N_NN करणे\V_VM एक\QT_QTC समस्या\N_NN बनली\V_VM आहे.\V_VAUX
htd9045	काझीरंगा\N_NNP उद्यानाच्या\N_NN आत\N_NST मोटर\N_NN मार्ग\N_NN आहे\V_VM आणि\CC_CCD सवारीसाठी\N_NN हत्ती\N_NN उपलब्ध\JJ होतात\V_VM .\RD_PUNC
htd9046	काझीरंगा\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N_NN विश्रामगृह\N_NN देखील\RB बांधलेली\V_VM आहेत.\V_VAUX
htd9047	काझीरंगा\N-NNP उद्यानाच्या\N_NN भ्रमणासाठी\N_NN नोव्हेंबर\N_NN ते\DM_DMR मार्च\N_NN पर्यंतचे\N_NN महिने\N_NN उपयुक्‍त\JJ आहेत.\V_VM
htd9048	कामरूप\N_NN गोलपाडा\N-NNP जिल्ह्यांमध्ये\N_NN वसलेले\V_VM मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानाचे\N-NNP क्षेत्रफळ\N_NN ५००\QT_QTC वर्ग\N_NN किलोमीटर\N_NN आहे.\QT_QTC
htd9049	दक्षिणेला\N_NN ब्रह्मपुत्र\N-NNP आणि\CC_CCD उत्तरेला\N_NN मानस\N-NNP नद्यांच्या\N_NN मध्ये\N_NST मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यान\N-NNP खूपच\RP_INTF शांत\JJ नैसर्गिक\JJ सौंदर्याने\N_NN परिपूर्ण\N_NN आणि\CC_CCD मनमोहक\JJ आहे.\V_VM
htd9050	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानाचे\N-NNP धरातल\N_NN एक\QT_QTC सार\N_NN आणि\CC_CCD उत्तरेकडून\N_NN दक्षिणेकडे\N_NN थोडे\QT_QTF खचलेले\V_VM आहे.\V_VAUX
htd9051	’मानस’\N-NNP तसेच\CC_CCD त्याच्या\PR_PRP उपनद्या\N_NN ’वेकी’\N-NNP आणि\CC_CCD ’हकुवा’\N-NNP मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानाला\N-NNP उत्तर\N_NN दिशेला\N_NN भूटान\N-NNP राज्यापासून\N_NN वेगळे\JJ करतात.\V_VM
htd9052	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानपर्यंत\N-NNP पोहचण्यासाठी\V_VM सर्वात\RP_INTF जवळचे\RB विमानतळ\N_NN गुवाहाटी\N-NNP १८०\QT_QTC किलोमीटर\N_NN दूर\RB आहे.\V_VM
htd9053	रेल्वे\N_NN मुख्य\JJ वाडपेटा\N-NNP रोड\N_NN आहे\V_VM जिथून\DM_DMD मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानाच्या\N_NN सीमेपर्यंत\N_NN मोटर\N_NN मार्ग\N_NN आहे.\V_VM
htd9054	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यान\N-NNP खूप\QT_QTF पाऊस\N_NN असणार्‍या\V_VM क्षेत्रात\N_NN आहे.\V_VM
htd9055	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानाचे\N-NNP हवामान\N_NN उष्णकटिबंधीय\JJ आहे\V_VM आणि\CC_CCD इथल्या\DM_DMD वनांमध्ये\N_NN आर्द्र\JJ मिश्रित\N_NN पाने\N_NN गळून\V_VM जाणारे\V_VAUX वृक्ष\N_NN अर्द्ध\JJ सदाहरित\N_NN आहेत.\V_VM
htd9056	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानाच्या\N-NNP ह्या\DM_DMR वनांच्या\N_NN मध्ये\RP_RPD पाण्याच्या\N_NN दलदली\N_NN आहेत.\V_VM
htd9057	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानाच्या\N-NNP ह्या\DM_DMR वनांच्या\N_NN वर्षाच्या\N_NN व्यतिरिक्‍त\N_NN खैर\N_NN ,\RD_PUNC शीशम\N_NN आणि\CC_CCD गवतापासून\N_NN ते\DM_DMR अर्द्ध\JJ सदारहित\N_NN वर्गाचे\N_NN वृक्ष\N_NN आढळतात.\V_VM
htd9058	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानाच्या\N-NNP ह्या\DM_DMR वनांच्या\N_NN मध्ये\RP_RPD जागो-जागी\N_NN पाने\N_NN गळणारे\V_VM वृक्ष\N_NN ,\RD_PUNC दलदलीत\N_NN वाढणारे\V_VM लव्हाळे\N_NN इत्यादी\JJ वनस्पतीं\N_NN मिळतात.\V_VM
htd9059	घनदाट\JJ आणि\CC_CCD संपन्न\N_NN वनस्पतींच्या\N_NN मध्ये\RP_RPD येथे\DM_DMD विविध\JJ प्रकाराचे\N_NN पशु-पक्षी\N_NN निवास\N_NN करतात.\V_VM
htd9060	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानाच्या\N-NNP वन्य\N_NN जीवांमध्ये\N_NN हत्ती\N_NN ,\RD_PUNC वाघ\N_NN ,\RD_PUNC चित्ता\N_NN ,\RD_PUNC बादली\JJ चित्ता\N_NN ,\RD_PUNC गौर\N_NN ,\RD_PUNC जंगली\JJ म्हैस\N_NN ,\RD_PUNC गेंडा\N_NN ,\RD_PUNC सांबर\N_NN ,\RD_PUNC साबंर\N_NN ,\RD_PUNC पाडा\N_NN कट्‍टास\N_NN ,\RD_PUNC अस्वल\N_NN ,\RD_PUNC खारुताई\N_NN वन्य\N_NN डुक्कर\N_NN ,\RD_PUNC सोनेरी\JJ वानर\N_NN ,\RD_PUNC टोपीयुक्‍त\JJ माकड\N_NN ,\RD_PUNC मगर\N_NN ,\RD_PUNC अजगर\N_NN ,\RD_PUNC पाणमांजर\N_NN ,\RD_PUNC घोरपड\N_NN इत्यादीं\N_NN आहेत.\V_VM
htd9061	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N-NNP उत्तर\N_NN पूर्वेला\N_NN सर्वात\RP_INTF जास्त\QT_QTF हत्तींचे\N_NN निवासस्थान\N_NN आहे.\V_VM
htd9062	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N-NNP दृढलोमी\JJ ससा\N_NN आणि\CC_CCD बौना\JJ डुक्कर\N_NN दोन\QT_QTC दुर्लभ\JJ प्राणी\N_NN राहतात.\V_VM
htd9063	काळा\JJ आणि\CC_CCD बादामी\JJ चित्ता\N_NN व\CC_CCD सोनेरी\JJ वानर\N_NN ह्यांसारखे\PR_PRL दुर्मिळ\JJ श्रेणीचे\N_NN प्राणी\N_NN देखील\RB मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N-NNP राहतात.\V_VM
htd9064	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N-NNP लपून-छपून\V_VM हत्तींना\N_NN त्यांच्या\PR_PRP दातांसाठी\N_NN ,\RD_PUNC वाघांना\N_NN त्यांची\PR_PRP हाडे\N_NN ,\RD_PUNC दात\N_NN ,\RD_PUNC चामडी\N_NN इत्यादीसाठी\JJ आणिर\N_NN गेंड्यांना\N_NN त्यांच्या\PR_PRP शिंगांसाठी\N_NN मारले\V_VM जाते.\V_VAUX
htd9065	वाघांच्या\N_NN सुरक्षेसाठी\N_NN मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N-NNP वाघ\N_NN रिजर्व्ह\N_NN योजना\N_NN कार्यान्वित\N_NN केल्या\V_VM गेल्या\V_VAUX आहेत.\V_VAUX
htd9066	वाघ\N_NN रिजर्व्ह\N_NN योजनांमुळे\N_NN वाघाच्या\N_NN सुरक्षेसोबत\N_NN हत्ती\N_NN ,\RD_PUNC गेंडा\N_NN आणि\CC_CCD इतर\QT_QTF दुर्मिळ\JJ प्राण्यांच्या\N_NN संरक्षणाला\N_NN देखील\RB बळ\N_NN मिळत\V_VM आहे.\V_VAUX
htd9067	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N-NNP भ्रमणासाठी\N_NN जानेवारी\N_NN -\RD_PUNC फेब्रुवारी\N_NN हे\DM_DMR महिने\N_NN सर्वोत्तम\JJ आहेत.\V_VM
htd9068	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानाचे\N-NNP ’वनशारी’\N-NNP आणि\CC_CCD ’मोतागुड़ी’\N-NNP मध्ये\RP_RPD विश्रामगृहे\N_NN आहेत.\V_VM
htd9069	मानस\N-NNP राष्‍ट्रीय\N-NNP उद्यानाच्या\N-NNP दृश्यांचे\N_NN अवलोकन\N_NN करण्यासाठी\V_VM येथे\DM_DMD छावणी\N_NN देखील\RB बनवली\V_VM गेलेली\V_VAUX आहे.\V_VAUX
htd9070	श्रीवेंकटेश्‍वर\N-NNP राष्‍ट्रीय\N-NNP उद्यान\N-NNP आंध्र\N-NNP प्रदेश\N-NNP राज्याच्या\N_NN चित्तूर\N-NNP आणि\CC_CCD कुडप्पा\N-NNP जिल्ह्यांमध्ये\N_NN पसरलेले\V_VM आहे.\V_VAUX
htd9071	श्रीवेंकटेश्‍वर\N-NNP राष्‍ट्रीय\N-NNP उद्यानाचे\N-NNP क्षेत्रफळ\N_NN ३५२.६२\QT_QTC वर्ग\N_NN किलोमीटर\N_NN आहे.\V_VM
htd9072	श्रीवेंकटेश्‍वर\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N-NNP पोहचण्यासाठी\V_VM तिरुपती\N-NNP रेल्वे-मुख्य\N_NN आहे.\V_VM
htd9073	तिरुपतीमध्ये\N-NNP विमानतळ\N_NN देखील\RB आहे\V_VM जे\PR_PRL श्रीवेंकटेश्‍वर\N-NNP राष्‍ट्रीय\N-NNP उद्यानापासून\N-NNP ५०\QT_QTC किलोमीटर\N_NN दूर\RB आहे.\V_VM
htd9074	श्रीवेंकटेश्‍वर\N-NNP राष्‍ट्रीय\N-NNP उद्यान\N-NNP उष्णकटिबंधात\N_NN येते.\V_VM
htd9075	श्रीवेंकटेश्‍वर\N-NNP राष्‍ट्रीय\N-NNP उद्यानाच्या\N-NNP वन\N_NN उष्णकटिबंधीय\JJ शुष्‍क\JJ पाने\N_NN गळून\V_VM जाणारे\V_VAUX वृक्ष\N_NN आहेत.\V_VM
htd9076	श्रीवेंकटेश्‍वर\N-NNP राष्‍ट्रीय\N-NNP उद्यानाचे\N-NNP ’रेड\N_NN सैंडर्स’\N_NN बहुमूल्‍य\JJ झाड\N_NN आहे.\V_VM
htd9077	श्रीवेंकटेश्‍वर\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N-NNP आढळणारे\V_VM वन्य\N_NN प्राणी\N_NN वाघ\N_NN ,\RD_PUNC चित्ता\N_NN ,\RD_PUNC अस्वल\N_NN ,\RD_PUNC वन्य\N_NN डुक्कर\N_NN ,\RD_PUNC सांभर\N_NN ,\RD_PUNC चौसिंग\N_NN ,\RD_PUNC जंगली\JJ कुत्रे\N_NN ,\RD_PUNC लांडगा\N_NN ,\RD_PUNC गीदड़\N_NN ,\RD_PUNC कोल्हा\N_NN ,\RD_PUNC वानर\N_NN ,\RD_PUNC माकड\N_NN ,\RD_PUNC खार\N_NN इत्यादी\JJ आहेत.\V_VM
htd9078	पक्ष्यां\N_NN मध्ये\N_NST तितर\N_NN ,\RD_PUNC लावा\N_NN ,\RD_PUNC मोर\N_NN ,\RD_PUNC जंगली\JJ कोंबडी\N_NN ,\RD_PUNC कबूतर\N_NN इत्यादी\JJ श्रीवेंकटेश्‍वर\N-NNP राष्‍ट्रीय\N-NNP उद्यानामध्ये\N-NNP मिळतात.\V_VM
htd9079	श्रीवेंकटेश्‍वर\N-NNP राष्‍ट्रीय\N-NNP उद्यानाच्या\N-NNP पर्यटनासाठी\N_NN नोव्हेंबर\N_NN ते\DM_DMR फेब्रुवारी\N_NN पर्यंतचे\N_NN महिने\N_NN उपयुक्‍त\N_NN आहेत.\V_VM
htd9080	फूलांची\N_NN दरी\N_NN राष्‍ट्रीय\JJ उद्यानाची\N_NN स्थापना\N_NN १९८१\N_NN मध्ये\RP_RPD केली\V_VM गेली.\V_VAUX
htd9081	फूलांची\N_NN दरी\N_NN राष्‍ट्रीय\JJ उद्यान\N_NN चमोली\N-NNP जिल्ह्यांमध्ये\N_NN ८७.५०\QT_QTC वर्ग\N_NN किलोमीटर\N_NN क्षेत्रात\N_NN पसरलेला\V_VM आहे.\V_VAUX
htd9082	कोनाकार\JJ आकृतीमध्ये\N_NN एकटीच\RB फूलांची\N_NN दरी\N_NN (\RD_SYM व्हॅली\N_NN ऑफ\N_NN फ्लावर्स\N_NN )\RD_SYM १०\QT_QTC किलोमीटर\N_NN लांब\JJ आणि\CC_CCD २\QT_QTC किलोमीटर\N_NN रुंद\JJ आहे.\V_VM
