ID	Value
htd1042	कुफरी\N_NNP हे\DM सुंदर\N_NN ठिकाण\N_NN बर्फाच्या\N_NN खेळांसाठी\N_NN आणि\CC_CCD नैसर्गिक\JJ देखाव्यांसाठी\N_NN प्रसिद्ध\JJ आहे\VM .\RD_PUNC
htd1043	कुफरी\N_NNP येथील\PR उतार\N_NN मऊ\JJ गवत\N_NN आणि\CC_CCD नैसर्गिक\JJ फुलांनी\N_NN भरलेले\VM आहेत\V_VAUX ,\RD_PUNC ज्यांचा\PR आनंद\N_NN पर्यटक\N_NN भरपूर\RP_INTF घेतात\VM .\RD_PUNC
htd1044	कुफरी\N_NNP येथे\DM_DMD बटाटा\N_NN संशोधन\N_NN केंद्र\N_NN आहे\VM ,\RD_PUNC तसेच\CC_CCD २०\QT_QTC हेक्टर\N_NN परिसरात\N_NN विस्तारलेले\VM प्राणी\N_NN संग्रहालयसुद्धा\N_NN पर्यटकांसाठी\N_NN आकर्षणाचा\N_NN विषय\N_NN आहे\VM .\RD_PUNC
htd1045	कुफरीच्या\N_NNP प्राणी\N_NN संग्रहालयात\N_NN १४०\QT_QTC जंगली\N_NN जनावरांना\N_NN ठेवले\VM आहे\V_VAUX .\RD_PUNC
htd1046	तिबेटी\N_NNP कोल्हा\N_NN ,\RD_PUNC ब्राउन\N_NN बियर\N_NN ,\RD_PUNC बार्किंग\N_NN डियर\N_NN ,\RD_PUNC याक\N_NN ,\RD_PUNC काळे\JJ अस्वल\N_NN ,\RD_PUNC चित्ता\N_NN इत्यादी\JJ या\DM जनावरांमध्ये\N_NN आहेत\VM .\RD_PUNC
htd1047	शिमल्यापासून\N_NNP २३\QT_QTC किलोमीटर\N_NN दूर\RB नालदेहरार\N_NNP गोल्फ\N_NN मैदान\N_NN अतिशय\RP_INTF प्रसिद्ध\JJ आहे\VM .\RD_PUNC
htd1048	९\QT_QTC छिद्रे\N_NN असणार्‍या\VM या\DM गोल्फ\N_NN मैदानाला\N_NN जाण्याकरिता\VM नियमित\N_NN बससेवा\N_NN आहे\VM .\RD_PUNC
htd1049	कोनीफर्स\N_NNP ,\RD_PUNC विशाल\JJ देवदारांच्यामध्ये\N_NN बांधलेले\VM हे\DM गोल्फ\N_NN मैदान\N_NN फेरफटका\N_NN मारण्यासाठी\VM अतिशय\RP_INTF उत्तम\JJ ठिकाण\N_NN आहे\VM .\RD_PUNC
htd1050	कोनीफर्स\N_NNP येथे\DM_DMD पर्यटकांना\N_NN थांबायचे\VM असेल\PR तर\CC_CCS ते\PR थांबू\VM शकतात .\RD_PUNC
htd1051	कोनीफर्स\N_NNP येथे\DM_DMD एचपीडीसीची\N_NN उपहारगृहे\N_NN आणि\CC_CCD विश्रामगृहे\N_NN आहेत\VM .\RD_PUNC
htd1052	पर्यटनाच्या\N_NN दृष्टीने\N_NN एप्रिल\N_NN ते\CC_CCS जूनपर्यंतचा\N_NN ऋतु\N_NN सोयीचा\N_NN मानला\VM जातो\V_VAUX ,\RD_PUNC तरीही\CC_CCS थंडीच्या\N_NN काळात\N_NN शिमल्याचे\N_NNP बर्फाने\N_NN झाकलेले\VM सौंदर्य\N_NN बघण्याकरिता\VM पर्यटकांची\N_NN गर्दी\JJ उसळते\VM .\RD_PUNC
htd1053	समुद्रसपाटीपासून\N_NN २०३६\QT_QTC मीटर\N_NN उंचीवर\N_NN असणारे\VM डलहौसी\N_NNP हिमाचल\N_NNP प्रदेशातील\N_NN एका\QT_QTC वेगळ्या\N_NN पर्यटनस्थलाच्या\N_NN रुपात\N_NN ओळखले\VM जाते\V_VAUX .\RD_PUNC
htd1054	डलहौसी\N_NNP येथे\DM_DMD गर्दी\JJ नसून\VM शांत\N_NN वातावरण\N_NN आहे\VM .\RD_PUNC
htd1055	दीर्घकाळाची\N_NN सुट्टी\N_NN एकांत\N_NN स्थळी\N_NN व्यतीत\N_NN करणे\VM ज्यांना\PR आवडते\VM असे\PR लोक\N_NN डलहौसी\N_NNP येथे\DM_DMD मोठ्या\JJ संख्येने\N_NN येतात\VM .\RD_PUNC
htd1056	पण\CC_CCD चंबाला\N_NNP जाणारा\VM पर्यटक\N_NN डलहौसीला\N_NNP पहिली\QT_QTO पसंती\N_NN देतो\VM .\RD_PUNC
htd1057	पंजाबच्या\N_NNP जवळ\RB असल्याने\VM वर्षभर\N_NN पंजाबी\N_NN कुंटुबे\N_NN येथे\DM_DMD फिरायला\VM आलेली\V_VAUX दिसतात\V_VAUX .\RD_PUNC
htd1058	१८५३\N_NN मध्ये\PSP इंग्रजांनी\N_NN पंजाबचा\N_NNP हा\DM सुंदर\JJ प्रदेश\N_NN येथील\PR राजाकडून\N_NN विकत\VM घेतला\V_VAUX .\RD_PUNC
htd1059	त्या\DM काळातील\N_NN इंग्रजी\N_NN शासक\N_NN लॉर्ड\N_NNP डलहौसीच्या\N_NNP नावावरुन\N_NN याचे\PR नाव\N_NN ’\RD_PUNC डलहौसी\N_NNP ’\RD_PUNC असे\PR ठेवले\VM .\RD_PUNC
htd1060	जवळ\RB असणार्‍या\VM शहरापासून\N_NN पठाणकोटपासून\N_NNP केवळ\RB ३\QT_QTC तास\N_NN प्रवास\N_NN करुन\VM म्हणजे\RP ८८\QT_QTC किलोमीटरनंतर\N_NN डलहौसी\N_NNP येते\VM .\RD_PUNC
htd1061	डलहौसी\N_NNP अशा\PR धौलाधार\N_NNP पर्वतरांगेसमोर\N_NN आहे\VM जी\PR वर्षभर\N_NN बर्फाचे\N_NN नवीननवीन\N_NN थर\N_NN ओढून\VM घेत\V_VAUX असते\V_VAUX .\RD_PUNC
htd1062	धौलाधार\N_NNP पर्वतशिखरे\N_NN गहन\N_NN उतरणी\N_NN आणि\CC_CCD खुल्या\N_NN आकाशाला\N_NN स्पर्श\N_NN करणारे\VM पर्वत\N_NN पाहायला\VM उत्तम\JJ जागा\N_NN आहे\VM .\RD_PUNC
htd1063	धौलाधार\N_NNP पर्वतशिखराजवळच\N_NN सुभाषचंद्र\N_NNP बोस\N_NNP यांची\PR प्रतिमा\N_NN आहे\VM .\RD_PUNC
htd1064	सुभाषचंद्र\N_NNP बोस\N_NNP काही\QT_QTF दिवस\N_NN येथे\DM_DMD येऊन\VM राहिले\V_VAUX होते\V_VAUX .\RD_PUNC
htd1065	रेलिंगच्या\N_NN साहाय्याने\N_NN उभे\N_NN राहून\VM येथून\V_VAUX पंजाबचा\N_NNP मैदानी\N_NN भाग\N_NN पाहता\VM येतो\V_VAUX .\RD_PUNC
htd1066	गांधी\N_NNP चौक\N_NN आणि\CC_CCD सुभाष\N_NNP चौक\N_NN यांना\PR जे\PR दोन\QT_QTC रस्ते\N_NN जोडतात\VM त्यांना\PR थंड\JJ रस्ता\N_NN आणि\CC_CCD गरम\JJ रस्ता\N_NN असे\PR म्हणतात\VM .\RD_PUNC
htd1067	उन्हात\N_NN बाहेर\N_NST पडायचे\VM असेल\PR तर\CC_CCS गरम\JJ रस्ता\N_NN आहे\VM आणि\CC_CCD सावलीत\N_NN बाहेर\N_NST पडायचे\VM असेल\PR तर\CC_CCS थंड\JJ रस्ता\N_NN आहे\VM .\RD_PUNC
htd1068	उन्हाळ्यात\N_NN थंड\JJ रस्ता\N_NN सर्वांना\QT_QTF मोहित\JJ करतो\VM .\RD_PUNC
htd1069	वृक्षांनी\N_NN घेरलेला\VM हा\DM थंड\JJ रस्ता\N_NN डलहौसीचा\N_NNP मालरस्ता\N_NN म्हटला\VM जातो\V_VAUX .\RD_PUNC
htd1070	डलहौसीत\N_NNP बर्फाने\N_NN झाकलेल्या\VM पर्वतरांगाना\N_NN पाहाण्यासाठी\VM व्ह्यू\N_NN पॉइंट\N_NN बनवले\VM आहेत\V_VAUX .\RD_PUNC
htd1071	दोन्ही\QT_QTO रस्त्यावर\N_NN तिबेटी\N_NNP बौद्धांकडून\N_NN पर्वतांवर\N_NN थंका\N_NN शैलीतील\N_NN चित्रे\N_NN वेगळ्या\JJ रूपात\N_NN कोरली\VM आहेत\V_VAUX .\RD_PUNC
htd1072	कधीकाळी\N_NN पंजपुलाहून\N_NNP धर्मशाळेला\N_NN एक\QT_QTC पायी\N_NN मार्ग\N_NN जात\VM होता\V_VAUX .\RD_PUNC
htd1073	पंजपुला\N_NNP एक\QT_QTC उद्यान\N_NN आहे\VM .\RD_PUNC
htd1074	डलहौसीमध्ये\N_NNP शहीद\N_NN भगतसिंहाच्या\N_NNP काकांची\N_NN समाधी\N_NN आहे\VM .\RD_PUNC
htd1075	डलहौसीमध्ये\N_NNP एक\QT_QTC झरा\N_NN पर्यटकांसाठी\N_NN सहलीचे\N_NN ठिकाण\N_NN आहे\VM .\RD_PUNC
htd1076	जर\CC_CCS गांधी\N_NNP चौकातून\N_NN पंजपुलाच्या\N_NNP रस्त्याला\N_NN आलो\VM तर\CC_CCS एक\QT_QTC कुंड\N_NN वाटेत\N_NN आहे\VM .\RD_PUNC
htd1077	प्रथम\QT_QTO कुंडात\N_NN इतके\QT_QTF पाणी\N_NN असायचे\VM की\CC_CCS सात\QT_QTC प्रवाह\N_NN निघायचे\VM .\RD_PUNC
htd1078	आज\PR कुंडातून\N_NN एकच\QT_QTC प्रवाह\N_NN निघतो\VM .\RD_PUNC
htd1079	विश्रांती\N_NN घ्यायची\VM असेल\PR आणि\CC_CCD थंड\JJ पाणी\N_NN प्यायचे\VM असेल\PR तर\CC_CCS सप्तधारा\N_NN एक\QT_QTC चांगला\JJ थांबा\N_NN आहे\VM .\RD_PUNC
htd1080	हे\DM कुंड\N_NN चंबाच्या\N_NNP राजांचा\N_NN एक\QT_QTC महाल\N_NN आणि\CC_CCD त्याचे\PR ऐतिहासिक\JJ व\CC_CCS कलात्मक\N_NN सौंदर्य\N_NN यासाठी\PR ओळखला\VM जातो\V_VAUX .\RD_PUNC
htd1081	येथे\DM_DMD देवदार\N_NN आणि\CC_CCD गहन\N_NN उतरणींवरील\N_NN पायर्‍याप्रमाणे\N_NN असलेली\VM शेती\N_NN आकर्षणाचे\N_NN केंद्र\N_NN आहे\VM .\RD_PUNC
htd1082	डलहौसीमध्ये\N_NNP हे\DM सर्वात\RP_INTF उंच\JJ पर्वत\N_NN शिखर\N_NN आहे\VM की\CC_CCS जेथे\DM_DMD_PRL व्यास\N_NNP ,\RD_PUNC चिनाब\N_NNP आणि\CC_CCD रावी\N_NNP नद्यां\N_NN एकाच\QT_QTC वेळी\N_NN पाहता\VM येते\V_VAUX .\RD_PUNC
htd1083	हे\DM स्थान\N_NN संगीतमय\N_NN भाग\N_NN म्हटले\VM जाते\V_VAUX .\RD_PUNC
htd1084	देवदार\N_NN वृक्षांचे\N_NN बन\N_NN आणि\CC_CCD दाट\JJ जंगल\N_NN यामध्ये\PR असलेले\VM हे\DM स्थान\N_NN पर्यटकांना\N_NN नवा\JJ अनुभव\N_NN देते\VM .\RD_PUNC
htd1085	डलहौसीच्या\N_NNP अभयारण्यात\N_NN वन्य\N_NN प्राणी\N_NN आणि\CC_CCD दुर्मिळ\N_NN पक्षी\N_NN वनविभागाच्या\N_NN परवानगीने\N_NN पाहता\VM येतील\V_VAUX .\RD_PUNC
htd1086	कालाटोप\N_NNP गांधी\N_NNP चौकापासून\N_NN ८\QT_QTC किलोमीटर\N_NN अंतरावर\N_NN आहे\VM .\RD_PUNC
htd1087	एप्रिल\N_NN ते\CC_CCS जून\N_NN आणि\CC_CCD सप्टेंबरपासून\N_NN ऑक्टोबरपर्यंत\N_NN हवामान\N_NN चांगले\JJ असते\VM .\RD_PUNC
htd1088	ऑगस्टनंतर\N_NN गरम\JJ कपडेबरोबर\N_NN ठेवा\VM .\RD_PUNC
htd1089	साधा\JJ स्वेटर\N_NN आणि\CC_CCD शाल\N_NN प्रत्येक\QT_QTF ऋतूमध्ये\N_NN हवेच\VM .\RD_PUNC
htd1090	डलहौसीहून\N_NNP तिबेटी\N_NNP आणि\CC_CCD हिमाचली\N_NNP शिल्पकलेच्या\N_NN वस्तू\N_NN ,\RD_PUNC शाल\N_NN आणि\CC_CCD टोप्या\N_NN ,\RD_PUNC सुका\N_NN मेवा\N_NN खरेदी\N_NN करता\VM येतो\V_VAUX .\RD_PUNC
htd1091	चंबामध्ये\N_NNP मैदानाच्या\N_NN चारी\QT_QTC बाजुला\N_NN पसरलेल्या\VM बाजारात\N_NN हिमाचली\N_NN वस्त्रे\N_NN ,\RD_PUNC चप्पल\N_NN ,\RD_PUNC सुकामेव्याची\N_NN दुकाने\N_NN आहेत\VM .\RD_PUNC
htd1092	चंबाचे\N_NNP रूमाल\N_NN प्रसिद्ध\JJ आहेत\VM .\RD_PUNC
htd1093	खजियार\N_NNP डलहौसीपासून\N_NNP २२\QT_QTC किलोमीटर\N_NN अंतरावर\N_NN आहे\VM .\RD_PUNC
htd1094	डलहौसीला\N_NNP गेल्यावर\VM खजियारला\N_NNP सर्वजण\PR जाऊ\VM इच्छितात\V_VAUX कारण\CC_CCS हे\DM सर्वप्रकारच्या\N_NN पर्यटकांना\N_NN आणि\CC_CCD मुलांना\N_NN मोहवते\VM .\RD_PUNC
htd1095	लांबच\RB लांब\RB पसरलेले\VM मखमली\JJ मैदान\N_NN आहे\VM जे\PR देवदार\N_NN वृक्षांनी\N_NN घेरलेले\VM आहे\V_VAUX .\RD_PUNC
htd1096	खजियारमध्ये\N_NNP राहण्याची\VM आणि\CC_CCD खाण्या-पिण्याची\ पूर्ण\JJ सोय\N_NN आहे\VM .\RD_PUNC
htd1097	खुल्या\VM निसर्गात\N_NN बेडरपणे\N_NN फिरणार्‍यांसाठी\VM आणि\CC_CCD चांदण्यारात्री\N_NN खुल्या\VM आकाशाखाली\N_NN निवांतपणे\N_NN तम्बूत\N_NN राहणार्‍यांसाठी\VM खजियार\N_NNP उत्तम\JJ स्थळ\N_NN आहे\VM .\RD_PUNC
htd1098	खजियारला\N_NNP हिमालयाचे\N_NNP स्वित्झर्लंड\N_NNP म्हटले\VM जाते\V_VAUX .\RD_PUNC
htd1099	खजियारमधील\N_NNP संध्याकाळ\N_NN प्रत्येक\QT_QTF पर्यटकाला\N_NN शांतता\N_NN देते\VM .\RD_PUNC
htd1100	मुलांना\N_NN पळण्याची\VM आणि\CC_CCD आनंदाने\N_NN ओरडण्याची\VM संधी\N_NN मिळते\VM .\RD_PUNC
htd1101	घोडेस्वारी\N_NN हे\DM येथील\PR मुख्य\JJ मनोरंजन\N_NN आणि\CC_CCD रोमांच\N_NN आहे\VM .\RD_PUNC
htd1102	कोठे\PR_PRQ रहावे\VM ?\RD_PUNC एचपीटीडीसी\N_NN हॉटल\N_NN देवदार\N_NN (\RD_SYM फोन\N_NN :\RD_PUNC 236333\QT_QTC )\RD_SYM ,\RD_PUNC हॉटल\N_NN पारुल\N_NN (\RD_SYM फोन\N_NN :\RD_PUNC 224344\QT_QTC )\RD_SYM  .\RD_PUNC
htd1103	उन्हाळ्यात\N_NN चंबा\N_NNP शहर\N_NN गरम\JJ असते\VM .\RD_PUNC
htd1104	समुद्रसपाटीपासून\N_NN ९९६\QT_QTC मीटर\N_NN उंचीवर\N_NN असणारे\VM ,\RD_PUNC रावी\N_NNP नदीच्या\N_NN किनार्‍यावर\N_NN असणारे\VM हे\DM ऐतिहासिक\JJ शहर\N_NN निवांतपणे\JJ पाहण्यासाठी\VM मार्च\N_NN एप्रिल\N_NN किंवा\CC_CCS ऑक्टोबर\N_NN नोव्हेंबरमध्ये\N_NN जाणे\VM योग्य\N_NN आहे\VM .\RD_PUNC
htd1105	चंबाहून\N_NNP डलहौसी\N_NNP ५६\QT_QTC किलोमीटर\N_NN दूर\RB आहे\VM, त्यामुळे\PR_PRL दिवसभर\N_NN चंबा\N_NNP बघितल्यावरही\VM डलहौसीच्या\N_NNP थंड\N_NN हवेत\N_NN परतता\VM येते\V_VAUX .\RD_PUNC
htd1106	खजियारहून\N_NNP तर\RP चंबा\N_NNP केवळ\RB ४३\QT_QTC किलोमीटर\N_NN आहे\VM .\RD_PUNC
htd1107	चंबाचा\N_NNP राजा\N_NN साहिलवर्मा\N_NNP याने\PR_PRL आपल्या\PR_PRF मुलीच्या\N_NN चंपावतीच्या\N_NNP नावाने\N_NN हे\DM शहर\N_NN वसविले\VM होते\V_VAUX .\RD_PUNC
htd1108	चंबामध्ये\N_NNP लक्ष्मीनारायण\N_NNP मंदिर\N_NN समूह\N_NN ,\RD_PUNC रंगमहल\N_NN ,\RD_PUNC भूरिसिंह\N_NN आणि\CC_CCD गवताची\N_NN मैदाने\N_NN दर्शनीय\JJ आहेत\VM .\RD_PUNC
htd1109	चंबाच्या\N_NNP पुढे\N_NST उंच\JJ आणि\CC_CCD थंड\JJ प्रदेशात\N_NN अनेक\QT_QTF आदिवासी\N_NN जमाती\N_NN आणि\CC_CCD अनोखे\N_NN नैसर्गिक\JJ देखाव्यांचे\N_NN जग\N_NN आहे\VM जेथे\DM_DMD_PRL फावल्या\N_NN वेळात\N_NN साहसी\JJ पर्यटक\N_NN पोहोचतात\VM .\RD_PUNC
