ID	Value
htd22043	हरिपूरधारचे\N_NNP खरे\JJ आकर्षण\N_NN मुख्य\JJ बाजारापासून\N_NN दोन\QT_QTC किमी.\N_NN दूर\N_NST शक्तिशालिनी\N_NN देवी\N_NN भंगयाणी\N_NNP माताचे\N_NN मंदिर\N_NN आहे\V_VM .\RD_PUNC
htd22044	जवळजवळ\RB १४०\QT_QTC जीने\N_NN चढून\V_VM आम्ही\PR_PRP मंदिराच्या\N_NN प्रांगणामध्ये\N_NN पोहचलो\V_VM तर\CC_CCS वाटले\V_VM येथे\DM_DMD खूप\QT_QTF थंडी\N_NN आहे\V_VM .\RD_PUNC
htd22045	मंदिराच्या\N_NN परिसरातच\N_NN थांबणे\V_VM निश्चित\JJ झाले\V_VM .\RD_PUNC
htd22046	चहा\N_NN घेऊन\V_VM थरथर\V_VM कापत\V_VM मंदिराच्या\N_NN चारहीं\N_NN बाजूला\N_NN फिरु\V_VM लागलो\V_VAUX परंतू\CC_CCD मन\N_NN रजाईमध्ये\N_NN जाण्यास\V_VM आतूर\RB झाले\V_VM .\RD_PUNC
htd22047	जेवण\N_NN तयार\JJ होण्यास\V_VM वेळ\N_NN होता\V_VM .\RD_PUNC
htd22048	स्वयंपाकघराच्या\N_NN बाहेर\N_NST अलावामध्ये\N_NNP हरियाणा\N_NNP व\CC_CCD पंजाबमधून\N_NNP आलेले\V_VM स्थानीय\JJ रहिवासी\N_NN आग\N_NN शेकत\V_VM होते\V_VM .\RD_PUNC
htd22049	बोलता\V_VM -\RD_PUNC बोलता\V_VM समजले\V_VM की\CC_CCS हरिपूरधार\N_NNP शिमलाहूनही\N_NNP (\RD_SYM ७३५०\QT_QTC फूट\N_NN )\RD_SYM जास्त\QT_QTF उंचीवर\N_NN ,\RD_PUNC ७७००\QT_QTC फुट\N_NN इतक्या\QT_QTF उंचीवर\N_NN स्थित\JJ आहे\V_VM .\RD_PUNC
htd22050	दक्षिण\N_NN हिमाचलची\N_NNP सर्वात\RP_INTF उंच\JJ (\RD_SYM ११९६५\QT_QTC फुट\N_NN )\RD_SYM पर्वत\N_NN शिखर\N_NN चूडधार\N_NNP (\RD_SYM चूडचांदणी\N_NNP )\RD_SYM येथून\DM_DMD दिसते\V_VM .\RD_PUNC
htd22051	आठ\QT_QTC तास\N_NN ट्रेकिंग\N_NN करुन\V_VM तिथे\DM_DMD पोहचता\V_VM येते\V_VM .\RD_PUNC
htd22052	हे\DM_DMR स्थळ\N_NN भगवान\N_NN शंकराची\N_NNP तपस्थळी\N_NN व\CC_CCD त्यांच्या\DM_DMR बारा\N_NN निवासांपैकी\N_NN एक\QT_QTC मानले\V_VM जाते\V_VM .\RD_PUNC
htd22053	लोककथांमध्ये\N_NN प्रचलित\JJ शिरगुल\N_NNP महादेवच्या\N_NNP वीरगाथेनुसार\N_NN जेव्हा\CC_CCS ते\DM_DMR शेकडो\N_NN हाटांच्या\N_NN (\RD_SYM बाजार\N_NN लावणारे\V_VM )\RD_SYM दलाबरोबर\N_NN दिल्लीला\N_NNP गेले\V_VM तर\CC_CCS त्यांच्या\DM_DMR दिव्यशक्तिने\N_NN युक्त\JJ लीलांनी\N_NN दिल्लीवासी\N_NN आश्चर्यचकित\JJ झाले\V_VM .\RD_PUNC
htd22054	चूडधार\N_NNP पर्वताच्या\N_NN आजूबाजूचा\N_NN प्रदेश\N_NN वन्य\JJ अभयारण्यदेखील\N_NN आहे\V_VM आणि\CC_CCD येथे\DM_DMD खूप\QT_QTF औषधी\JJ वनस्पतीदेखील\N_NN मिळतात\V_VM .\RD_PUNC
htd22055	दंतकथा\N_NN अशीही\JJ आहे\V_VM की\CC_CCS येथेच\DM_DMD हनुमानला\N_NNP संजीवनी\N_NN वनस्पती\N_NN मिळाली\V_VM होती\V_VAUX .\RD_PUNC
htd22056	इथले\DM_DMD पाणी\N_NN मिनरल\N_NN वॉटर\N_NN पेक्षा\RP_RPD जास्त\QT_QTF स्वच्छ\JJ आहे\V_VM जे\PR_PRL पिलात\N_NN तर\CC_CCS तहान\N_NN भागवते\V_VM आणि\CC_CCD भूक\N_NN देखील\RB वाढवते\V_VM .\RD_PUNC
htd22057	हरिपूरधारची\N_NNP सकाळ\N_NN आदर्श\N_NN ठरली\V_VM .\RD_PUNC
htd22058	मंदिरात\N_NN प्रार्थना\N_NN करुन\V_VM प्रांगणात\N_NN पोहचलो\V_VM तर\CC_CCS समोर\N_NST हिमालय\N_NNP पर्वताच्या\N_NN बर्फाने\N_NN अच्छादलेल्या\JJ रांगा\N_NN दूर-दूर\N_NST पर्यंत\CC_CCD पसरलेल्या\V_VM दिसल्या\V_VM .\RD_PUNC
htd22059	जसा-जसा\JJ सकाळचा\N_NN उजेड\N_NN पसरत\V_VM राहिला\V_VM आमचे\PR_PRP डोळे\N_NN नयनाभिराम\JJ हिमालयावर\N_NNP पसरलेल्या\V_VM बर्फाच्या\N_NN मादक\JJ सुंदरतेच्या\N_NN बदलत्या\N_NN प्रशस्तपणाला\N_NN आत्मसात\N_NN करण्यात\V_VM जास्त\QT_QTF व्यस्त\JJ होत\V_VM राहिली\V_VM .\RD_PUNC
htd22060	सूर्य\N_NN आपले\PR_PRP प्रभुत्त्व\N_NN ठसवत\V_VM राहिला\V_VM आणि\CC_CCD समोर\N_NST हिमालय\N_NNP रंग\N_NN बदलत\N_NN आणखी\QT_QTF जास्त\QT_QTF आकर्षक\JJ होत\V_VM गेला\V_VAUX .\RD_PUNC
htd22061	किती\PR_PRQ वेळ\N_NN गेला\V_VM काही\QT_QTF कळाले\V_VM नाही\V_VAUX .\RD_PUNC
htd22062	समोर\N_NST हिमालयाचे\N_NNP दर्शन\N_NN करुन\V_VM वाटले\V_VM येथे\DM_DMD येणे\V_VM सार्थक\N_NN झाले\V_VM .\RD_PUNC
htd22063	हरिपूरधार\N_NNP फिरु\V_VM लागलो\V_VM तर\CC_CCS आढळले\V_VM येथे\DM_DMD निसर्गमातेने\N_NN मन\N_NN मोकळेपणाने\N_NN सौंदर्य\N_NN निर्माण\N_NN केले\V_VM आहे\V_VAUX .\RD_PUNC
htd22064	ज्या\PR_PRL दिशेने\N_NN दृष्टी\N_NN गेली\V_VM सर्व\QT_QTF काही\QT_QTF नयनाभिराम\JJ ,\RD_PUNC मनमोहक\JJ ,\RD_PUNC मंत्रमुग्ध\JJ करणारे\V_VM वाटले\V_VM .\RD_PUNC
htd22065	मंदिरापासून\N_NN जवळजवळ\RB एक\QT_QTC किलोमीटर\N_NN दूर\N_NST तत्कालीन\JJ सिरमौर\N_NNP रियासतीच्या\N_NN सरहद्दीवर\N_NN राजा\N_NN हरिप्रकाश\N_NNP (\RD_SYM १६९४-१७०३\N_NN )\RD_SYM द्वारे\N_NN सीमा\N_NN देखरेख\N_NN करण्यासाठी\V_VM बनवलेला\V_VM लुठकडीचा\N_NNP किल्ला\N_NN व\CC_CCD तत्कालीन\JJ जुब्बल\N_NNP रियासतीच्या\N_NN सरहद्दीवर\N_NN बनवलेला\V_VM किल्ला\N_NN व\CC_CCD हेलीपॅडचे\N_NN पाहण्यालायक\V_VM दृश्य\N_NN -\RD_PUNC सर्व\QT_QTF पर्यटकांच्या\N_NN आकर्षणाची\N_NN केंद्र\N_NN आहेत\V_VM .\RD_PUNC
htd22066	ट्रेकिंग\N_NN प्रेमींसांठी\N_NN हे\DM_DMR क्षेत्र\N_NN उत्कृष्ठ\JJ आहे\V_VM .\RD_PUNC
htd22067	हरिपूरधार\N_NNP मंदिरामध्ये\N_NN राहण्यासाठी\V_VM चार\QT_QTC फॅमिली\N_NN सूटशिवाय\N_NN (\RD_SYM दोन\QT_QTC खोल्यांचे\N_NN )\RD_SYM ३०\QT_QTC खोल्या\N_NN उपलब्ध\JJ आहेत\V_VM .\RD_PUNC
htd22068	पार्किगची\N_NN काहीच\QT_QTF अडचण\N_NN नाही\V_VM .\RD_PUNC
htd22069	दररोजच्या\N_NN आवश्यकतांसाठी\N_NN आर्धा\QT_QTF डझनपेक्षा\N_NN जास्त\QT_QTF दुकाने\N_NN आहेत\V_VM .\RD_PUNC
htd22070	ग्रंथालय\N_NN बनत\V_VM आहे\V_VM .\RD_PUNC
htd22071	मंदिर\N_NN समितीने\N_NN मंदिराच्या\N_NN जवळ\RB निकट\JJ पर्यटन\N_NN विभागाच्या\N_NN सहय्याने\N_NN ट्रेकर\N_NN हॉस्टेल\N_NN बांधले\V_VM आहे\V_VM .\RD_PUNC
htd22072	पाहिजे\V_VAUX तर\CC_CCS जवळच\RB स्थित\JJ पीडब्ल्यूडी\N_NN विश्रांतीगृह\N_NN किंवा\CC_CCD खाजगी\JJ आरामगाह\N_NN मध्ये\N_NST देखील\RB थांबू\V_VM शकता\V_VAUX .\RD_PUNC
htd22073	आमच्या\PR_PRP तर\CC_CCS मंदिर\N_NN परिसरात\N_NN तिथल्या\DM_DMD कार्यकर्तांच्या\N_NN आपलेपणाने\PR_PRP व\CC_CCD समर्पित\JJ आगत्याने\N_NN मन\N_NN जिंकुन\V_VM घेतले\V_VM .\RD_PUNC
htd22074	हरिपूरधारचा\N_NNP थोडासा\QT_QTF साहसिक\JJ मानला\V_VM जाणारा\V_VM प्रवास\N_NN महाप्रसिद्ध\JJ पर्यटकस्थळांच्या\N_NN प्रवासाने\N_NN एकोणीस\N_NN नाही\V_VM केवळ\JJ वीसच\N_NN राहिले\V_VM .\RD_PUNC
htd22075	एका\QT_QTC दृष्टीत\N_NN हरिपूरधार\N_NNP ,\RD_PUNC नाहनपासून\N_NNP १०६\QT_QTC किलोमीटर\N_NN आहे\V_VM .\RD_PUNC
htd22076	ददाहू\N_NNP पर्यंत\CC_CCD बसेस\N_NN जातात\V_VM .\RD_PUNC
htd22077	अंधेरी\N_NNP पर्यंत\CC_CCD जीपंदेखील\N_NN चालतात\V_VM .\RD_PUNC
htd22078	पुढे\N_NST साधन\N_NN कमी\QT_QTF आहेत\V_VM परंतू\CC_CCD आपले\PR_PRP वाहन\N_NN तर\CC_CCS काही\QT_QTF अडचण\N_NN नाही\V_VM .\RD_PUNC
htd22079	समुद्रसपाटीपासून\N_NN २६८७\QT_QTC मीटर\N_NN उंचीवर\N_NN स्थित\JJ हरिपूरधारमध्ये\N_NNP उन्हाळ्यात\N_NN देखील\RB हवामान\N_NN संध्याकाळी\N_NN थंड\JJ होते\V_VM .\RD_PUNC
htd22080	हलक्या\JJ गरम\JJ कपड्यांची\N_NN गरज\N_NN पडू\V_VM शकते\V_VAUX .\RD_PUNC
htd22081	सिक्किम\N_NNP नैसर्गिक\JJ प्रेमींचे\N_NN लोकप्रिय\JJ स्थान\N_NN तर\CC_CCS आहेच\V_VM ,\RD_PUNC ट्रेकिंगसाठी\N_NN रोमांच\N_NN भरलेले\V_VM अनेक\QT_QTF क्षेत्रांमुळे\N_NN ट्रेकर्सला\N_NN देखील\RB विशेषकरुन\N_NN आकर्षित\JJ करते\V_VM .\RD_PUNC
htd22082	विश्वातील\N_NN तिसरे\QT_QTO सर्वात\RP_INTF उंच\JJ शिखर\N_NN कांचनजंगादेखील\N_NNP येथेच\DM_DMD आहे\V_VM ज्यावरील\PR_PRL सूर्योदयाचे\N_NN सोनेरी\JJ तेज\N_NN हृदयाचा\N_NN ठाव\N_NN घेते\V_VM .\RD_PUNC
htd22083	स्वाभाविक\JJ आहे\V_VM अशा\JJ पर्वताच्या\N_NN छायेत\N_NN साधारण\JJ उंचीपासून\N_NN अधिक\QT_QTF उंचीवरील\N_NN ट्रेकिंगसाठी\N_NN अनेक\QT_QTF क्षेत्र\N_NN उपल्ब्ध\JJ आहेत\V_VM ज्यामध्ये\PR_PRL पर्यटकांच्या\N_NN पायी\N_NN चालण्याच्या\V_VM शक्तीची\N_NN जोरदार\RB कसोटी\N_NN होते\V_VM .\RD_PUNC
htd22084	तसे\RB तर\CC_CCS निसर्गाचा\N_NN आपला\PR_PRP बगीचा\N_NN आणि\CC_CCD फूलाचे\N_NN प्रदेश\N_NN म्हणणार्‍या\V_VM सिक्किममध्ये\N_NNP इतर\QT_QTF साहसिक\N_NN कार्यक्रमासाठी\N_NN चारही\N_NN दिशांना\N_NN अनेक\QT_QTF स्थान\N_NN नद्या\N_NN आणि\CC_CCD बर्फाच्छादित\JJ प्रदेश\N_NN उपस्थित\JJ आहेत\V_VM परंतु\CC_CCD पश्चिम\N_NN सिक्किममध्ये\N_NNP उंच\JJ असणार्‍या\V_VM ट्रेकिंगचा\N_NN रोमांच\N_NN वेगळाच\JJ आहे\V_VM .\RD_PUNC
htd22085	युकसम\N_NN सिक्किमची\N_NNP पहिली\QT_QTO राजधानी\N_NN होती\V_VM ज्याची\PR_PRL समुद्रसपाटीपासून\N_NN उंची\N_NN ५६००\QT_QTC फुट\N_NN आहे\V_VM .\RD_PUNC
htd22086	जोगरी\N_NNP जेमाथांग\N_NNP जसे\RB ट्रेक\N_NN आणि\CC_CCD कंचनजंगावर\N_NNP चढाईसाठी\N_NN आधार\N_NN शिबिरं\N_NN येथेच\DM_DMD योजिली\V_VM जातात\V_VM ज्याच्यामुळे\PR_PRL पश्चिम\N_NN सिक्किमच्या\N_NNP ह्या\DM_DMR क्षेत्राचे\N_NN महत्त्व\N_NN आणखी\QT_QTF वाढत\V_VM जाते\V_VM .\RD_PUNC
htd22087	अनेक\QT_QTF अन्य\QT_QTF ट्रेकदेखील\N_NN येथून\DM_DMD प्रारंभ\N_NN होतात\V_VM .\RD_PUNC
htd22088	काही\QT_QTF काळ\N_NN आधी\N_NST सिक्किम\N_NNP सरकारच्या\N_NN पर्यटन\N_NN विभागाने\N_NN नॅशनल\N_NN हाय\N_NN एल्टीट्यूड\N_NN ट्रेकिंग\N_NN कार्यक्रमाचे\N_NN आयोजन\N_NN केले\V_VM होते\V_VM ज्यामध्ये\PR_PRL देशातील\N_NN अनेक\QT_QTF भागातून\N_NN आलेल्या\V_VM ट्रेकिंग\N_NN दलांनी\N_NN भाग\N_NN घेतला\V_VM .\RD_PUNC
htd22089	दिल्लीतून\N_NNP आमचा\PR_PRP दल\N_NN जेव्हा\CC_CCS निघाले\V_VM तर\CC_CCS दोन\QT_QTC दिवस\N_NN दार्जिलिंगमध्ये\N_NNP थांबले\V_VM जिथे\DM_DMD आंतरराष्ट्रीय\JJ हिमालयन\JJ माउंटेनियरिंग\N_NN मीट\N_NN आयोजित\JJ केले\V_VM होते\V_VAUX .\RD_PUNC
htd22090	आम्ही\PR_PRP त्यामध्ये\PR_PRL सामील\N_NN झालो\V_VM .\RD_PUNC
