ID	Value
htd7011	हिंडोला\N-NNP महाल\N_NN मालवाच्या\N-NNP सुल्तानांचे\N-NNP दीवान-ए-खास\N_NN होते\V_VM .\RD_PUNC
htd7012	ह्या\DM_DMR महालाच्या\N_NN आतील\N_NST भागात\N_NN उतार\N_NN असलेला\V_VM मार्ग\N_NN बनवला\V_VM होता\V_VAUX .\RD_PUNC
htd7013	ह्या\DM_DMR मार्गाने\N_NN शाही\N_NN स्त्रीया\N_NN पालकी\N_NN ,\RD_PUNC हत्ती\N_NN ,\RD_PUNC घोड्यांवर\N_NN बसून\V_VM महालात\N_NN प्रवेश\N_NN करत\V_VM होत्या\V_VAUX .\RD_PUNC
htd7014	जहाज\N_NN महालाचे\N_NN बांधकाम\N_NN परमार\N-NNP राजा\N_NN मुंजने\N-NNP केले\V_VM होते\V_VAUX .\RD_PUNC
htd7015	जहाज\N_NN महालाच्या\N_NN मागे\N_NST मोठा\JJ तलाव\N_NN ’मुंज\N-NNP ताल’\N_NN आहे\V_VM .\RD_PUNC
htd7016	श्रीराम\N-NNP मंदिराचे\N_NN बांधकाम\N_NN २००\QT_QTC वर्षा\N_NN पूर्वी\N_NN परमार\N-NNP राजांनी\N_NN केले\V_VM होते\V_VAUX .\RD_PUNC
htd7017	दिगंबर\N-NNP जैन\JJ मंदिराचे\N_NN बांधकाम\N_NN इ.स\N_NN १९६१\N_NN मध्ये\N_NST मांडूच्या\N-NNP गंगवाल\N-NNP परिवाराकडून\N_NN केले\V_VM गेले\V_VAUX .\RD_PUNC
htd7018	ह्याच्या\PR_PRP शिवाय\N_NN मांडूमध्ये\N-NNP श्री\N_NN शांतीनाथ\N-NNP आणि\CC_CCD पार्श्‍वनाथ\N-NNP यांची\PR_PRP मंदिर\N_NN आहेत\V_VM .\RD_PUNC
htd7019	मांडूच्या\N-NNP उंच\JJ भागावर\N_NN रुपमतीचा\N-NNP महाल\N_NN आहे\V_VM .\RD_PUNC
htd7020	ह्याचे\PR_PRP बांधकाम\N_NN इ.स\N_NN १५०८\N_NN मध्ये\N_NST नासिरशाह\N-NNP खिलजीने\N-NNP केले\V_VM होते\V_VAUX .\RD_PUNC
htd7021	जास्त\QT_QTF उंचीवर\N_NN महाल\N_NN बांधण्याचा\V_VM उद्देश\N_NN मांडू\N-NNP क्षेत्राची\N_NN खबरदारी\N_NN घेणे\V_VM हा\DM_DMR होता\V_VM .\RD_PUNC
htd7022	रेवा\N-NNP कुंडाबद्दल\N_NN दंतकथा\N_NN आहे\V_VM की\CC_CCS राणी\N_NN रुपमतीच्या\N-NNP भक्‍तिने\N_NN प्रसन्न\JJ होऊन\V_VM मां\N_NN नर्मदाने\N-NNP तिला\PR_PRP स्वप्न\N_NN दृष्टांत\N_NN दिला\V_VM आणि\CC_CCD नर्मदेचे\N-NNP पाणी\N_NN कुंडात\N_NN झर्‍याच्या\N_NN रुपात\N_NN प्रवाहित\N_NN झाले\V_VM .\RD_PUNC
htd7023	म्हणून\CC_CCD त्याला\PR_PRP रेवा\N-NNP कुंड\N_NN म्हटले\V_VM जाते\V_VAUX .\RD_PUNC
htd7024	नर्मदेला\N-NNP रेवा\N-NNP देखील\RB म्हटले\V_VM जाते\V_VAUX .\RD_PUNC
htd7025	लाल\JJ खडकांनी\N_NN बनलेले\V_VM बाजबहादुर\N-NNP महालाचे\N_NN बांधकाम\N_NN नासिर\N-NNP शाह\N-NNP खिलजीने\N-NNP ईसवी\N_NN सन्\N_NN १५०८\N_NN मध्ये\N_NST केले\V_VM होते\V_VAUX .\RD_PUNC
htd7026	बाजबहादुरद्वारे\N-NNP ह्याचा\PR_PRP उपयोग\N_NN शास्त्रीय\JJ संगीतशाळॆच्या\N_NN स्वरुपात\N_NN केला\V_VM जात\V_VAUX असे\RB .\RD_PUNC
htd7027	ह्याच्या\PR_PRP शिवाय\N_NN नीळकंठ\N-NNP मंदिर\N_NN ,\RD_PUNC दाईचे\N-NNP महाल\N_NN ,\RD_PUNC मलिक\N-NNP मुगीथ\N-NNP मशीद\N_NN ,\RD_PUNC हत्तीपगा\N-NNP महाल\N_NN ,\RD_PUNC दरिया\N-NNP खाँ\N-NNP चा\N_NN मकबरा\N_NN ,\RD_PUNC छ्प्पन\QT_QTC महाल\N_NN संग्रहालय\N_NN ,\RD_PUNC चिश्ती\N-NNP खाँ\N-NNP महालही\N_NN पाहण्यासारखा\V_VM आहे\V_VAUX .\RD_PUNC
htd7028	मांडू\N-NNP जाण्यासाठी\V_VM वायुमार्गाने\N_NN जवळचे\RB विमानतळ\N_NN इंदोर\N-NNP आहे\V_VM .\RD_PUNC
htd7029	इंदोर\N-NNP ते\DM_DMR मांडूचे\N-NNP अंतर\N_NN ९९\QT_QTC कि.मी.\N_NN आहे\V_VM .\RD_PUNC
htd7030	इंदोर\N-NNP ते\DM_DMR गंगवाल\N-NNP बस\N_NN स्थानक\N_NN ते\DM_DMR मांडूसाठी\N-NNP बस\N_NN सुविधा\N_NN उपलब्ध\JJ असते\V_VM .\RD_PUNC
htd7031	मुंबई\N-NNP -\RD_PUNC दिल्ली\N-NNP रेल्वेमार्गावर\N_NN रतलाम\N-NNP आणि\CC_CCD इंदोर\N-NNP जवळचे\RB रेल्वे\N_NN स्टेशन\N_NN आहे\V_VM .\RD_PUNC
htd7032	मांडू\N-NNP रतलाम\N-NNP ते\DM_DMR १२४\QT_QTC कि.मी.\N_NN ,\RD_PUNC इंदोर\N-NNP ते\DM_DMR ९९\QT_QTC कि.मी.\N_NN आहे\V_VM .\RD_PUNC
htd7033	इंदोर\N-NNP ,\RD_PUNC धार\N-NNP ,\RD_PUNC महू\N-NNP ,\RD_PUNC रतलाम\N-NNP ,\RD_PUNC उज्जैन\N-NNP ,\RD_PUNC भोपाळ\N-NNP येथून\DM_DMD बससेवा\N_NN उपलब्ध\JJ आहे\V_VM .\RD_PUNC
htd7034	इंदोर\N-NNP ते\DM_DMR मांडू\N-NNP भ्रमण\N_NN करण्यासाठी\V_VM सकाळी\N_NN खासगी\JJ बस\N_NN मिळतात\V_VM .\RD_PUNC
htd7035	पर्यटक\N_NN इंदोर\N-NNP ते\DM_DMR धार\N-NNP येऊ\V_VM शकतात\V_VAUX .\RD_PUNC
htd7036	ओंकारेश्‍वर\N-NNP स्थान\N_NN ,\RD_PUNC महेश्‍वरपासून\N-NNP थोड्या\QT_QTF अंतरावर\N_NN आहे\V_VM .\RD_PUNC
htd7037	ओंकारेश्‍वरचे\N-NNP प्राचीन\JJ नाव\N_NN मांधाता\N-NNP आहे\V_VM .\RD_PUNC
htd7038	देशाच्या\N_NN द्वादश\N_NN ज्योर्तिलिंगांमध्ये\N-NNP ह्याची\PR_PRP गणना\N_NN केली\V_VM जाते\V_VAUX .\RD_PUNC
htd7039	ओंकारेश्‍वर\N-NNP मध्ये\RP_RPD नर्मदा\N-NNP घाट\N_NN ,\RD_PUNC चौवीस\QT_QTC अवतार\N_NN ,\RD_PUNC सिद्धनाथ\N-NNP मंदिर\N_NN ,\RD_PUNC मार्कंडेय\N-NNP आश्रम\N_NN ,\RD_PUNC ममलेश्‍वर\N-NNP महादेव\N-NNP सहित\N_NN अन्य\QT_QTF ठिकाणे\N_NN प्रेक्षणीय\JJ आहेत\V_VM .\RD_PUNC
htd7040	हवाईमार्गाने\N_NN ओंकारेश्‍वरला\N-NNP जाण्यासाठी\V_VM जवळचे\RB विमानतळ\N_NN इंदोर\N-NNP आहे\V_VM .\RD_PUNC
htd7041	इंदोर\N-NNP ते\DM_DMR ओंकारेश्‍वरचे\N-NNP अंतर\N_NN ७७\QT_QTC कि.मी.\N_NN आहे\V_VM .\RD_PUNC
htd7042	रतलाम\N-NNP ,\RD_PUNC खंडवा\N-NNP -\RD_PUNC पश्‍चिम\N_NN रेल्वे\N_NN लाईनवर\N_NN `ओंकारेश्‍वर\N-NNP रोड`\N_NN जवळचे\RB रेल्वे\N_NN स्टेशन\N_NN आहे\V_VM .\RD_PUNC
htd7043	ओंकारेश्‍वर\N-NNP रोड`\N_NN पासून\RP_RPD १२\QT_QTC कि.मी.\N_NN अंतरावर\N_NN ओंकारेश्‍वर\N-NNP आहे\V_VM .\RD_PUNC
htd7044	महेश्‍वर\N-NNP ,\RD_PUNC इंदोर\N-NNP ,\RD_PUNC महू\N-NNP ,\RD_PUNC उज्जैन\N-NNP ,\RD_PUNC खंडवापासून\N-NNP ओंकारेश्‍वरसाठी\N-NNP बस\N_NN सुविधा\N_NN उपलब्ध\JJ असते\V_VM .\RD_PUNC
htd7045	पुण्य\N_NN सलिला\N_NN नर्मदेच्या\N-NNP किनार्‍यावर\N_NN महेश्‍वराची\N-NNP स्थापना\N_NN केली\V_VM आहे\V_VAUX .\RD_PUNC
htd7046	महेश्‍वरचे\N-NNP प्राचीन\JJ नाव\N_NN माहिष्मती\N-NNP होते\V_VM ज्याला\PR_PRL सतराव्या\QT_QTO शतकात\N_NN होळकर\N-NNP परिवाराची\N_NN राणी\N_NN अहिल्याबाईने\N-NNP वसवले\V_VM होते\V_VAUX .\RD_PUNC
htd7047	महेश्‍वर\N-NNP मंदिरांसाठी\N_NN आणि\CC_CCD दर्‍यांसाठी\N_NN प्रसिद्ध\JJ आहे\V_VM .\RD_PUNC
htd7048	महेश्‍वर\N-NNP येथे\DM_DMD असलेला\V_VM किल्ला\N_NN प्राचीन\JJ आहे\V_VM .\RD_PUNC
htd7049	किल्ल्याच्या\N_NN आत\N_NST राजगादी\N_NN वर\N_NST राणी\N_NN अहिल्याबाईची\N-NNP प्रतिमा\N_NN ठेवलेली\V_VM आहे\V_VAUX .\RD_PUNC
htd7050	महेश्‍वरमध्ये\N-NNP फनसे\N-NNP ,\RD_PUNC पेशवा\N-NNP आणि\CC_CCD अहिल्या\N-NNP घाट\N_NN आहे\V_VM .\RD_PUNC
htd7051	नर्मदा\N-NNP नदीच्या\N_NN किनार्‍यावर\N_NN बनलेले\V_VM हे\DM_DMR घाट\N_NN महेश्‍वरला\N-NNP येणार्‍या\V_VM पर्यटकांसाठी\N_NN आकर्षणाचे\N_NN केंद्र\N_NN असतात\V_VM .\RD_PUNC
htd7052	नर्मदा\N-NNP नदीच्या\N_NN किनार्‍यावर\N_NN बनलेल्या\V_VM ह्यां\N_NN घाटांवर\N_NN प्रवासी\N_NN ,\RD_PUNC साधु\N_NN संत\N_NN स्नान\N_NN आणि\CC_CCD ध्यानमग्न\N_NN होऊन\V_VM पूजा\N_NN अर्चना\N_NN करताना\V_VM दिसतात\V_VAUX .\RD_PUNC
htd7053	दूर\N_NST क्षेत्रांतून\N_NN आलेले\V_VM पर्यटक\N_NN नर्मदा\N-NNP नदीत\N_NN बोटीने\N_NN फिरण्याच्या\V_VM मोहापासून\N_NN दूर\N_NST राहू\V_VM शकत\V_VAUX नाहीत\V_VAUX .\RD_PUNC
htd7054	महेश्‍वर\N-NNP येथील\DM_DMD मंदिर\N_NN ,\RD_PUNC घाट\N_NN जेथे\DM_DMD पर्यटकांना\N_NN आनंद\N_NN विभोर\N_NN करतात\V_VM तेथे\DM_DMD महेश्‍वरच्या\N-NNP साड्या\N_NN देखील\RB त्यांना\PR_PRP आकर्षित\JJ करतात\V_VM .\RD_PUNC
htd7055	महेश्‍वरच्या\N-NNP साड्या\N_NN देशातच\N_NN नाहीं\N_NN तर\CC_CCS विदेशांमध्ये\N_NN देखील\N_NN प्रसिद्ध\JJ आहेत\V_VM .\RD_PUNC
htd7056	जबलपूर\N-NNP समुद्रसपाटीपासून\N_NN १३०६\QT_QTC फूट\N_NN उंचीवर\N_NN आहे\V_VM .\RD_PUNC
htd7057	महर्षि\N-NNP जबालींची\N-NNP तपोभूमि\N_NN असलेल्या\V_VM जबलपूरने\N-NNP विकासाचा\N_NN एक\QT_QTC लांब\JJ प्रवास\N_NN पूर्ण\JJ केला\V_VM आहे\V_VAUX .\RD_PUNC
htd7058	इतिहासाच्या\N-NNP अनेक\QT_QTF स्मृती\N_NN जबलपूर\N-NNP शहराशी\N_NN जोडलेल्या\V_VM आहेत\V_VAUX .\RD_PUNC
htd7059	सोळाव्या\QT_QTC शतकात\N_NN महान\JJ गोंड\N-NNP साम्राज्ञी\N_NN महाराणी\N_NN दुर्गावतीने\N-NNP जबलपूरला\N-NNP एक\QT_QTC नवा\JJ गौरव\N_NN मिळवुन\V_VM दिला\V_VAUX .\RD_PUNC
htd7060	मौर्यकालळात\N_NN जबलपूर\N-NNP पटणापासून\N-NNP भडोचला\N-NNP जाणार्‍या\V_VM व्यापारी\N_NN राजमार्गावर\N_NN पडते\V_VM .\RD_PUNC
htd7061	वीरांगना\N_NN दुर्गावतीने\N-NNP देखील\RB जबलपूरच्या\N-NNP विकासात\N_NN महत्त्वाची\JJ भूमिका\N_NN बजावली\V_VM होती\V_VAUX .\RD_PUNC
htd7062	दुर्गावती\N-NNP नंतर\RB जबलपूरवर\N-NNP मुघल\N-NNP ,\RD_PUNC गोंड\N-NNP ,\RD_PUNC मराठा\N-NNP ,\RD_PUNC इंग्रज\N-NNP शासकांनी\N_NN शासन\N_NN केले\V_VM .\RD_PUNC
htd7063	वर्तमानमध्ये\N_NN जबलपूरला\N-NNP मध्यप्रदेशची\N-NNP सांस्कृतिक\JJ राजधानी\N_NN म्हणून\CC_CCD गौरव\N_NN प्राप्‍त\N_NN आहे\V_VM .\RD_PUNC
htd7064	जबलपूरमधील\N-NNP दर्शनीय\JJ स्थळांमध्ये\N_NN प्रमुख\JJ मदन\N_NN महालाचे\N_NN बांधकाम\N_NN गोंड\N-NNP राजा\N_NN मदनशाहने\N-NNP इ.स.\N_NN १११६\N_NN मध्ये\N_NST केले\V_VM .\RD_PUNC
htd7065	मदन\N-NNP महाल\N_NN पर्वतावर\N_NN आहे\V_VM .\RD_PUNC
htd7066	पिसनहारीची\N-NNP मढिया\N-NNP अतिशय\RP_INTF क्षेत्र\N_NN जबलपूर\N-NNP आणि\CC_CCD त्रिपुरीच्या\N-NNP (\RD_SYM तेवर)\N-NNP मध्य\N_NST शहरापासून\N_NN जवळजवळ\RB ४\QT_QTC किलोमीटर\N_NN अंतरावर\N_NN आहे\V_VM .\RD_PUNC
htd7067	येथील\DM_DMD मंदिर\N_NN दोनशे\QT_QTC वर्षा\N_NN पूर्वी\N_NN धान्याचे\N_NN पीठ\N_NN दळणार्‍या\V_VM स्त्रीने\N_NN बांधले\V_VM होते\V_VAUX .\RD_PUNC
htd7068	म्हणून\CC_CCD ह्या\DM_DMR मंदिराला\N_NN पिसनहारीची\N-NNP मढिया\N-NNP म्हटले\V_VM जाते\V_VAUX .\RD_PUNC
htd7069	सिद्ध\N-NNP तांत्रिक\N_NN मठ\N_NN देशात\N_NN तीन\QT_QTC सांगितले\V_VM जातात\V_VAUX त्यामध्ये\PR_PRL एक\QT_QTC जबलपूर\N-NNP येथील\DM_DMD बाजनामठ\N-NNP आहे\V_VM .\RD_PUNC
htd7070	बाजनामठ\N-NNP मध्ये\N_NST एक\QT_QTC लहान\JJ द्वार\N_NN आहे\V_VM .\RD_PUNC
htd7071	बाजनामठ\N-NNP खूप\QT_QTF प्राचीन\JJ आहे\V_VM .\RD_PUNC
htd7072	तिलवाराघाट\N-NNP देखील\RB श्रद्धाळूंसाठी\N_NN आकर्षणाचे\N_NN केंद्र\N_NN आहे\V_VM .\RD_PUNC
htd7073	तिलवाराघाटात\N-NNP गांधी\N-NNP स्मारक\N_NN ,\RD_PUNC महादेव\N-NNP मंदिर\N_NN आहे\V_VM .\RD_PUNC
htd7074	लम्हेटाघाटात\N-NNP सूरज\N-NNP कुंड\N_NN ,\RD_PUNC नील\N-NNP पर्वत\N_NN ,\RD_PUNC शनी\N-NNP कुंड\N_NN ,\RD_PUNC मुढिया\N-NNP मठ\N_NN ,\RD_PUNC ब्रम्हाघाट\N-NNP इ.\N_NN स्थाने\N_NN आहेत\V_VM .\RD_PUNC
htd7075	राणीदुर्गावतीच्या\N-NNP स्मृतीत\N_NN स्थापन\N_NN केलेल्या\V_VM राणीदुर्गावती\N-NNP संग्रहालयामध्ये\N_NN पाषाण\N_NN प्रतिमा\N_NN ,\RD_PUNC प्राचीन\JJ शिक्के\N_NN ,\RD_PUNC ताम्रपत्र\N_NN लेख\N_NN संग्रहीत\N_NN आहेत\V_VM .\RD_PUNC
htd7076	राणीदुर्गावती\N-NNP संग्रहालयामध्ये\N_NN अनेक\QT_QTF विभाग\N_NN आहेत\V_VM .\RD_PUNC
htd7077	याशिवाय\DM_DMD जबलपूरमध्ये\N-NNP शहीद\N_NN स्मारक\N_NN ,\RD_PUNC पाटबाबा\N-NNP मंदिर\N_NN कमानिया\N-NNP गेट\N_NN ,\RD_PUNC बालाजी\N-NNP मंदिर\N_NN ,\RD_PUNC श्वेतांबर\N-NNP जिनालय\N-NNP ,\RD_PUNC कालीधाम\N-NNP ,\RD_PUNC पारदेश्वर\N-NNP शिवलिंग\N_NN ,\RD_PUNC जिलहरीघाट\N-NNP ,\RD_PUNC ग्वारीघाट\N-NNP ,\RD_PUNC पचमठा\N-NNP ,\RD_PUNC देवताल\N-NNP ,\RD_PUNC नंदीश्वर\N-NNP दीप\N-NNP ,\RD_PUNC परमहंस\N-NNP आश्रमस्थळ\N_NN पाहण्यासारखी\V_VM ठिकाणे\N_NN आहेत\V_VM .\RD_PUNC
htd7078	नर्मदा\N-NNP नदीच्या\N_NN मनोरम\JJ किनार्‍यावर\N_NN जबलपूर\N-NNP पासून\RP_RPD 25\QT_QTC किलोमीटर\N_NN अंतरावर\N_NN भेडाघाट\N-NNP आहे\V_VM .\RD_PUNC
htd7079	वैदिक\N_NN काळातील\N_NN प्रसिद्ध\JJ ॠषि\N_NN भृगु\N-NNP यांचे\PR_PRP तपःस्थान\N_NN असल्यामुळे\V_VM ह्या\DM_DMR ठिकाणाचे\N_NN नाव\N_NN भेडाघाट\N-NNP पडले\V_VM असेल\V_VAUX .\RD_PUNC
htd7080	भेडाघाटमधील\N-NNP आकर्षण\N_NN म्हणजे\CC_CCD संगमरमरी\N_NN कडांवर\N_NN पडणारे\V_VM नर्मदा\N-NNP नदीचे\N_NN स्वच्छ\JJ पाणी\N_NN जे\PR_PRL नयनाभिराम\N_NN दृश्य\N_NN उपस्थित\JJ करते\V_VM .\RD_PUNC
htd7081	भेडाघाटच्या\N-NNP पंचवटी\N-NNP घाटातून\N_NN नौकाविहाराचा\N_NN आनंद\N_NN घेता\V_VM येतो\V_VAUX .\RD_PUNC
htd7082	भेडाघाटच्या\N-NNP सौंदर्याने\N_NN चित्रपट\N_NN निर्मात्यांना\N_NN आकर्षित\JJ केले\V_VM आहे\V_VAUX .\RD_PUNC
htd7083	भेडाघाटमध्ये\N-NNP आवारा\N_NN ,\RD_PUNC जिस\N_NN देश\N_NN में\N_NN गंगा\N_NN बहती\N_NN है\N_NN ,\RD_PUNC अशोका\N_NN दी\N_NN ग्रेट\N_NN या\N_NN चित्रपटांचे\N_NN चित्रीकरण\N_NN झाले\V_VM आहे\V_VAUX .\RD_PUNC
htd7084	धुंआधार\N-NNP धबधबा\N_NN देखील\RB एक\QT_QTC आकर्षक\JJ धबधबा\N_NN आहे\V_VM .\RD_PUNC
htd7085	धुंआधार\N-NNP धबधब्याच्या\N_NN ठिकाणी\N_NN तीव्र\JJ गतीने\N_NN वाहणार्‍या\V_VM नर्मदा\N-NNP नदीचे\N_NN पाणी\N_NN जवळजवळ\RB ९५\QT_QTC मीटर\N_NN उंचीवरुन\N_NN खळ्खळाट\N_NN करत\V_VM पडते\V_VAUX .\RD_PUNC
htd7086	नर्मदा\N-NNP नदीचे\N_NN पाणी\N_NN उंचावरुन\N_NN वेगाने\N_NN पडल्यामुळे\V_VM लहान-लहान\JJ थेंबांमध्ये\N_NN विखरुन\V_VM धुराचे\N_NN दृश्य\N_NN निर्माण\N_NN होते\V_VM .\RD_PUNC
htd7087	ह्यामुळे\CC_CCD ह्या\DM_DMR ठिकाणाचे\N_NN नाव\N_NN धुंआधार\N-NNP धबधबा\N_NN असे\RB पडले\V_VM .\RD_PUNC
htd7088	धुंआधारचे\N-NNP नैसर्गिक\JJ सौंदर्य\N_NN अद्वितीय\JJ आहे\V_VM .\RD_PUNC
htd7089	धुंआधार\N-NNP धबधब्यापासून\N_NN पुढे\N_NST माकड\N-NNP उडी\N-NNP स्थळ\N_NN आहे\V_VM .\RD_PUNC
htd7090	नर्मदा\N-NNP आणि\CC_CCD बाणगंगेच्या\N-NNP संगमावर\N_NN एका\QT_QTC लघु\JJ पर्वतावर\N_NN प्राचीन\JJ गोलाकार\JJ मंदिर\N_NN आहे\V_VM .\RD_PUNC
htd7091	ह्या\DM_DMR प्राचीन\JJ गोलाकार\JJ मंदिराला\N_NN चौसष्ठयोगिनी\N-NNP अथवा\CC_CCD गौरीशंकर\N-NNP मंदिर\N_NN म्हटले\V_VM जाते\V_VAUX .\RD_PUNC
htd7092	हे\DM_DMR चौसष्ठ\QT_QTC योगिनी\N-NNP अथवा\CC_CCD गौरीशंकर\N-NNP मंदिर\N_NN कलचुरिकाळातील\N_NN आहे\V_VM .\RD_PUNC
htd7093	वायु\N_NN मार्गाने\N_NN पोहोचण्यासाठी\V_VM जबलपूर\N-NNP विमानतळ\N_NN आहे\V_VM .\RD_PUNC
htd7094	दिल्ली\N-NNP ,\RD_PUNC रायपूर\N-NNP ,\RD_PUNC मुंबई\N-NNP ते\DM_DMR जबलपूर\N-NNP साठी\N_NN नियमित\JJ विमाने\N_NN आहेत\V_VM .\RD_PUNC
htd7095	जबलपूर\N-NNP ,\RD_PUNC दिल्ली\N-NNP -\RD_PUNC मुंबई\N-NNP रेल्वे\N_NN मार्गाशी\N_NN जोडलेले\V_VM आहे\V_VAUX .\RD_PUNC
htd7096	कान्हा\N-NNP राष्‍ट्रीय\N-NNP उद्यान\N-NNP ,\RD_PUNC सालचे\N-NNP जंगल\N_NN आणि\CC_CCD बांबूच्या\N_NN वृक्षांनी\N_NN भरपूर\QT_QTF देशाच्या\N_NN प्रमुख\JJ राष्‍ट्रीय\JJ उद्यानांपैकी\N_NN एक\QT_QTC आहे\V_VM .\RD_PUNC
htd7097	कान्हा\N-NNP राष्‍ट्रीय\N-NNP उद्यान\N-NNP मेकल\N-NNP पर्वताच्या\N_NN सुंदर\JJ श्रेणींमध्ये\N_NN मंडला\N-NNP जिल्ह्याच्या\N_NN ९४०\QT_QTC वर्ग\N_NN किलोमीटर\N_NN क्षेत्रात\N_NN पसरलेले\V_VM आहे\V_VAUX .\RD_PUNC
htd7098	सन्\N_NN १९५२\N_NN मध्ये\N_NST कान्हा\N-NNP राष्‍ट्रीय\N-NNP उद्यानाला\N-NNP अभयारण्याच्या\N_NN स्वरुपात\N_NN स्थापन\N_NN केले\V_VM गेले\V_VAUX .\RD_PUNC
htd7099	सन्\N_NN १९५५\N_NN मध्ये\RP_RPD ह्या\DM_DMR अभयारण्याला\N_NN राष्‍ट्रीय\JJ उद्यानाचा\N_NN दर्जा\N_NN दिला\V_VM गेला\V_VAUX .\RD_PUNC
htd7100	सन्\N_NN १९७४\N_NN मध्ये\RP_RPD केंद्र\N_NN सरकारच्या\N_NN टायगर\N_NN योजने\N_NN अंतर्गत\JJ कान्हा\N-NNP राष्‍ट्रीय\N-NNP उद्यानाला\N-NNP समाविष्ट\N_NN केले\V_VM गेले\V_VAUX .\RD_PUNC
htd7101	प्रकल्प\N_NN टायगर\N_NN योजनेचा\N_NN उद्देश\N_NN ``\RD_PUNC परिस्थितकीय\JJ प्रणालीची\N_NN रक्षा\N_NN करणे\V_VM आणि\CC_CCD वाघांना\N_NN वाचवणे\V_VM आहे.\V_VAUX ``\RD_PUNC
htd7102	ह्या\DM_DMR प्रकल्प\N_NN टायगर\N_NN योजने\N_NN अंतर्गत\JJ वाघांच्या\N_NN संरक्षणाच्या\N_NN दिशेने\N_NN प्रयत्न\N_NN केला\V_VM जात\V_VAUX आहे\V_VAUX .\RD_PUNC
htd7103	कान्हा\N-NNP राष्‍ट्रीय\N-NNP उद्यानाच्या\N-NNP वन्य\N_NN जीवांची\N_NN सुरक्षा\N_NN ,\RD_PUNC त्यांच्या\PR_PRP संवर्धनच्या\N_NN दिशाने\N_NN अनेक\QT_QTF प्रयत्न\N_NN केले\V_VM जात\V_VAUX आहेत\V_VAUX .\RD_PUNC
htd7104	ह्या\DM_DMR राष्‍ट्रीय\JJ उद्यानाचे\N_NN नाव\N_NN कुराणांनी\N_NN वेढलेले\V_VM प्राचीन\JJ ग्राम\N_NN कान्हा\N-NNP यावरुन\DM_DMD ठेवले\V_VM गेले\V_VAUX .\RD_PUNC
htd7105	कान्हा\N-NNP राष्‍ट्रीय\N-NNP उद्यानात\N-NNP चितळ\N_NN ,\RD_PUNC सांबर\N_NN ,\RD_PUNC बारासिंगा\N_NN ,\RD_PUNC चौशिंगा\N_NN ,\RD_PUNC मोर\N_NN ,\RD_PUNC वानर\N_NN ,\RD_PUNC जंगली\JJ डुक्कर\N_NN ,\RD_PUNC अस्वल\N_NN ,\RD_PUNC कोल्हा\N_NN ,\RD_PUNC काळे\JJ हरिण\N_NN ,\RD_PUNC सिंह\N_NN ,\RD_PUNC चित्ता\N_NN व\CC_CCD इतर\QT_QTF जंगली\JJ पशु\N_NN -\RD_PUNC पक्षी\N_NN आहेत\V_VM .\RD_PUNC
