ID	Value
htd17052	तसे\RB ह्या\DM_DMR शानदार\JJ बंगल्यांमध्ये\N_NN तुम्ही\PR_PRP कॅंप\N_NN फायरवगैरेचा\N_NN आनंद\N_NN घेऊ\V_VM शकता\V_VAUX .\RD_PUNC
htd17053	येथील\PR_PRL सुंदरतेला\N_NN खूप\QT_QTF जवळून\RB पाहण्याची\V_VM इच्छा\N_NN आहे\V_VM तर\CC_CCS हिवाळ्यात\N_NN येथे\DM_DMD सहलीला\N_NN जा\V_VM .\RD_PUNC
htd17054	सकाळी-सकाळी\N_NN खिडकीतून\N_NN तरंगत\V_VM खोलीत\N_NN येणारे\V_VM धुके\N_NN तुम्हाला\PR_PRF झोपेतून\N_NN उठवतील\V_VM तर\CC_CCS पक्ष्यांच्या\N_NN चिवचिवटाने\N_NN तुम्हाला\PR_PRF असे\RB वाटेल\V_VM जणू\RB ते\DM_DMR तुमच्याशी\PR_PRF जगभरच्या\N_NN गोष्टी\N_NN सांगण्यासाठी\V_VM आतुर\JJ आहेत\V_VM .\RD_PUNC
htd17055	सकाळची\N_NN उत्कृष्ट\JJ अव्वल\N_NN दर्जाची\N_NN न्याहारी\N_NN करुन\V_VM तुम्ही\PR_PRP बाहेरचे\N_NST दृश्य\N_NN पहा\V_VM तर\CC_CCS दुपारच्या\N_NN जेवणानंतर\N_NN एबी\N_NN फॉल्स\N_NN पाहण्यासाठी\V_VM निघून\V_VAUX जा\V_VAUX .\RD_PUNC
htd17056	५०\QT_QTC फूटाच्या\N_NN उंचीवरुन\N_NN पडणार्‍या\V_VM पाण्यामध्ये\N_NN भिजणे\V_VM तुमच्या\PR_PRF लहानपणीच्या\N_NN आठवणी\N_NN ताज्या\JJ करेल\V_VM आणि\CC_CCD हे\DM_DMR मनाला\N_NN सुखावहदेखील\N_NN असेल\V_VM .\RD_PUNC
htd17057	तसे\RB काही\QT_QTF ठिकाणांवर\N_NN जेथे\DM_DMD ह्याचे\PR_PRP पाणी\N_NN कावेरी\N_NNP नदीमध्ये\N_NN मिळते\V_VM तेथे\DM_DMD तुम्ही\PR_PRP उत्कृष्ट\JJ अव्वल\N_NN दर्जाचा\N_NN पोहण्याचा\V_VM आनंददेखील\N_NN घेऊ\V_VM शकता\V_VAUX .\RD_PUNC
htd17058	हे\DM_DMR ठिकाण\N_NN गिर्यारोहणासाठी\N_NN देखील\RB लाभदायक\JJ आहे\V_VM .\RD_PUNC
htd17059	खरोखर\RB ,\RD_PUNC ह्या\DM_DMR क्षेत्राचा\N_NN जवळजवळ\RB ३३\QT_QTC टक्के\N_NN भाग\N_NN जंगलाने\N_NN वेढलेला\V_VM आहे\V_VAUX .\RD_PUNC
htd17060	हरंगी\N_NNP ,\RD_PUNC हेमावती\N_NNP ,\RD_PUNC बारपोल\N_NNP ,\RD_PUNC लक्ष्मणतीर्थ\N_NNP आणि\CC_CCD कुमारधारासारख्या\N_NNP अनेक\QT_QTF छोट्या\JJ नद्या\N_NN छोट्या\JJ -\RD_PUNC मोठ्या\JJ पर्वतावरुन\N_NN जाताना\V_VM असे\RB प्रेक्षणीय\JJ दृश्य\N_NN असते\V_VM की\CC_CCS तुम्ही\PR_PRP केवळ\JJ पाहातच\V_VM राहणार\V_VAUX
htd17061	तुमच्यासाठी\PR_PRP एक\QT_QTC खास\JJ माहिती\N_NN हीदेखील\DM_DMR आहे\V_VM की\CC_CCS देशाच्या\N_NN आठ\QT_QTC टक्के\N_NN फूलांचे\N_NN नाना\N_NN प्रकार\N_NN ह्याच\DM_DMR क्षेत्रात\N_NN मिळते\V_VM .\RD_PUNC
htd17062	तसे\RB हेदेखील\DM_DMR खरे\N_NN आहे\V_VM की\CC_CCS ह्या\DM_DMR वाटेवरुन\N_NN जाताना\V_VM तुमचा\PR_PRF सामना\N_NN अचानक\JJ जंगली\JJ जनावरांशी\N_NN होऊ\V_VM शकतो\V_VAUX .\RD_PUNC
htd17063	जंगली\JJ अस्वल\N_NN ,\RD_PUNC सांबर\N_NN ,\RD_PUNC चार\QT_QTC शिंगांचे\N_NN हरिण\N_NN ,\RD_PUNC ठिपक्याचे\N_NN हरिण\N_NN ,\RD_PUNC लेपर्ड\N_NN कॅट\N_NN ,\RD_PUNC अनेक\QT_QTF तर्‍हेचे\N_NN पक्षी\N_NN व\CC_CCD सरपटणारे\V_VM प्राणी\N_NN ह्यांमध्ये\N_NN खास\JJ आहेत\V_VM .\RD_PUNC
htd17064	येथून\PR_PRL केवळ\JJ ८०\QT_QTC किलोमीटरच्या\N_NN अंतरावर\N_NN नागरहोल\N_NNP वाइल्डलाइफ\N_NN सेंचुरी\N_NN आहे\V_VM जेथे\DM_DMD वनस्पती\N_NN व\CC_CCD प्राणी\N_NN ह्यांच्या\PR_PRP विविध\JJ जाती\N_NN आढळतात\V_VM .\RD_PUNC
htd17065	तसे\RB येथे\DM_DMD निसर्गाच्या\N_NN आकर्षक\JJ दृश्यांचीही\N_NN काही\QT_QTF कमतरता\N_NN नाही\V_VM .\RD_PUNC
htd17066	जर\CC_CCS तुम्ही\PR_PRP येथे\DM_DMD जाण्याच्या\V_VM लहरीत\N_NN आहात\V_VM तर\CC_CCS सकाळी\N_NST लवकर\RB पोहचून\V_VM संध्याकाळी\N_NN वेळ\N_NN राहताच\V_VM परत\RB या\V_VM .\RD_PUNC
htd17067	खरोखर\RB अंधाराबरोबरच\N_NN पहारेकरी\N_NN येथील\PR_PRL राजमार्ग\N_NN सील\N_NN करतात\V_VM .\RD_PUNC
htd17068	जर\CC_CCS तुम्ही\PR_PRP तेथे\DM_DMD एखाद्या\JJ निवासस्थानामध्ये\N_NN थांबणार\V_VM असाल\V_VAUX तर\CC_CCS गोष्ट\N_NN वेगळी\JJ आहे\V_VM .\RD_PUNC
htd17069	नागरहोलच्या\N_NNP शिवाय\N_NN तुम्ही\PR_PRP तालकावेरी\N_NNP ,\RD_PUNC पुष्पगिरी\N_NNP आणि\CC_CCD ब्रह्मगिरीचे\N_NNP शिखर\N_NN आणि\CC_CCD पक्ष्यांनी\N_NN व\CC_CCD जनावरांनी\N_NN भरलेल्या\V_VM सेंचुरियांदेखील\N_NN पाहू\V_VM शकता\V_VAUX .\RD_PUNC
htd17070	हे\DM_DMR सर्व\QT_QTF मदिकेरीपासून\N_NNP ७५\QT_QTC किलोमीटरच्या\N_NN अंतरावर\N_NN आहे\V_VM .\RD_PUNC
htd17071	ओंकारेश्‍वर\N_NNP मंदीर\N_NN :-\RD_PUNC ह्याला\PR_PRL १८२०\N_NN मध्ये\N_NST लिंग\N_NNP राजेंद्र\N_NNP २\QT_QTC ने\N_NN बनवले\V_VM होते\V_VAUX .\RD_PUNC
htd17072	ह्या\DM_DMR मंदिरात\N_NN तुम्हाला\PR_PRF कॅथलिक\N_NNP ,\RD_PUNC केरळ\N_NNP ,\RD_PUNC गोथिक\N_NN आणि\CC_CCD इस्लामिक\N_NNP वास्तुकलेची\N_NN छटा\N_NN पाहायला\V_VM मिळेल\V_VAUX .\RD_PUNC
htd17073	मदिकेरी\N_NNP किल्ला\N_NN :-\RD_SYM पूर्ण\JJ शहरावर\N_NN ह्या\DM_DMR किल्ल्याची\N_NN छाप\N_NN दिसून\V_VM येते\V_VAUX .\RD_PUNC
htd17074	याच्या\PR_PRP आत\N_NST मदिकेरी\N_NNP महाल\N_NN बनवलेला\V_VM आहे\V_VAUX .\RD_PUNC
htd17075	किल्ल्याच्या\N_NN आत\N_NST स्थित\N_NN वीरभद्र\N_NNP मंदिराला\N_NN इंग्रजांनी\N_NN तोडले\V_VM होते\V_VAUX आणि\CC_CCD ह्याच्या\PR_PRP ठिकाणी\N_NN एंजेलियन\N_NN प्रार्थनामंदिर\N_NN उभे\JJ केले\V_VM होते\V_VAUX .\RD_PUNC
htd17076	सध्या\RB ह्या\DM_DMR प्रार्थनामंदिराच्या\N_NN ठिकाणी\N_NN एक\QT_QTC संग्रहालय\N_NN उभे\JJ आहे\V_VM .\RD_PUNC
htd17077	तसे\RB ह्या\DM_DMR ठिकाणाला\N_NN इंग्रजांनी\N_NN दोन\QT_QTC वेळा\N_NN बनवले\V_VM होते\V_VAUX आणि\CC_CCD १९३३\N_NN मध्ये\N_NST येथे\DM_DMD क्लॉक\N_NN टॉवर\N_NN व\CC_CCD पोर्टिको\N_NN बनवले\V_VM होते\V_VAUX .\RD_PUNC
htd17078	राजाचे\N_NN आसन\N_NN :-\RD_SYM येथून\PR_PRL मदिकेरीचा\N_NNP राजा\N_NN सूर्याला\N_NN उगवताना\V_VM व\CC_CCD अस्ताला\N_NN जाताना\V_VM पाहत\V_VAUX असत\V_VAUX .\RD_PUNC
htd17079	ह्या\DM_DMR पॉईंटला\N_NN दक्षिणेचा\N_NN बेस्ट\N_NN व्यू\N_NN पॉईंट\N_NN मानले\V_VM जाते\V_VAUX .\RD_PUNC
htd17080	येथून\PR_PRL उंच\JJ पर्वत\N_NN वगैरे\N_NN अशी\JJ अवर्णनीय\JJ दृश्य\N_NN दिसतात\V_VM .\RD_PUNC
htd17081	तसे\RB येथे\DM_DMD मैंगलोरच्या\N_NNP रस्त्याचे\N_NN दृश्य\N_NN व्हॅलीमध्ये\N_NN गोलाकार\JJ रिबिनीप्रमाणे\N_NN सर्वात\RP_INTF अनुपम\JJ दिसते\V_VM .\RD_PUNC
htd17082	राजाची\N_NN समाधी\N_NN :-\RD_SYM हे\DM_DMR ह्या\DM_DMR क्षेत्रातील\N_NN एक\QT_QTC महत्त्वपूर्ण\JJ ठिकाण\N_NN आहे\V_VM .\RD_PUNC
htd17083	या\DM_DMR शाही\JJ समाध्या\N_NN शहरातील\N_NN अलौकिक\JJ दृश्य\N_NN दाखवतात\V_VM आणि\CC_CCD कुठे\PR_PRQ न\RP_NEG कुठे\PR_PRQ इस्लामिक\JJ वास्तुकलेपासून\N_NN प्रेरणा\N_NN घेतली\V_VM आहे\V_VAUX .\RD_PUNC
htd17084	किनार्‍यावर\N_NN सुट्‍ट्या\N_NN घालविण्यात\V_VM वेगळीच\JJ मजा\N_NN असते\V_VM .\RD_PUNC
htd17085	मग\N_NST वाटल्यास\V_VM तुम्ही\PR_PRP तेथे\DM_DMD मित्रांबरोबर\N_NN जा\V_VM किंवा\CC_CCD कुटूंबाबरोबर\N_NN .\RD_PUNC
htd17086	दूर\RB पर्यंत\N_NN पाण्याच्या\N_NN लाटा\N_NN वाहताना\V_VM पाहणे\V_VAUX ,\RD_PUNC पाण्यातील\N_NN खेळाचा\N_NN आनंद\N_NN घेणे\V_VM वगैरे\N_NN काही\QT_QTF अशा\JJ गोष्टी\N_NN आहेत\V_VM ज्यामध्ये\PR_PRL मग्न\N_NN होऊन\V_VM तुम्ही\PR_PRP तुमच्या\PR_PRF अनेक\QT_QTF समस्या\N_NN विसरुन\V_VM जाल\V_VAUX आणि\CC_CCD निवांत\N_NN होण्याचा\V_VM अनुभव\N_NN घ्याल\V_VM .\RD_PUNC
htd17087	तसे\RB किनार्‍यावरील\N_NN मोकळ्या\JJ जागेला\N_NN चांगल्याप्रकारे\JJ उपभोगायचे\N_NN आहे\V_VM तर\CC_CCS काही\QT_QTF गोष्टींना\N_NN लक्षात\N_NN अवश्य\RB ठेवून\V_VM चाला\V_VAUX .\RD_PUNC
